;Unnamed: 0;Z;N;dz_BE/A;dz_ME;A;dz_BE;dz_S1n;dz_S1p;dz_S2p;dz_S2n;ame_ME;ame_BE/A;ame_AM;ame_BE;ame_S2p;ame_S2n;BE_diff_dz_ame;Surf;Asym;Coul;Pair;Z_parity;N_parity;Z_distance;N_distance;N-Z;ame_AM_unc;ame_BDE;ame_BDE_unc;ame_BE/A_unc;ame_ME_unc;ldm_BE;rescaled_Asym;rescaled_Coul;rescaled_N;rescaled_N_distance;rescaled_N_parity;rescaled_Pair;rescaled_Surf;rescaled_Z;rescaled_Z_distance;rescaled_Z_parity;rescaled_ame_BE;BE_Predictions;Difference_BE_AME_ANN;Difference_BE_DZ_AME
995;1065;42.0;72.0;8.23157978;-51.121521;114.0;938.40009492;5.014465259999952;16.40104359999998;31.443689319999866;8.68044420000001;-49.68;8.219;113.946666;936.966;29.011;8.374;-1.4340949200001205;23.51093500449836;7.894736842105263;355.13886033110686;0.0936585811581694;1.0;1.0;8.0;10.0;30.0;322.0;8920.0;527.0;3.0;300.0;929.405856853291;0.5148248385974993;0.170851790463726;0.4067796610169492;0.3448275862068966;1.0;0.037627062458057;0.5197063480469846;0.3559322033898305;0.3636363636363636;1.0;0.4506530113106496;933.0780774271487;3.8879225728512665;1.4340949200000068
996;1066;42.0;73.0;8.18623543;-46.0670776;115.0;941.41707445;3.0169795299999578;16.42364742999996;32.18970801000012;8.03144478999991;-44.55;8.173;114.952174;939.895;17.670739000000058;8.097;-1.522074449999991;23.64822562214429;8.356521739130434;354.1064740985434;0.0932504808240313;1.0;-1.0;8.0;9.0;31.0;429.0;11247.0;445.0;3.0;400.0;932.4972513881172;0.5449383610406805;0.1703551254800092;0.4124293785310734;0.3103448275862069;0.0;0.0371937326893721;0.5228759545295063;0.3559322033898305;0.3636363636363636;1.0;0.4520516220589899;934.4932218394875;5.4017781605124355;1.522074449999991
997;1067;42.0;74.0;8.15721321;-42.8153076;116.0;946.23673236;4.819657910000046;17.190502309999943;32.95863276;7.836637440000004;-41.21;8.143;115.955759;944.588;11.248;7.622;-1.64873235999994;23.78511886631017;8.827586206896552;353.08598868781144;0.0928476690885259;1.0;1.0;8.0;8.0;32.0;537.0;10003.0;582.0;4.0;500.0;935.3711229904848;0.5756570149283302;0.1698641857968579;0.4180790960451977;0.2758620689655172;1.0;0.0367660184691944;0.5260363869141912;0.3559322033898305;0.3636363636363636;1.0;0.4542925507861873;940.1043686705232;4.483631329476793;1.6487323600000536
998;1068;42.0;75.0;8.11196232;-37.6069336;117.0;949.09959144;2.862859080000021;17.190171039999996;33.679132940000045;7.682516990000067;-35.689;8.096;116.961686;947.232;0.44;7.337;-1.8675914400000693;23.92161929806432;9.307692307692308;352.07716607920315;0.0924500327042048;1.0;-1.0;8.0;7.0;33.0;537.0;12450.0;640.0;4.0;500.0;938.0330993525316;0.6069652840695646;0.1693788569066871;0.423728813559322;0.2413793103448275;0.0;0.0363437995489318;0.5291877505016925;0.3559322033898305;0.3636363636363636;1.0;0.4555550727454266;941.94029916507;5.291700834929998;1.8675914400000693
999;1069;42.0;76.0;8.08248138;-34.1687622;118.0;953.73280284;4.63321140000005;17.96522334000008;34.42227120000018;7.496070480000071;-32.37;8.067;117.965249;951.906;-6.084688199999975;7.318;-1.826802840000028;24.05773138763989;9.796610169491526;351.07977499589754;0.0920574617898323;1.0;1.0;8.0;6.0;34.0;537.0;10920.0;640.0;4.0;500.0;940.488617222214;0.6388481782460721;0.16889902754581;0.4293785310734463;0.2068965517241379;1.0;0.0359269592543098;0.5323301484955665;0.3559322033898305;0.3636363636363636;1.0;0.4577869288866839;948.0989297565817;3.807070243418252;1.8268028400000276
1000;1070;42.0;77.0;8.03738213;-28.8129272;119.0;956.44847347;2.715670629999863;17.942756429999918;35.11648734999994;7.348882029999913;-26.58;8.019;118.971465;954.261;-16.525;7.029;-2.1874734699999863;24.19345951699733;10.294117647058824;350.0935906577261;0.0916698497028211;1.0;-1.0;8.0;5.0;35.0;322.0;13590.0;583.0;3.0;300.0;942.7429304219362;0.6712912111124256;0.1684245895759781;0.4350282485875706;0.1724137931034483;0.0;0.0355153843499206;0.5354636820614316;0.3559322033898305;0.3636363636363636;1.0;0.4589114520387294;948.4705970837175;5.79040291628246;2.1874734699999863
1001;1071;43.0;40.0;8.03492928;-30.6156616;83.0;666.89913024;17.84645477999993;-2.155402600000002;-1.079190089999997;33.44215373999998;-31.32;8.043;82.966377;667.569;-27.88707870000007;-284.337;0.6698697599999832;19.02766054276645;0.108433734939759;414.02355349682193;0.1097642599896903;-1.0;1.0;7.0;10.0;-3.0;537.0;0.0;0.0;6.0;500.0;666.7241125427768;0.0070710881445921;0.1991803018772328;0.2259887005649717;0.3448275862068966;1.0;0.0547284208710976;0.4162017091977586;0.3644067796610169;0.3181818181818182;0.0;0.3220147252844852;666.4329523136317;1.1360476863682152;-0.6698697599999832
1002;1072;43.0;41.0;8.11165524;-37.0241699;84.0;681.3790401599999;14.479909919999956;-1.632162960000073;-0.0325482800001282;32.326364699999885;-37.7;8.12;83.959527;682.08;-25.02832920000004;-272.181;0.7009598399999959;19.180187896644355;0.0476190476190476;412.3740397778537;0.1091089451179962;-1.0;-1.0;7.0;9.0;-2.0;429.0;0.0;0.0;5.0;400.0;682.1518472918442;0.0031052926772547;0.1983867464436837;0.231638418079096;0.3103448275862069;0.0;0.0540325933551345;0.4197230837672874;0.3644067796610169;0.3181818181818182;0.0;0.3289437934200832;685.9564404082298;-3.8764404082297688;-0.7009598400001096
1003;1073;43.0;42.0;8.21025085;-45.4450684;85.0;697.8713222499999;16.492282090000003;-1.1664658700000246;2.1841640799999595;30.97219200999996;-45.85;8.215;84.950778;698.275;-21.99049450000003;30.706;0.4036777500000426;19.3321111659706;0.0117647058823529;410.7505031263872;0.108465228909328;-1.0;1.0;7.0;8.0;-1.0;429.0;-15220.0;640.0;5.0;400.0;696.9906827547643;0.000767189955557;0.1976056881738905;0.2372881355932203;0.2758620689655172;1.0;0.0533490815506415;0.423230511933604;0.3644067796610169;0.3181818181818182;0.0;0.3366769791726852;695.9410288201868;2.3339711798131475;-0.4036777500000426
1004;1074;43.0;43.0;8.27097225;-50.8059692;86.0;711.3036135;13.432291250000048;0.5407076000000188;4.353814980000038;29.92457334000005;-51.57;8.28;85.944637;712.08;-19.1111865999999;30.0;0.7763864999999441;19.483439808463515;0.0;409.15223597773394;0.1078327732034384;-1.0;-1.0;7.0;7.0;0.0;322.0;-11800.0;500.0;3.0;300.0;711.2612236236932;0.0;0.19683678666947;0.2429378531073446;0.2413793103448275;0.0;0.0526775263917479;0.4267242120455356;0.3644067796610169;0.3181818181818182;0.0;0.343268929114931;711.132766983658;0.9472330163420111;-0.7763865000000578
1005;1075;43.0;44.0;8.34464264;-57.414917;87.0;725.98390968;14.680296180000028;1.060474460000023;5.417651180000121;28.11258743000008;-57.690052;8.3477449;86.938067185;726.2538063;-17.74913100000005;27.97880629999994;0.2698966200000541;19.63418302571681;0.0114942528735632;407.5785579821214;0.1072112534837794;-1.0;1.0;7.0;6.0;1.0;4.5;-11960.0;400.0;0.0482;4.192;724.9831278752;0.0007495534048545;0.1960797146247124;0.2485875706214689;0.2068965517241379;1.0;0.0520175832997586;0.4302043965388011;0.3644067796610169;0.3181818181818182;0.0;0.3500369857335973;725.4966637655795;0.7571425344204954;-0.2698966199999404
1006;1076;43.0;45.0;8.38301849;-61.0652466;88.0;737.7056271199999;11.721717439999908;1.5838197199999513;6.36042139999995;26.40201361999993;-61.670301;8.3898338;87.933794211;738.3053744000001;-16.065939999999827;26.22537440000009;0.5997472800000878;19.7843497729948;0.0454545454545454;406.0288146594161;0.1066003581778052;-1.0;-1.0;7.0;5.0;2.0;4.4;-7331.0;300.0;0.0466;4.099;738.1751605027774;0.0029641430101068;0.1953341571793893;0.2542372881355932;0.1724137931034483;0.0;0.0513689214401999;0.4336712721621523;0.3644067796610169;0.3181818181818182;0.0;0.3557916640125374;735.9131477113366;2.392226688663527;-0.5997472800002015
1007;1077;43.0;46.0;8.44672585;-67.046814;89.0;751.75860065;14.052973530000031;2.060328249999884;7.399896860000013;25.77469096999993;-67.394857;8.450575800000001;88.927648649;752.1012462000001;-14.795591399999918;25.847439900000115;0.3426455500001566;19.93394876854618;0.1011235955056179;404.5023761347686;0.105999788000636;-1.0;1.0;7.0;4.0;3.0;4.1;-9025.4327;24.5181;0.0429;3.819;750.8552436306674;0.0065943855730466;0.1945998113104926;0.2598870056497175;0.1379310344827586;1.0;0.0507312230259081;0.4371250401923993;0.3644067796610169;0.3181818181818182;0.0;0.3623792551979949;751.8427282159328;0.25851798406733906;-0.3426455500001566
1008;1078;43.0;47.0;8.47794342;-70.2317505;90.0;763.0149078000001;11.256307150000112;2.601058930000022;8.318664839999997;25.309280680000143;-70.724696;8.483360000000001;89.924073919;763.5024000000001;-13.501530000000027;25.197025599999936;0.4874922000000197;20.08298850246508;0.1777777777777777;402.9986359494661;0.1054092553389459;-1.0;-1.0;7.0;3.0;4.0;1.1;-5840.8951;3.8685;0.0114;1.025;763.0405032901931;0.011593092661751;0.1938763852601537;0.2655367231638418;0.1034482758620689;0.0;0.050104182662828;0.4405658966389844;0.3644067796610169;0.3181818181818182;0.0;0.3678233577067559;761.1369079003035;2.365492099696553;-0.4874922000000197
1009;1079;43.0;48.0;8.53282166;-75.6322632;91.0;776.48677106;13.471863259999964;3.036052760000075;9.33232919000011;24.728170410000075;-75.98665700000001;8.5366558;90.918424972;776.8356778000001;-12.216067500000005;24.73443160000001;0.3489067399999612;20.231477245126285;0.2747252747252747;401.5170099417371;0.1048284836721918;-1.0;1.0;7.0;2.0;5.0;2.536;-7746.8246;3.2422;0.026;2.363;774.7473131151054;0.0179151500610851;0.1931635979972163;0.2711864406779661;0.0689655172413793;1.0;0.0494875067354611;0.4439940324387245;0.3644067796610169;0.3181818181818182;0.0;0.374190058164826;777.9586148153245;-1.1229370153243963;-0.34890674000007493
1010;1080;43.0;49.0;8.557724;-78.3847046;92.0;787.310608;10.823836939999978;3.5920096100001047;10.225647399999955;24.295700199999946;-78.925703;8.563544;91.915269777;787.846048;-9.092277200000128;24.343647999999927;0.5354399999999941;20.3794230552194;0.391304347826087;400.0569351926765;0.1042572070285373;-1.0;-1.0;7.0;1.0;6.0;3.33;-4624.4922;4.1246;0.0337;3.102;785.9913351901438;0.0255174050435282;0.1924611787101371;0.2768361581920904;0.0344827586206896;0.0;0.0488809128291543;0.4474096336412948;0.3644067796610169;0.3181818181818182;0.0;0.3794475597370096;788.1305035881102;-0.2844555881101769;-0.5354399999999941
1011;1081;43.0;50.0;8.60472012;-83.2416992;93.0;800.23897116;12.928363160000004;3.986190400000055;11.212641250000049;23.752200099999985;-83.606116;8.6085782;92.910245147;800.5977726;-5.171423100000014;23.762094799999964;0.3588014399999792;20.526833787405323;0.5268817204301075;398.6178690328389;0.1036951694730425;-1.0;1.0;7.0;0.0;7.0;1.086;-6389.3929;2.2995;0.0109;1.012;796.7875582669025;0.034358560912851;0.1917688663290736;0.2824858757062147;0.0;1.0;0.0482841291866484;0.4508128815859923;0.3644067796610169;0.3181818181818182;0.0;0.3855365659116206;799.6795274697541;0.9182451302458503;-0.35880143999997927
1012;1082;43.0;51.0;8.60341454;-83.6523438;94.0;808.7209667599999;8.481995599999891;4.515170809999972;12.011860479999996;21.41035875999989;-84.158332;8.608737300000001;93.909652319;809.2213062000001;-3.775425399999949;21.37525820000016;0.5003394400001753;20.67371709961652;0.6808510638297872;397.1992881053982;0.1031421246258793;-1.0;-1.0;7.0;1.0;8.0;4.37;-1574.7296;5.1433;0.0433;4.071;807.1503335428683;0.0443990782790467;0.1910864090751843;0.288135593220339;0.0344827586206896;0.0;0.0476968941965086;0.4542039530702763;0.3644067796610169;0.3181818181818182;0.0;0.3896543422112566;808.5001199705302;0.7211862294698221;-0.5003394400001753
1013;1083;43.0;52.0;8.6220417;-85.9539185;95.0;819.0939615000001;10.372994740000197;4.835151120000205;12.915749940000069;18.85499034000009;-86.021355;8.6226911;94.907652281;819.1556545;-2.329609000000055;18.55788189999992;0.0616929999999911;20.820080460021323;0.8526315789473684;395.8006874820896;0.1025978352085154;-1.0;1.0;7.0;2.0;9.0;5.453;-2563.5961;10.531;0.0535;5.08;817.0934081830266;0.0556010825685299;0.1904135640353225;0.2937853107344633;0.0689655172413793;1.0;0.0471189559112531;0.4575830205105521;0.3644067796610169;0.3181818181818182;0.0;0.3943980384591693;820.4074548723399;-1.2518003723399715;-0.06169299999987743
1014;1084;43.0;53.0;8.61445713;-85.7764282;96.0;826.98788448;7.893922979999957;5.387771680000014;13.713381000000028;18.26691772000015;-85.821648;8.6148673;95.907866675;827.0272608;-1.345871999999974;17.80595459999994;0.0393763199999739;20.965931153671168;1.0416666666666667;394.42157982843895;0.1020620726159657;-1.0;-1.0;7.0;3.0;10.0;5.524;258.7369;5.1464;0.0536;5.146;826.6299567484904;0.0679282773149478;0.1897500967604409;0.2994350282485876;0.1034482758620689;0.0;0.0465500715931603;0.4609502520956344;0.3644067796610169;0.3181818181818182;0.0;0.3981567660719666;826.2278089041412;0.7994518958588515;-0.03937631999997393
1015;1085;43.0;54.0;8.62566662;-87.4068604;97.0;836.68966214;9.701777659999948;5.682246139999961;14.615353990000015;17.595700639999905;-87.224436;8.6237254;96.90636072;836.5013637999999;0.0569389999998966;17.34570929999999;-0.1882983400000739;21.111276288848163;1.2474226804123711;393.0614946150494;0.1015346165133619;-1.0;1.0;7.0;4.0;11.0;4.42;-1103.8722;4.9563;0.0425;4.118;835.7726106830547;0.0813458628134468;0.1890957808861539;0.3050847457627119;0.1379310344827586;1.0;0.0459900072858974;0.4643058119332927;0.3644067796610169;0.3181818181818182;0.0;0.4026806931073654;838.5797715202272;-2.078407720227233;0.18829834000007395
1016;1086;43.0;55.0;8.61275387;-86.6957397;98.0;844.04987926;7.360217120000016;6.257911060000083;15.410933020000016;17.061994779999964;-86.432214;8.6100047;97.907211206;843.7804606;1.342903799999971;16.753199799999944;-0.2694186600000421;21.256122803129635;1.469387755102041;391.7199773719605;0.101015254455221;-1.0;-1.0;7.0;5.0;12.0;3.628;1792.6575;7.1568;0.0345;3.38;844.5334859962688;0.0958204597552896;0.1884503977740214;0.3107344632768362;0.1724137931034483;0.0;0.0454385374102521;0.4676498601902628;0.3644067796610169;0.3181818181818182;0.0;0.4061564947538965;842.987415233016;0.7930453669839608;0.2694186600000421
1017;1087;43.0;56.0;8.61752701;-87.7096558;99.0;853.13517399;9.085294729999989;6.527198770000041;16.310267660000022;16.445511850000003;-87.327869;8.6136105;98.906249681;852.7474395;3.4278354000000983;16.246075700000162;-0.3877344899999571;21.40047746918492;1.707070707070707;390.3965889833128;0.1005037815259212;-1.0;1.0;7.0;6.0;13.0;0.974;297.5156;0.9453;0.0092;0.908;852.9242092704335;0.1113200374906781;0.1878137361722227;0.3163841807909604;0.2068965517241379;1.0;0.0448954443823814;0.4709825532260759;0.3644067796610169;0.3181818181818182;0.0;0.4104382677377411;854.3053874866068;-1.5579479866067913;0.3877344899999571
1018;1088;43.0;57.0;8.60006142;-86.5091553;100.0;860.006142;6.870968009999956;7.1246574899998905;17.10451305999993;15.956262739999945;-86.020951;8.595118399999999;99.907652715;859.51184;4.665009999999893;15.731379399999977;-0.4943020000000615;21.544346900318832;1.96;389.0909050197582;0.1;-1.0;-1.0;7.0;7.0;14.0;1.45;3206.4401;1.376;0.0135;1.351;860.955942108735;0.1278138465958058;0.1871855918943898;0.3220338983050847;0.2413793103448275;0.0;0.0443605182531092;0.4743040437210403;0.3644067796610169;0.3181818181818182;0.0;0.4136682995729677;858.3411142216622;1.1707257783377827;0.49430199999994784
1019;1089;43.0;58.0;8.59922409;-86.9533691;101.0;868.52163309;8.515491090000069;7.37060509000014;18.001720320000004;15.386459100000025;-86.34459299999999;8.5931366;100.907305271;867.9067966;5.8884111000000265;15.159357099999909;-0.6148364900001297;21.68773755577532;2.227722772277228;387.80251510624;0.0995037190209989;-1.0;1.0;7.0;8.0;15.0;25.768;1613.52;24.0;0.2377;24.004;868.6394041324669;0.145272355445829;0.1865657675154559;0.327683615819209;0.2758620689655172;1.0;0.0438335563669165;0.4776144807986857;0.3644067796610169;0.3181818181818182;0.0;0.417676929321213;867.6941490344107;0.21264756558935005;0.6148364900000161
1020;1090;43.0;59.0;8.57784462;-85.3004761;102.0;874.9401512400001;6.418518150000068;7.988070270000207;18.793625240000097;14.934009240000137;-84.57292100000001;8.570651400000001;101.909207239;874.2064428000001;6.709957800000091;14.69460280000011;-0.7337084399999867;21.830655745813875;2.5098039215686274;386.5310223229399;0.0990147542976674;-1.0;-1.0;7.0;9.0;16.0;9.84;4533.5134;9.1646;0.0899;9.166;875.9848946268123;0.163667190518839;0.1859540720834608;0.3333333333333333;0.3103448275862069;0.0;0.0433143630393643;0.4809140101429611;0.3644067796610169;0.3181818181818182;0.0;0.4206850388760308;872.8158558689057;1.39058693109439;0.7337084399999867
1021;1091;43.0;60.0;8.57208061;-85.2131958;103.0;882.92430283;7.984151589999897;8.21167687000002;19.68742302999999;14.402669739999965;-84.60392;8.5661045;102.90917396;882.3087635;8.010567500000004;14.4019669;-0.6155393300000469;21.97310763657068;2.8058252427184467;385.27604263734605;0.0985329278164293;-1.0;1.0;7.0;10.0;17.0;10.531;2663.2474;9.8086;0.0952;9.81;883.0023129269581;0.182971080177273;0.1853503208463266;0.3389830508474576;0.3448275862068966;1.0;0.0428027492517839;0.4842027741104646;0.3644067796610169;0.3181818181818182;0.0;0.4245539336583866;882.4951840126812;-0.18642051268113846;0.6155393299999332
1022;1092;43.0;61.0;8.54731655;-83.1384888;104.0;888.9209212;5.996618369999965;8.847698539999897;20.47600143999989;13.98076995999986;-82.498969;8.541107;103.911433718;888.275128;9.123275200000032;14.06868519999995;-0.6457931999999573;22.115099254715485;3.1153846153846154;384.03720436554016;0.098058067569092;-1.0;-1.0;7.0;11.0;18.0;26.716;5596.7945;24.937;0.2393;24.886;889.70117762924;0.2031578016927055;0.1847543349926926;0.3446327683615819;0.3793103448275862;0.0;0.0422985323621532;0.4874809118379545;0.3644067796610169;0.3181818181818182;0.0;0.4274028996939674;887.0281523254513;1.2469756745487075;0.6457931999999573
1023;1093;43.0;62.0;8.53720379;-82.5526123;105.0;896.4063979499999;7.485476749999975;9.04918226999996;21.366205400000013;13.48209511999994;-82.286303;8.5346074;104.911662024;896.1337770000001;10.806064500000211;13.825013500000118;-0.2726209499999186;22.25663649191485;3.4380952380952383;382.8141476609356;0.0975900072948533;-1.0;1.0;7.0;12.0;19.0;37.856;3648.2396;35.2787;0.3358;35.263;896.0906447055875;0.2242021312977935;0.1841659414059544;0.3502824858757062;0.4137931034482758;1.0;0.0418015358311535;0.4907485593453922;0.3644067796610169;0.3181818181818182;0.0;0.4311554401374067;897.0524351824223;-0.9186581824221776;0.2726209499998049
1024;1094;43.0;63.0;8.50950432;-80.0822754;106.0;902.00745792;5.601059970000051;9.70352336999997;22.151584400000047;13.086536720000026;-79.776253;8.506557;105.914356674;901.6950420000002;12.008877800000134;13.419914000000109;-0.3124159199999212;22.397725109111345;3.7735849056603774;381.60652402882175;0.0971285862357264;-1.0;-1.0;7.0;13.0;20.0;13.15;6547.0;11.0;0.1156;12.25;902.179524593621;0.2460797970654713;0.1835849724307186;0.3559322033898305;0.4482758620689655;0.0;0.0413115889624744;0.4940058496347355;0.3644067796610169;0.3181818181818182;0.0;0.433810969329407;900.4300205296278;1.2650214703724032;0.31241591999980756
1025;1095;43.0;64.0;8.49552822;-79.0249023;107.0;909.02151954;7.0140616200001205;9.882778840000014;23.036555340000064;12.615121590000172;-78.749967;8.492897899999999;106.915458437;908.7400753;13.461466700000106;12.606298299999908;-0.2814442400001553;22.538370740628164;4.121495327102804;380.413995865182;0.0966736489045663;-1.0;1.0;7.0;14.0;21.0;9.31;5112.5985;11.7243;0.0811;8.673;907.9762983293564;0.2687674344304328;0.1830112656509359;0.3615819209039548;0.4827586206896551;1.0;0.0408285266564998;0.4972529127847007;0.3644067796610169;0.3181818181818182;0.0;0.437175004595981;910.5533522611856;-1.813276961185693;0.28144424000004165
1026;1096;43.0;65.0;8.46525574;-76.1796875;108.0;914.24761992;5.226100379999934;10.553875410000046;23.816827980000085;12.240162000000057;-75.922831;8.4628172;107.918493493;913.9842576;14.812934399999795;12.289215599999762;-0.2633623200000556;22.67857889810772;4.481481481481482;379.23623601835686;0.0962250448649376;-1.0;-1.0;7.0;15.0;22.0;9.413;7738.5736;11.7903;0.0812;8.769;913.489132784513;0.2922425441816422;0.1824446636790234;0.3672316384180791;0.5172413793103449;0.0;0.0403521891765661;0.5004898760416927;0.3644067796610169;0.3181818181818182;0.0;0.439679125364515;912.065298692733;1.9189589072669833;0.26336232000005566
1027;1097;43.0;66.0;8.44783115;-74.6742554;109.0;920.81359535;6.565975430000094;10.71170123000013;24.6964523600002;11.792075810000028;-74.282828;8.4441796;108.920254107;920.4155763999998;16.028330099999906;11.675501099999876;-0.3980189500001643;22.818354974292443;4.853211009174312;378.07292737222167;0.0957826285221151;-1.0;1.0;7.0;16.0;23.0;10.38;6455.6267;12.6574;0.0887;9.669;918.7258950658788;0.3164834527671844;0.1818850139553384;0.3728813559322034;0.5517241379310345;1.0;0.0398824219270425;0.5037168639070917;0.3644067796610169;0.3181818181818182;0.0;0.4427501091814091;921.288078306198;-0.8725019061981811;0.3980189500001643
1028;1098;43.0;67.0;8.41529942;-71.472229;110.0;925.6829362;4.869340849999844;11.398679560000003;25.47141532000001;11.435316279999938;-71.034564;8.4112603;109.923741263;925.238633;17.159956000000005;11.254375400000136;-0.444303199999922;22.957704246655545;5.236363636363636;376.92376244963566;0.0953462589245592;-1.0;-1.0;7.0;15.0;24.0;10.195;9038.0654;12.5086;0.0863;9.497;923.6941661300016;0.341469274764305;0.1813321685574034;0.3785310734463277;0.5172413793103449;0.0;0.0394190752425332;0.5069339982210755;0.3644067796610169;0.3181818181818182;0.0;0.4450531405233736;923.0535449195802;2.1850880804198596;0.44430319999992207
1029;1099;43.0;68.0;8.39477634;-69.5380249;111.0;931.82017374;6.137237540000001;11.535291740000048;26.343538930000022;11.006578389999843;-69.024675;8.390090599999999;110.925898966;931.3000566;18.54705659999989;10.884480199999992;-0.5201171400001385;23.09663188088886;5.63063063063063;375.7884430350027;0.0949157995752499;-1.0;1.0;7.0;14.0;25.0;11.359;7760.65;13.8477;0.0953;10.582;928.401253662654;0.3671798773780963;0.1807859840183264;0.384180790960452;0.4827586206896551;1.0;0.0389620041875476;0.5101413982431438;0.3644067796610169;0.3181818181818182;0.0;0.447947497709172;931.5410411105454;-0.24098451054544512;0.5201171400000248
1030;1100;43.0;69.0;8.3602314;-65.9924927;112.0;936.3459168;4.525743059999968;12.235370160000002;27.110906599999907;10.662980599999967;-65.258932;8.3536217;111.929941658;935.6056304;19.669630399999907;10.366997399999876;-0.7402863999999454;23.235142934254814;6.035714285714286;374.666679814859;0.0944911182523068;-1.0;-1.0;7.0;13.0;26.0;5.92;10371.9409;11.0602;0.0492;5.515;932.8542042689758;0.3935958468420405;0.180246321153893;0.3898305084745763;0.4482758620689655;0.0;0.038511068366031;0.5133391807295031;0.3644067796610169;0.3181818181818182;0.0;0.4500034286734781;937.1878255643844;-1.5821951643844159;0.7402864000000591
1031;1101;43.0;70.0;8.3369112;-63.6460571;113.0;942.0709656;5.725048799999968;12.351314879999904;27.97541837999995;10.250791859999936;-62.811549;8.329465200000001;112.932569032;941.2295676;21.070567600000068;9.929511000000174;-0.8413979999997991;23.373242358808824;6.451327433628318;373.55819203547566;0.0940720868383597;-1.0;1.0;7.0;12.0;27.0;3.6;9056.2674;38.4285;0.0297;3.353;937.0598150169624;0.4206984566025936;0.1797130448978442;0.3954802259887006;0.4137931034482758;1.0;0.0380661317401865;0.5165274600074635;0.3644067796610169;0.3181818181818182;0.0;0.4526888841244549;944.1518913963139;-2.92232379631389;0.8413980000000265
1032;1102;43.0;71.0;8.30189228;-59.9194946;114.0;946.41571992;4.344754320000106;13.030090259999952;28.673273040000023;10.069803120000074;-58.600294000000005;8.290259899999999;113.93709;945.0896286;22.031628599999937;9.48399820000003;-1.3260913200001596;23.51093500449836;6.87719298245614;372.4627071765267;0.0936585811581694;-1.0;-1.0;7.0;11.0;28.0;465.0;11620.919;433.1594;3.7995;433.145;941.0246443739632;0.4484696371782661;0.1791860241448834;0.4011299435028249;0.3793103448275862;0.0;0.037627062458057;0.5197063480469846;0.3644067796610169;0.3181818181818182;0.0;0.4545320807116345;944.7858166761994;0.30381192380059474;1.326091320000046
1033;1103;43.0;72.0;8.27411747;-56.9559326;115.0;951.52350905;5.107789130000015;13.123414130000016;29.524457729999995;9.45254345000012;-55.796;8.264;114.9401;950.36;23.345;9.130432399999933;-1.1635090500001295;23.64822562214429;7.313043478260869;371.37996063993575;0.0932504808240313;-1.0;1.0;7.0;10.0;29.0;210.0;10309.0;197.0;2.0;196.0;944.7550225731144;0.4768919475912719;0.1786651316009853;0.4067796610169492;0.3448275862068966;1.0;0.0371937326893721;0.5228759545295063;0.3644067796610169;0.3181818181818182;0.0;0.457048706893876;952.0800454234183;-1.7200454234182416;1.163509050000016
1034;1104;43.0;73.0;8.2350235;-52.6237793;116.0;955.262726;3.7392169500000136;13.84565155000007;30.26929898000003;8.847006080000028;-51.214;8.223;115.94502;953.868;24.476;8.778371400000061;-1.3947259999999917;23.78511886631017;7.758620689655173;370.30969545307056;0.0928476690885259;-1.0;-1.0;7.0;9.0;30.0;320.0;12855.0;298.0;3.0;298.0;948.2570614440648;0.5059485482768528;0.1781502436406071;0.4124293785310734;0.3103448275862069;0.0;0.0367660184691944;0.5260363869141912;0.3644067796610169;0.3181818181818182;0.0;0.4587237927611269;952.2419438359439;1.6260561640561946;1.3947259999999915
1035;1105;43.0;74.0;8.20644569;-49.4437866;117.0;960.15414573;4.891419730000052;13.917413370000077;31.10791568000002;8.630636680000066;-48.14;8.195;116.94832;958.815;27.103;8.455;-1.3391457300000411;23.92161929806432;8.213675213675213;369.2516619855057;0.0924500327042048;-1.0;1.0;7.0;8.0;31.0;429.0;11350.0;589.0;3.0;400.0;951.5366637400268;0.5356231753818654;0.1776412401704279;0.4180790960451977;0.2758620689655172;1.0;0.0363437995489318;0.5291877505016925;0.3644067796610169;0.3181818181818182;0.0;0.4610860076372074;958.229938244015;0.5850617559850662;1.3391457299999274
1036;1106;43.0;75.0;8.16736698;-44.9675293;118.0;963.74930364;3.595157910000012;14.649712200000067;31.839883240000063;8.486577640000064;-43.29;8.153;117.953526;962.054;15.992;8.186;-1.69530364000002;24.05773138763989;8.677966101694915;368.20561767862426;0.0920574617898323;-1.0;-1.0;7.0;7.0;32.0;429.0;13710.0;447.0;3.0;400.0;954.5995319909975;0.565900116370223;0.1771380044992641;0.423728813559322;0.2413793103448275;0.0;0.0359269592543098;0.5323301484955665;0.3644067796610169;0.3181818181818182;0.0;0.4626326447877277;959.4420543078779;2.611945692122049;1.69530364000002
1037;1107;43.0;76.0;8.13808537;-41.5789795;119.0;968.43215903;4.682855389999986;14.699356190000003;32.66457953000008;8.278013299999998;-40.17;8.126;118.956876;966.994;9.542;8.179;-1.438159030000179;24.19345951699733;9.15126050420168;367.1713267873713;0.0916698497028211;-1.0;1.0;7.0;6.0;33.0;537.0;11910.0;583.0;4.0;500.0;957.451176911002;0.5967641868583113;0.1766404232138307;0.4293785310734463;0.2068965517241379;1.0;0.0355153843499206;0.5354636820614316;0.3644067796610169;0.3181818181818182;0.0;0.4649915171321461;966.7126286609769;0.2813713390231669;1.4381590299999516
