N-Z;N;Z;A;Mass_excess;ME_unc;BE/A;BE/A_unc;Beta_decay_Energy;BDE_unc;Atomic_Mass;AM_unc
12;21;250.983917;5.98342896
12;22;254.777344;10.2613831
12;23;255.578125;17.5319824
12;24;258.911041;22.2704163
12;25;259.595032;29.6578064
12;26;262.815857;34.5083618
12;27;263.693390;41.7022095
12;28;267.116241;46.3507385
12;29;265.632172;55.9061890
12;30;265.792999;63.8167419
12;31;263.223053;74.4580688
12;32;262.309570;83.4429321
12;33;258.889496;94.9343872
12;34;257.135681;104.759583
12;35;253.078949;116.887695
12;36;250.698502;127.339523
12;37;246.202164;139.907242
12;38;243.392654;150.788132
12;39;238.640152;163.612015
12;40;235.586121;174.737427
12;41;230.399216;187.995712
12;42;226.868256;199.598053
12;43;221.747528;212.790161
12;44;218.392166;224.216904
12;45;213.587036;237.093414
12;46;210.560867;248.190964
12;47;206.216721;260.606506
12;48;203.664551;271.230011
12;49;199.918396;283.047546
12;50;197.977783;293.059540
12;51;191.703751;307.404968
12;52;186.391083;320.789001
12;53;179.255188;335.996277
12;54;173.097046;350.225830
12;55;165.223114;366.171112
12;56;158.343506;381.122131
12;57;149.849869;397.687134
12;58;142.366867;413.241516
12;59;133.367355;430.312378
12;60;125.394272;446.356873
12;61;115.996605;463.825897
12;62;107.642044;480.251892
12;63;97.9505081;498.014771
12;64;89.3174210;514.719238
12;65;79.4309082;532.677124
12;66;70.6183243;549.561096
12;67;60.6315231;567.619263
12;68;51.7328606;584.589355
12;69;41.7367401;602.656799
12;70;32.8420639;619.622925
12;71;23.0684032;637.467896
12;72;14.4071503;654.200562
12;73;4.92002964;671.759033
13;4;27.6105709;99.4323349
13;5;54.8007660;80.3135223
13;6;84.4310532;58.7546158
13;7;107.523102;43.7339478
13;8;131.212250;28.1161804
13;9;148.694641;18.7051697
13;10;168.125488;7.34570312
13;11;182.549911;0.992660522
13;12;199.867310;-8.25335693
13;13;212.483749;-12.7984161
13;14;225.765564;-18.0088501
13;15;232.661560;-16.8334656
13;16;241.944504;-18.0450287
13;17;247.210205;-15.2393494
13;18;254.663681;-14.6214447
13;19;258.894989;-10.7813721
13;20;265.112579;-8.92758179
13;21;267.864624;-3.60824585
13;22;272.270477;5.72814941E-02
13;23;274.551239;5.84790039
13;24;278.356201;10.1142883
13;25;280.520966;16.0209045
13;26;284.065674;20.5475769
13;27;286.399597;26.2850342
13;28;289.988129;30.7678833
13;29;289.892059;38.9353333
13;30;290.104248;46.7945251
13;31;289.003998;55.9661560
13;32;288.117004;64.9245300
13;33;286.233704;74.8792114
13;34;284.475433;84.7088623
13;35;282.007385;95.2482910
13;36;279.584412;105.742645
13;37;276.713501;116.684937
13;38;273.815216;127.654602
13;39;270.709808;138.831390
13;40;267.512329;150.100250
13;41;263.915558;161.768402
13;42;260.153564;173.601776
13;43;256.655640;185.171082
13;44;252.995087;196.903015
13;45;249.791122;208.178360
13;46;246.377136;219.663727
13;47;243.600082;230.512161
13;48;240.570282;241.613312
13;49;238.345932;251.909042
13;50;235.830093;262.496277
13;51;230.991562;275.406189
13;52;225.038300;289.430817
13;53;219.411346;303.129181
13;54;212.639893;317.971985
13;55;206.337128;332.346161
13;56;198.863495;347.891144
13;57;191.992920;362.833130
13;58;183.927673;378.969727
13;59;176.592468;394.376343
13;60;168.040665;410.999512
13;61;160.339798;426.771790
13;62;151.402878;443.780029
13;63;143.430664;459.823669
13;64;134.205002;477.120667
13;65;126.051651;493.345398
13;66;116.629463;510.838989
13;67;108.381844;527.157959
13;68;98.8506088;544.760620
13;69;90.5914688;561.091064
13;70;81.0348892;578.719055
13;71;72.9050522;594.920288
13;72;63.5184479;612.378296
13;73;55.7125015;628.255554
13;74;46.7145691;645.324951
13;75;39.3794403;660.731384
13;76;30.8399887;677.342285
13;77;24.0419769;692.211609
13;78;16.0279274;708.297058
13;79;9.82887459;722.567505
13;80;2.40343666;738.064331
14;4;23.1717930;111.160149
14;5;50.3951187;92.0082016
14;6;82.5040131;67.9706879
14;7;106.277161;52.2689209
14;8;132.073593;34.5438690
14;9;150.571976;24.1168671
14;10;171.794586;10.9656372
14;11;187.448853;3.38275146
14;12;206.271652;-7.36868286
14;13;220.219360;-13.2450104
14;14;237.660248;-22.6145172
14;15;245.437744;-22.3206329
14;16;255.977707;-24.7892151
14;17;261.995209;-22.7353363
14;18;270.807648;-23.4763947
14;19;275.672211;-20.2695770
14;20;283.325256;-19.8512573
14;21;286.547852;-15.0024414
14;22;292.429749;-12.8129883
14;23;295.100647;-7.41247559
14;24;300.410767;-4.65124512
14;25;302.843689;0.987213135
14;26;307.898193;4.00408936
14;27;310.369476;9.60418701
14;28;315.449097;12.5959473
14;29;315.298279;20.8181458
14;30;316.973969;27.2138367
14;31;315.798218;36.4609680
14;32;316.447388;43.8831787
14;33;314.463867;53.9380798
14;34;314.301544;62.1717834
14;35;311.702942;72.8417664
14;36;310.921448;81.6946411
14;37;307.883057;92.8044128
14;38;306.658142;102.100708
14;39;303.341156;113.489075
14;40;301.835632;123.065979
14;41;297.901428;135.071564
14;42;295.817017;145.227356
14;43;291.976013;157.139740
14;44;289.984741;167.202393
14;45;286.369232;178.889282
14;46;284.604584;188.725311
14;47;281.340302;200.060974
14;48;279.928680;209.543945
14;49;277.135010;220.408997
14;50;276.196045;229.419342
14;51;270.634979;243.051788
14;52;266.205536;255.552643
14;53;259.883453;269.946075
14;54;254.698608;283.202271
14;55;247.721909;298.250366
14;56;241.887741;312.155945
14;57;234.357285;327.757751
14;58;227.975784;342.210632
14;59;219.988098;358.269714
14;60;213.155655;373.173584
14;61;204.802841;389.597717
14;62;197.612000;404.859924
14;63;188.983231;421.560120
14;64;181.522278;437.092468
14;65;172.701263;453.984772
14;66;165.054703;469.702759
14;67;156.122559;486.706299
14;68;148.370941;502.529327
14;69;139.405167;519.566406
14;70;131.625458;535.417480
14;71;122.661545;552.452820
14;72;115.017433;568.168335
14;73;106.418373;584.838684
14;74;99.1439667;600.184509
14;75;90.9748993;616.424988
14;76;84.1342773;631.337036
14;77;76.4576874;647.084900
14;78;70.1133118;661.500732
14;79;62.9875984;676.697815
14;80;57.1975060;690.559326
14;81;50.6776352;705.150513
14;82;45.4968796;718.402649
14;83;35.9612427;736.009705
14;84;27.1024761;752.939880
14;85;16.9508858;771.162781
14;86;7.48668909;788.698364
15;4;13.8520861;127.768883
15;5;43.1219063;106.570450
15;6;74.9340210;82.8297119
15;7;100.740166;65.0949478
15;8;126.924164;46.9823303
15;9;147.251465;34.7264099
15;10;169.157745;20.8915100
15;11;186.358337;11.7622986
15;12;206.013351;0.178649902
15;13;221.241882;-6.97850037
15;14;239.577362;-17.2425995
15;15;251.278366;-20.8722229
15;16;263.016815;-24.5392914
15;17;270.238739;-23.6898346
15;18;280.075073;-25.4547882
15;19;286.195190;-23.5035400
15;20;294.712921;-23.9498596
15;21;299.251038;-20.4166260
15;22;305.835327;-18.9295044
15;23;309.795380;-14.8182068
15;24;315.653839;-12.6052856
15;25;319.365723;-8.24578857
15;26;324.811279;-5.61996460
15;27;328.531342;-1.26864624
15;28;333.838928;1.49514771
15;29;335.036957;8.36849976
15;30;336.980438;14.4963989
15;31;337.207581;22.3406372
15;32;338.072510;29.5470886
15;33;337.534973;38.1560059
15;34;337.533661;46.2286987
15;35;336.412720;55.4210205
15;36;335.733826;64.1712952
15;37;334.192688;73.7838135
15;38;333.007233;83.0406494
15;39;331.195679;92.9235840
15;40;329.660400;102.530243
15;41;327.265472;112.996552
15;42;325.054901;123.278503
15;43;322.677277;133.727509
15;44;320.473389;144.002777
15;45;318.291046;154.256500
15;46;316.221161;164.397766
15;47;314.349640;174.340668
15;48;312.534668;184.226990
15;49;311.083344;193.749695
15;50;309.637054;203.267365
15;51;305.531006;215.444824
15;52;300.713623;228.333557
15;53;295.894379;241.224152
15;54;290.322113;254.867828
15;55;284.887390;268.373962
15;56;278.660950;282.671753
15;57;272.703857;296.700195
15;58;265.919403;311.556061
15;59;259.528778;326.018097
15;60;252.277557;341.340668
15;61;245.537949;356.151611
15;62;237.906937;371.854065
15;63;230.899658;386.932739
15;64;222.971985;402.931763
15;65;215.773941;418.201172
15;66;207.629395;434.417114
15;67;200.315384;449.802490
15;68;192.029831;466.159424
15;69;184.670120;481.590515
15;70;176.315460;498.016571
15;71;168.992966;513.410400
15;72;160.699585;529.775208
15;73;153.633972;544.912170
15;74;145.654938;560.962646
15;75;138.984741;575.704163
15;76;131.380905;591.379395
15;77;125.164055;605.667603
15;78;117.993446;620.909607
