Z;N;dz_BE/A;dz_ME;A;dz_BE;dz_S1n;dz_S1p;dz_S2p;dz_S2n;N-Z;ame_ME;ame_ME_unc;ame_BE/A;ame_BE/A_unc;ame_BDE;ame_BDE_unc;ame_AM;ame_AM_unc;ame_BE;ame_S2p;ame_S2n;BE_diff_dz_ame;Surf;Asym;Coul;Pair;Z_parity;N_parity;ldm_BE;Z_distance;N_distance;rescaled_ame_BE;rescaled_N;rescaled_Z;rescaled_Surf;rescaled_Asym;rescaled_Coul;rescaled_Pair;rescaled_Z_parity;rescaled_N_parity;rescaled_Z_distance;rescaled_N_distance
79;118;7.91267395;-30.5406494;197;1558.7967681500002;7.831083070000204;5.4071020700000645;13.428612650000105;14.450498450000168;39;-31.139751;0.542;7.9156548;0.0028;-599.5206;3.2022;196.966570103;0.581;1559.3839956;1.310936500000069;14.715324599999937;0.5872274500000003;33.856663005926926;7.720812182741117;1059.0089210280294;0.0712470499879096;-1;1;1550.2713667762162;3;8;0.7478604195068238;0.6666666666666666;0.6694915254237288;0.7585565120421911;0.5034830122040316;0.5094727456916643;0.013830013532833363;0.0;1.0;0.13636363636363635;0.27586206896551724
79;119;7.90530062;-28.921875;198;1565.24952276;6.452754609999829;5.906792750000022;13.979626079999887;14.283837680000032;40;-29.580793;0.54;7.9085675;0.0027;1373.5226;0.4905;197.968243714;0.579;1565.896365;2.2903649999999907;14.584726199999915;0.6468422400000691;33.97114044720589;8.080808080808081;1057.2230678569836;0.0710669054518701;-1;-1;1556.651155636709;3;7;0.750970105351823;0.672316384180791;0.6694915254237288;0.7611994343787784;0.5269587573523226;0.5086135994650475;0.013638732164988551;0.0;0.0;0.13636363636363635;0.24137931034482757
79;120;7.90387058;-28.4713135;199;1572.8702454200002;7.620722660000183;5.986703900000293;14.578293710000253;14.073477270000012;41;-29.093752;0.542;7.9069379;0.0027;452.3142;0.6126;198.968766573;0.581;1573.4806421;3.130528699999908;14.096646500000032;0.6103966799998943;34.08542532669918;8.447236180904522;1055.449200317188;0.0708881205008336;-1;1;1562.8761345275311;3;6;0.7545916319719839;0.6779661016949152;0.6694915254237288;0.7638379110722866;0.5508539537676894;0.5077602193394903;0.013448894433930048;0.0;1.0;0.13636363636363635;0.20689655172413793
79;121;7.89571428;-26.6724854;200;1579.142856;6.272610579999764;6.496457719999853;15.134779379999827;13.893333239999947;42;-27.240094000000003;26.717;7.8984915;0.1336;2263.1737;26.7188;199.970756558;28.681;1579.6983;4.098300000000046;13.801935000000055;0.5554440000000795;34.19951893353393;8.82;1053.687178342181;0.0707106781186547;-1;-1;1568.9486254707103;3;5;0.7575605917427053;0.6836158192090396;0.6694915254237288;0.7664719718845873;0.5751623096811262;0.5069125379311936;0.01326048227154629;0.0;0.0;0.13636363636363635;0.1724137931034483
79;122;7.89323473;-25.9984131;201;1586.54018073;7.397324730000037;6.570488729999852;15.737790079999968;13.6699353099998;43;-26.400705;3.218;7.8951752;0.016;1261.8237;3.1471;200.971657678;3.455;1586.9302152;5.060215199999977;13.449573099999922;0.390034470000046;34.3134225418098;9.199004975124378;1051.9368641921992;0.0705345615858598;-1;1;1574.8709044168831;3;4;0.7610138639618265;0.6892655367231638;0.6694915254237288;0.769101646230615;0.5998776585329602;0.5060704889756961;0.013073477924738314;0.0;1.0;0.13636363636363635;0.13793103448275862
79;123;7.88424778;-24.0050049;202;1592.61805156;6.077870829999938;7.091328909999902;16.29883355999982;13.475195559999976;44;-24.352982;23.287;7.88591;0.1153;2992.3278;23.298;201.973856;25.0;1592.9538200000002;6.243820000000065;13.255520000000018;0.335768440000038;34.42713741084797;9.584158415841584;1050.1981224041845;0.0703597544730291;-1;-1;1580.6452023825018;3;3;0.7638901624995644;0.6949152542372882;0.6694915254237288;0.7717269631841159;0.6249939558736111;0.5052340073038243;0.012887863948392544;0.0;0.0;0.13636363636363635;0.10344827586206896
79;124;7.88068628;-23.0948486;203;1599.77931484;7.161263280000185;7.160396700000092;16.907478580000088;13.239134110000125;45;-23.143444;3.083;7.880865;0.0152;2125.7592;3.4514;202.975154492;3.309;1599.815595;7.280594999999972;12.885379799999995;0.0362801599999329;34.540664785434856;9.975369458128078;1048.470819743102;0.0701862406343596;-1;1;1586.2737065535034;3;2;0.7671666910989815;0.7005649717514124;0.6694915254237288;0.7743479514832747;0.6505052763559536;0.504403028818272;0.012703623198545844;0.0;1.0;0.13636363636363635;0.06896551724137931
79;125;7.87081957;-20.8913574;204;1605.64719228;5.867877440000029;7.690969690000202;17.472433720000254;13.029140720000214;46;-20.39;200.0;7.868;1.0;4300.0;200.0;203.97811;215.0;1605.072;9.18;12.118179999999937;-0.5751922800000102;34.65400589606056;10.372549019607844;1046.7548251545354;0.0700140042014004;-1;-1;1591.7585613565968;3;1;0.7696766482620506;0.7062146892655368;0.6694915254237288;0.7769646395362189;0.6764058108161394;0.5035774904707948;0.01252073882573354;0.0;0.0;0.13636363636363635;0.034482758620689655
79;126;7.86613131;-19.7297363;205;1612.55691855;6.909726269999965;7.755045150000114;18.08474436000006;12.777603709999994;47;-18.57;200.0;7.86;1.0;3717.0;200.0;204.980064;215.0;1611.3;11.275;11.484405000000027;-1.2569185500001367;34.76716195915227;10.77560975609756;1045.0500097185188;0.0698430295769578;-1;1;1597.1018694992667;3;0;0.7726505464323011;0.711864406779661;0.6694915254237288;0.779577055426408;0.7026898634398583;0.5027573302399992;0.012339194268517775;0.0;1.0;0.13636363636363635;0.0
79;127;7.84441328;-15.0505371;206;1615.9491356800002;3.3922171300000628;8.153014130000201;18.380906440000217;10.301943400000027;48;-14.19;300.0;7.84;1.0;6755.0;301.0;205.984766;322.0;1615.04;44.155360500000185;9.968;-0.9091356800001904;34.880134177302764;11.184466019417476;1043.3562466045616;0.0696733014291617;-1;-1;1602.305692979558;3;1;0.7744364133489254;0.7175141242937854;0.6694915254237288;0.7821852269179089;0.7293518490111369;0.501942487109706;0.012158973247186969;0.0;0.0;0.13636363636363635;0.034482758620689655
79;128;7.82813454;-11.4538574;207;1620.42384978;4.474714099999801;8.070464700000002;18.725865280000107;7.866931229999864;49;-10.64;300.0;7.824;1.0;5847.0;301.0;206.988577;322.0;1619.568;39.99011719999998;8.268;-0.8558497799999714;34.992923739494074;11.599033816425122;1041.6734110278385;0.0695048046856915;-1;1;1607.3720540666548;3;2;0.7765985538298011;0.7231638418079096;0.6694915254237288;0.784789181460559;0.75638629024088;0.5011329010478733;0.011980059757624853;0.0;1.0;0.13636363636363635;0.06896551724137931
79;129;7.80646181;-6.70263672;208;1623.74405648;3.3202066999999715;8.481704089999994;19.032844979999936;7.7949207999997725;50;-5.91;300.0;7.803;1.0;7355.0;302.0;207.993655;322.0;1623.024;33.036279300000054;7.984;-0.7200564800000393;35.105531821316504;12.01923076923077;1040.0013802065018;0.0693375245281536;-1;-1;1612.3029362532463;3;3;0.7782488094618476;0.7288135593220338;0.6694915254237288;0.7873889461950232;0.783787815172475;0.5003285129860612;0.011802438065340343;0.0;0.0;0.13636363636363635;0.10344827586206896
79;130;7.79000711;-2.9987793;209;1628.11148599;4.367429510000193;8.39680343000009;19.388458180000043;7.687636210000164;51;-2.23;400.0;7.786;2.0;6380.0;427.0;208.997606;429.0;1627.274;28.829588800000028;7.706;-0.837485990000232;35.21795958518306;12.444976076555024;1038.3400333200866;0.0691714463866074;-1;1;1617.1002851806115;3;4;0.7802782036852843;0.7344632768361582;0.6694915254237288;0.7899845479577443;0.8115511546618762;0.4995292647994202;0.011626092699655116;0.0;1.0;0.13636363636363635;0.13793103448275862
79;131;7.76835108;1.83032227;210;1631.3537268;3.2422408099998847;8.821048550000114;19.70542567999996;7.609670320000077;52;2.68;400.0;7.764;2.0;7980.0;447.0;210.002877;429.0;1630.44;22.008290499999887;7.416;-0.9137267999999494;35.33020818053945;12.876190476190477;1036.689251468972;0.0690065559342354;-1;-1;1621.766009537337;3;5;0.7817899830056141;0.7401129943502824;0.6694915254237288;0.7925760132857912;0.8396711399296866;0.49873509928718934;0.01145100844804424;0.0;0.0;0.13636363636363635;0.1724137931034483
80;90;7.66463137;6.55932617;170;1302.9873329;12.624909809999965;-0.0954278200001681;-1.9540967800001;23.3193796999999;10;5.415;302.0;7.671;2.0;0.0;0.0;170.005814;324.0;1304.07;-23.330205000000078;-323.204;1.0826670999999806;30.687813601627905;0.5882352941176471;1140.864599778167;0.076696498884737;1;1;1295.6692867750396;2;8;0.625946831781364;0.5084745762711864;0.6779661016949152;0.6853977937974797;0.03835949777785289;0.5488522415346306;0.019616356332355922;1.0;1.0;0.09090909090909091;0.27586206896551724
80;91;7.68069458;4.21911621;171;1313.39877318;10.41144028000008;0.0520822800001496;-1.495965379999916;23.03635009000004;11;3.339;307.0;7.686;2.0;0.0;0.0;171.003585;329.0;1314.306;-22.332890700000107;-316.134;0.9072268200000052;30.80804029142188;0.7076023391812866;1138.6363429344233;0.0764719112901872;1;-1;1307.8614142856716;2;9;0.6308345680804461;0.5141242937853108;0.6779661016949152;0.6881734481129543;0.04614355960762772;0.5477802617715268;0.019377884362953304;1.0;0.0;0.09090909090909091;0.3103448275862069
80;92;7.70762587;-0.0222167969;172;1325.71164964;12.312876460000098;0.3664111900002353;-1.0150255599999127;22.724316740000177;12;-1.061361;150.062;7.7136064;0.8725;0.0;0.0;171.998860581;161.098;1326.7403008;-21.610011200000063;22.67030079999985;1.028651159999754;30.92803284791408;0.8372093023255814;1136.4253930163782;0.0762492851663023;1;1;1319.807076493374;2;10;0.6367720029547981;0.519774011299435;0.6779661016949152;0.6909436970304214;0.05459537823266505;0.5467166081016034;0.019141495125561445;1.0;1.0;0.09090909090909091;0.3448275862068966
80;93;7.72163248;-2.08166504;173;1335.84241904;10.130769399999965;0.5066040000001522;-0.5478684399997746;22.44364586000006;13;-2.661;201.0;7.725;1.0;0.0;0.0;172.997143;215.0;1336.425;-20.826708799999903;22.119;0.5825809599998593;31.04779308435421;0.976878612716763;1134.2315161451947;0.0760285921269705;1;-1;1331.5105399062663;2;11;0.6413964906282574;0.5254237288135594;0.6779661016949152;0.6937085824120862;0.06370337405535917;0.5456611680093837;0.018907158479192332;1.0;0.0;0.09090909090909091;0.3793103448275862
80;94;7.74623966;-6.0135498;174;1347.8457008399998;12.00328179999974;0.8372995499998979;-0.0577534400001695;22.134051199999703;14;-6.641017;19.211;7.7497851;0.1104;0.0;0.0;173.992870575;20.623;1348.4626074;-20.24128079999983;21.722306600000245;0.6169065600001886;31.167322789559027;1.1264367816091954;1132.0544829311098;0.0758098043578903;1;1;1342.9759732731443;2;12;0.647144502609801;0.5310734463276836;0.6779661016949152;0.6964681455560744;0.07345623367575048;0.5446138311390152;0.018674844890018596;1.0;1.0;0.09090909090909091;0.41379310344827586
80;95;7.75826454;-7.79272461;175;1357.6962945;9.850593660000186;0.9710970000000998;0.4174541100001079;21.853875459999927;15;-7.969443;81.085;7.759213399999999;0.4633;0.0;0.0;174.991444451;87.047;1357.862345;-19.303935000000056;21.43734499999997;0.1660504999997556;31.286623728379865;1.2857142857142858;1129.8940683620615;0.0755928946018454;1;-1;1354.2074503688011;2;13;0.6516329198303331;0.536723163841808;0.6779661016949152;0.6992224272072259;0.08384290228587847;0.5435744892406893;0.018444525415737947;1.0;0.0;0.09090909090909091;0.4482758620689655
80;96;7.78061962;-11.4141846;176;1369.38905312;11.69275861999995;1.316770619999943;0.9147700999999416;21.543352280000136;16;-11.784639;11.118;7.782664;0.0632;-12369.3668;83.7993;175.98734867;11.936;1369.748864;-18.713974399999948;21.28625659999997;0.3598108799999409;31.405697642158756;1.4545454545454546;1127.7500516957011;0.0753778361444409;1;1;1365.2089526846105;2;14;0.6573087864174794;0.5423728813559322;0.6779661016949152;0.7019714675676251;0.09485257632341806;0.5425430361186901;0.01821617169042758;1.0;1.0;0.09090909090909091;0.48275862068965514
80;97;7.7907238;-12.9118652;177;1378.9581126;9.569059480000078;1.4444401200000812;1.399046849999877;21.261818100000028;17;-12.775823;84.722;7.7898947;0.4787;-9435.7198;87.4322;176.98628459;90.952;1378.8113618999998;-18.159297299999977;20.94901689999993;-0.1467507000002115;31.52454624917325;1.6327683615819208;1125.6222163546613;0.0751646028002828;1;-1;1375.9843720281106;2;15;0.6616361701558717;0.5480225988700564;0.6779661016949152;0.7047153063068704;0.10647469637434534;0.5415193675810097;0.017989755909869357;1.0;0.0;0.09090909090909091;0.5172413793103449
80;98;7.81089783;-16.222168;178;1390.33981374;11.381701139999905;1.8059108699999344;1.905029739999918;20.950760619999983;18;-16.315345999999998;10.758;7.8113607;0.0604;-11702.0;103.0;177.982484756;11.548;1390.4222046;-17.24682939999993;20.6733406;0.0823908600000322;31.6431712450704;1.820224719101124;1123.510349824972;0.0749531688995861;1;1;1386.5375130351622;2;16;0.6671804000628396;0.5536723163841808;0.6779661016949152;0.7074539825720932;0.1186989403148392;0.5405033813904774;0.017765250817329895;1.0;1.0;0.09090909090909091;0.5517241379310345
80;99;7.81912327;-17.434082;179;1399.62306533;9.28325159000019;1.9265365100000051;2.3967880400000467;20.664952730000092;19;-16.932924;28.121;7.8162631;0.1571;-8663.2918;47.7998;178.981821759;30.188;1399.1110949;-16.899891200000187;20.299733000000007;-0.5119704300000194;31.7615743032901;2.016759776536313;1121.4142435575056;0.0747435092751935;1;-1;1396.8720955980818;2;17;0.6713293844823445;0.559322033898305;0.6779661016949152;0.7101875349977326;0.13151521668306324;0.5394949772173463;0.01754262968977681;1.0;0.0;0.09090909090909091;0.5862068965517241
80;100;7.8371706;-20.4302979;180;1410.690708;11.06764266999994;2.303253140000152;2.910450700000183;20.35089426000013;20;-20.250513;12.645;7.8361111;0.0702;-10860.075;71.0509;179.97826018;13.574;1410.499998;-15.744060000000056;20.077793399999848;-0.1907100000000809;31.879757075478327;2.2222222222222223;1119.3336928723504;0.0745355992499929;1;1;1406.9917572130355;2;18;0.6767676372264436;0.5649717514124294;0.6779661016949152;0.7129160017150741;0.1449136582718887;0.5384940565932899;0.01732186632451825;1.0;1.0;0.09090909090909091;0.6206896551724138
80;101;7.8435607;-21.3526611;181;1419.6844867;8.993778699999893;2.4181176999998115;3.410678479999888;20.061421369999834;21;-20.661127;15.382;7.8396792;0.085;-7862.378;17.873;180.977819368;16.513;1418.9819352;-15.285069900000002;19.87084030000004;-0.7025515000000269;31.997721191890317;2.43646408839779;1117.2684968660046;0.0743294146247166;1;-1;1416.900055249782;2;19;0.6808178006046163;0.5706214689265536;0.6779661016949152;0.7156394203615591;0.15888461593401276;0.5375005228667533;0.017102935026248003;1.0;0.0;0.09090909090909091;0.6551724137931034
80;102;7.85951996;-24.029541;182;1430.43263272;10.74814602000015;2.808457940000153;3.931653520000282;19.741924720000043;22;-23.576885;9.79;7.8569726;0.0538;-10249.6721;15.4687;181.974689173;10.51;1429.9690131999998;-14.156233000000007;19.469015200000023;-0.4636195200000657;32.11546826178415;2.659340659340659;1115.218458321296;0.0741249316661101;1;1;1426.6004691467683;2;20;0.6860641800459454;0.576271186440678;0.6779661016949152;0.7183578280898711;0.17341865259130415;0.5365142811596179;0.0168858105944827;1.0;1.0;0.09090909090909091;0.6896551724137931
80;103;7.86410236;-24.6561279;183;1439.13073188;8.698099159999856;2.9169583399998373;4.438834710000037;19.446245180000005;23;-23.804655;7.084;7.8593885;0.0387;-7217.3941;11.7158;182.974444652;7.604;1438.2680955;-13.533234300000128;19.286160300000105;-0.86263638000014;32.232999873805014;2.890710382513661;1113.183383619933;0.0739221270954572;1;-1;1436.0964025344158;2;21;0.6900270293822859;0.5819209039548022;0.6779661016949152;0.7210712615768068;0.1885065374405634;0.5355352383251301;0.016670468311377543;1.0;0.0;0.09090909090909091;0.7241379310344828
80;104;7.878016;-27.0090332;184;1449.554944;10.424212119999993;3.322022380000135;4.968129419999968;19.12231127999985;24;-26.344787;9.535;7.8743454;0.0518;-9461.4321;13.8254;183.971717709;10.235;1448.8795536;-12.552388000000036;18.910540400000052;-0.6753903999999693;32.35031759636025;3.130434782608696;1111.1630826575915;0.0737209780774485;1;1;1445.3911852893282;2;22;0.6950940486223756;0.5875706214689266;0.6779661016949152;0.7237797570319351;0.20413924034822584;0.5345633029070521;0.016456883929906727;1.0;1.0;0.09090909090909091;0.7586206896551724
80;105;7.88081503;-27.3334961;185;1457.95078055;8.395836550000013;3.4262670299999627;5.483744330000036;18.82004867000001;25;-26.183651;13.639;7.8745391;0.0737;-6425.9062;24.7674;184.971890696;14.641;1456.7897335;-12.06917799999984;18.521638000000035;-1.1610470499999792;32.46742297798574;3.3783783783783785;1109.157368761459;0.0735214622093807;1;-1;1454.488075522028;2;21;0.6988711953036475;0.5932203389830508;0.6779661016949152;0.7264833502060556;0.22030792642685781;0.5335983850999929;0.016245033662394964;1.0;0.0;0.09090909090909091;0.7241379310344828
80;106;7.89270401;-29.354248;186;1468.04294586;10.092165309999928;3.843640459999961;6.019988899999817;18.48800185999994;26;-28.539059;11.65;7.8882605;0.0626;-8656.119;23.7974;185.969362061;12.507;1467.216453;-10.890095399999993;18.3368994;-0.8264928599999166;32.584317547703584;3.6344086021505375;1107.1660586101436;0.0733235575106766;1;1;1463.390261500722;2;20;0.7038500010266348;0.5988700564971752;0.6779661016949152;0.7291820763994564;0.23700395078660505;0.5326403967108776;0.016034894169389552;1.0;1.0;0.09090909090909091;0.6896551724137931
80;107;7.89373493;-29.3684082;187;1476.12843191;8.0854860500001;3.9422523499999897;6.543432409999923;18.177651360000027;27;-28.118509;12.864;7.8869905;0.0688;-5673.917;15.1746;186.96981354;13.81;1474.8672235;-10.131547799999826;18.07748999999999;-1.2612084100001084;32.70100281537152;3.8983957219251337;1105.1889721558716;0.073127242412713;1;-1;1472.10086351348;2;19;0.707503278546056;0.6045197740112994;0.6779661016949152;0.7318759704699812;0.25421885345504325;0.5316892511215185;0.015826442548859523;1.0;0.0;0.09090909090909091;0.6551724137931034
80;108;7.90362883;-31.0507812;188;1485.88222004;9.753788129999975;4.374248800000032;7.0862031199999365;17.839274180000075;28;-30.198351;6.787;7.899033999999999;0.0361;-7861.9485;30.6643;187.967580738;7.285;1485.018392;-9.187315599999856;17.80193900000001;-0.863828040000044;32.817480272024206;4.170212765957447;1103.2259325488992;0.0729324957489472;1;1;1480.6229356711206;2;18;0.7123505074201816;0.6101694915254238;0.6779661016949152;0.7345650668409082;0.2719443544591614;0.5307448632522502;0.015619656325711662;1.0;1.0;0.09090909090909091;0.6206896551724138
80;109;7.90289259;-30.7438965;189;1493.6466995100002;7.764479470000197;4.466874870000083;7.616189370000029;17.518267600000172;29;-29.626378;31.553;7.8969192;0.1669;-5010.2727;32.6434;188.968194776;33.873;1492.5177288000002;-8.407721699999879;17.650505300000077;-1.128970710000203;32.93375139020674;4.449735449735449;1101.2767660640563;0.0727392967453307;1;-1;1488.9594676530007;2;17;0.7159314746628939;0.615819209039548;0.6779661016949152;0.7372493995086498;0.29017234906347233;0.5298071495265915;0.015414513441611558;1.0;0.0;0.09090909090909091;0.5862068965517241
80;110;7.91080856;-32.0794678;190;1503.0536264;9.406926889999797;4.911811370000123;8.166796679999834;17.17140635999999;30;-31.370625;15.907;7.9070174;0.0837;-7004.3892;17.4819;189.96632225;17.076;1502.3333059999998;-7.500573000000092;17.314913999999874;-0.7203203999999914;33.0498176243004;4.7368421052631575;1099.341302029361;0.0725476250110011;1;1;1497.1133863977868;2;16;0.7206184571733355;0.6214689265536724;0.6779661016949152;0.7399290020502737;0.30889490315849955;0.5288760278369022;0.015210992245100141;1.0;1.0;0.09090909090909091;0.5517241379310345
80;111;7.90831757;-31.4429932;191;1510.48865587;7.435029470000018;4.998638570000139;8.703107950000003;16.841956359999813;31;-30.591849;22.28;7.9038002;0.1167;-4308.8981;23.4609;190.967158301;23.918;1509.6258382;-6.671190700000152;17.108109399999726;-0.862817669999913;33.16568041084109;5.031413612565445;1097.419372756627;0.0723574605292421;1;-1;1505.0875577412528;2;15;0.7241006742841373;0.6271186440677966;0.6779661016949152;0.7426039076308538;0.3281042487941271;0.527951417511;0.01500907148199479;1.0;0.0;0.09090909090909091;0.5172413793103449
80;112;7.91425848;-32.4206543;192;1519.53762816;9.048972289999938;5.455937589999849;9.26008585999989;16.484001759999956;32;-32.011481;15.537;7.9120666;0.0809;-6139.2324;35.2767;191.965634263;16.679;1519.1167872;-5.841734399999957;16.78348120000027;-0.4208409599998504;33.28134116883046;5.333333333333333;1095.5108134740028;0.0721687836487032;1;1;1512.8847880030046;2;14;0.7286326453607332;0.6327683615819208;0.6779661016949152;0.7452741490106538;0.3477927798525329;0.5270332392797062;0.014808730286066094;1.0;1.0;0.09090909090909091;0.48275862068965514
80;113;7.91071606;-31.579834;193;1526.76819958;7.23057142000016;5.434856860000082;9.60523016000002;16.279543710000098;33;-31.062165;15.505;7.907973;0.0803;-3584.9466;16.8938;192.966653395;16.645;1526.238789;-4.9821984999999405;16.612950800000224;-0.5294105800001034;33.39680130004011;5.642487046632124;1093.615462260381;0.0719815750748694;1;-1;1520.507825523995;2;13;0.7320334334341982;0.6384180790960452;0.6779661016949152;0.7479397585521501;0.36795304785564276;0.5261214152452907;0.014609948169980416;1.0;0.0;0.09090909090909091;0.4482758620689655
80;114;7.91471481;-32.1949463;194;1535.45467314;8.686473559999968;5.908653510000249;10.17513138000004;15.917044980000128;34;-32.183952;2.888;7.9145974;0.0149;-5246.4542;14.2677;193.965449108;3.1;1535.4318956;-4.140852399999974;16.315108399999794;-0.0227775400001064;33.51206218930888;5.958762886597938;1091.733159981609;0.0717958158617738;1;1;1527.9593621565937;2;12;0.7364231834176049;0.6440677966101694;0.6779661016949152;0.7506007682268948;0.38857775790225;0.5252158688507838;0.014412705016499994;1.0;1.0;0.09090909090909091;0.41379310344827586
80;115;7.90926647;-30.9759521;195;1542.3069616500002;6.852288510000108;5.988649010000245;10.731965830000036;15.538762070000075;35;-31.013342;23.142;7.909398;0.1187;-2858.0499;25.6707;194.966705809;24.843;1542.3326100000002;-3.34522499999986;16.093820999999995;0.0256483499999831;33.62712520483358;6.282051282051282;1089.8637502284528;0.0716114874039432;1;-1;1535.242034708922;2;11;0.7397183057566514;0.6497175141242938;0.6779661016949152;0.7532572096222286;0.40965976473014687;0.5243165248501319;0.01421698106993062;1.0;0.0;0.09090909090909091;0.3793103448275862
80;116;7.91235018;-31.4182129;196;1550.82063528;8.513673629999857;6.47436558000004;11.307798360000106;15.365962139999963;36;-31.825944;2.946;7.91437;0.015;-4329.3455;12.4627;195.965833445;3.163;1551.21652;-2.3833012000001035;15.784624400000087;0.3958847199999127;33.74199169845321;6.612244897959184;1088.0070792562467;0.0714285714285714;1;1;1542.3584263450675;2;10;0.7439604129650118;0.655367231638418;0.6779661016949152;0.7559091139478415;0.4311920688988035;0.5234233092791643;0.01402275692781113;1.0;1.0;0.09090909090909091;0.3448275862068966
80;117;7.90616941;-30.0415039;197;1557.51537377;6.694738489999963;6.549688690000039;11.871615020000036;15.20841211999982;37;-30.540231;3.207;7.9086402;0.0163;-2186.0092;13.9478;196.967213715;3.442;1558.0021194;-1.444246400000062;15.669509399999864;0.4867456299998594;33.856663005926926;6.949238578680203;1086.1629959261838;0.0712470499879096;1;-1;1549.311067942761;2;9;0.7472005673708745;0.6610169491525424;0.6779661016949152;0.7585565120421911;0.4531678130883098;0.5225361494273479;0.013830013532833363;1.0;0.0;0.09090909090909091;0.3103448275862069
80;118;7.90830564;-30.2993164;198;1565.84451672;8.329142950000005;7.04774856999984;12.454850639999904;15.023881439999968;38;-30.954315;0.458;7.9115532;0.0023;-3425.5625;7.559;197.966769177;0.491;1566.4875336;-0.5144040000000969;15.271013599999948;0.6430168800000047;33.97114044720589;7.292929292929293;1084.3313516481885;0.0710669054518701;1;1;1556.1024394099968;2;8;0.751252391032274;0.6666666666666666;0.6779661016949152;0.7611994343787784;0.47558027851047113;0.5216549738103051;0.013638732164988551;1.0;1.0;0.09090909090909091;0.27586206896551724
80;119;7.90134573;-28.7510986;199;1572.36780027;6.523283550000087;7.118277510000098;13.02507026000012;14.852426500000092;39;-29.546066;0.526;7.9052794;0.0027;-1486.6695;27.9498;198.968280994;0.564;1573.1506006;0.5926817000000738;15.148481200000038;0.7828003300001001;34.08542532669918;7.64321608040201;1082.512000325321;0.0708881205008336;1;-1;1562.7349709620637;2;7;0.7544340356629028;0.672316384180791;0.6779661016949152;0.7638379110722866;0.49842288142811164;0.520779712143067;0.013448894433930048;1.0;0.0;0.09090909090909091;0.24137931034482757
80;120;7.90248823;-28.8096924;200;1580.497646;8.129845729999943;7.627400579999858;13.614104480000153;14.65312928000003;40;-29.503267;0.53;7.9058956;0.0027;-2456.0403;5.7346;199.968326941;0.568;1581.1791199999998;1.3393999999999069;14.691586399999911;0.6814739999999802;34.19951893353393;8.0;1080.7047982996726;0.0707106781186547;1;1;1569.2110443603387;2;6;0.7582676899906934;0.6779661016949152;0.6779661016949152;0.7664719718845873;0.5216891697787993;0.5199102953140446;0.01326048227154629;1.0;1.0;0.09090909090909091;0.20689655172413793
80;121;7.89471054;-27.0773926;201;1586.83681854;6.339172539999936;7.693962540000029;14.190420259999884;14.46901826999988;41;-27.662529;0.712;7.8975607;0.0036;-481.7508;14.1815;200.970303054;0.763;1587.4097007;2.357126999999862;14.259100099999923;0.5728821600000629;34.3134225418098;8.36318407960199;1078.9096042996914;0.0705345615858598;1;-1;1575.5329941142;2;5;0.7612428204568669;0.6836158192090396;0.6779661016949152;0.769101646230615;0.5453728198993543;0.5190466553596883;0.013073477924738314;1.0;0.0;0.09090909090909091;0.1724137931034483
80;122;7.8948288;-26.9245605;202;1594.7554176;7.918599060000133;8.215236870000126;14.785725599999978;14.25777160000007;42;-27.34531;0.705;7.896850499999999;0.0035;-1364.8906;1.8348;201.970643604;0.757;1595.163801;3.088499199999962;13.984681000000098;0.4083833999998205;34.42713741084797;8.732673267326733;1077.126279388907;0.0703597544730291;1;1;1581.7031086473185;2;4;0.7649454384231654;0.6892655367231638;0.6779661016949152;0.7717269631841159;0.5694676333476498;0.5181887254398198;0.012887863948392544;1.0;1.0;0.09090909090909091;0.13793103448275862
80;123;7.88617802;-24.9920654;203;1600.89413806;6.138720459999831;8.27608650000002;15.36741540999992;14.057319519999965;43;-25.269203;1.63;7.8874828;0.008;492.1062;1.2247;202.972872396;1.75;1601.1590084;4.158008399999933;13.749307700000005;0.2648703400000158;34.540664785434856;9.108374384236454;1075.3546869160018;0.0701862406343596;1;-1;1587.7236314295587;2;3;0.7678081770739573;0.6949152542372882;0.6779661016949152;0.7743479514832747;0.5939675338183498;0.5173364398136122;0.012703623198545844;1.0;0.0;0.09090909090909091;0.10344827586206896
80;124;7.88523245;-24.6138916;204;1608.5874198;7.693281740000202;8.808104960000037;15.968501660000127;13.832002200000034;44;-24.690148;0.498;7.8855455;0.0025;-344.0781;1.1876;203.973494037;0.534;1608.651282;5.415282000000123;13.487481000000145;0.0638621999999031;34.65400589606056;9.490196078431373;1073.5946924661905;0.0700140042014004;1;1;1593.5967620756674;2;2;0.7713857716067216;0.7005649717514124;0.6779661016949152;0.7769646395362189;0.6188665641493599;0.5164897338162;0.01252073882573354;1.0;1.0;0.09090909090909091;0.06896551724137931
80;125;7.87566948;-22.4672852;205;1614.5122434;5.924823599999854;8.865051119999862;16.556020810000064;13.618105340000056;45;-22.287719000000003;3.655;7.8747325;0.0178;1533.0836;3.7238;204.976073151;3.923;1614.3201625000002;7.940162500000093;13.16115410000016;-0.1920808999998371;34.76716195915227;9.878048780487806;1071.8461638138656;0.0698430295769578;1;-1;1599.3246574118832;2;1;0.7740926876867342;0.7062146892655368;0.6779661016949152;0.779577055426408;0.6441588834158956;0.5156485438358968;0.012339194268517775;1.0;0.0;0.09090909090909091;0.034482758620689655
