;Z;N;dz_BE/A;dz_ME;A;dz_BE;dz_S1n;dz_S1p;dz_S2p;dz_S2n;ame_ME;ame_BE/A;ame_AM;ame_BE;ame_S2p;ame_S2n;BE_diff_dz_ame;Surf;Asym;Coul;Pair;Z_parity;N_parity;Z_distance;N_distance;N-Z;ame_AM_unc;ame_BDE;ame_BDE_unc;ame_BE/A_unc;ame_ME_unc;ldm_BE
1712;59;79;8.33920288;-83.1182861;138;1150.80999744;8.266428480000059;4.560445589999972;11.649429039999859;18.409636799999817;-83.128867;8.339219499999999;137.910757495;1150.812291;-4.949232000000077;17.931080599999753;0.0022935599997708778;26.70459879545431;2.898550724637681;662.1966454930774;0.08512565307587486;-1;-1;9;3;20.0;10.748;-1111.6847;15.3256;0.0726;10.012;1148.4559472224587
1713;59;80;8.34962845;-84.8352051;139;1160.59835455;9.788357110000106;4.685424850000118;12.257956650000096;18.054785590000165;-84.828652;8.3495208;138.9089327;1160.5833912;-3.958428100000136;17.769477399999975;-0.014963350000016362;26.833451212355452;3.172661870503597;660.6048204941035;0.08481889296799709;-1;1;9;2;21.0;3.917;-2811.7226;27.6166;0.0263;3.649;1156.4526440720495
1714;59;81;8.34693241;-84.736084;140;1168.5705374000001;7.972182850000081;5.148905200000172;12.785398460000124;17.760539960000187;-84.686227;8.3465163;139.9090856;1168.512282;-1.190532000000123;17.699990999999923;-0.05825540000023466;26.9619949977585;3.4571428571428573;659.0281920166401;0.08451542547285165;-1;-1;9;1;22.0;6.593;-428.9806;6.9536;0.0439;6.142;1164.2026049244512
1715;59;82;8.35461044;-86.0942383;141;1178.00007204;9.429534639999929;5.247596039999962;13.36855743000001;17.40171749000001;-86.014533;8.353985199999999;140.907659604;1177.9119131999998;1.5200081999998074;17.328521999999882;-0.08815884000023289;27.09023308756464;3.75177304964539;657.4665079833067;0.08421519210665189;-1;1;9;0;23.0;1.607;-1823.0137;2.809;0.0106;1.498;1171.7110923759037
1716;59;83;8.33761692;-83.9643555;142;1183.9416026400002;5.941530600000078;5.789715900000147;14.036322040000186;15.371065240000007;-83.786367;8.3363032;141.91005164;1183.7550544;2.197719799999846;15.242772400000133;-0.18654824000009285;27.218168369146653;4.056338028169014;655.9195222480273;0.08391813582966891;-1;-1;9;1;24.0;1.607;2163.6885;1.3656;0.0106;1.498;1178.9832210068128
1717;59;84;8.33066845;-83.2369385;143;1191.28558835;7.3439857099997425;5.943588809999937;14.76708508999991;13.28551630999982;-83.06819999999999;8.329428;142.910822624;1191.108204;3.332028699999908;13.196290800000074;-0.1773843499997838;27.34580368248674;4.370629370629371;654.3869944158716;0.08362420100070908;-1;1;9;2;25.0;1.949;934.1107;1.3673;0.0127;1.816;1186.0239625477864
1718;59;85;8.31210136;-80.8226318;144;1196.94259584;5.657007490000069;6.494625699999915;15.426667019999968;13.000993199999812;-80.75058800000001;8.311541100000001;143.913310682;1196.8619184000001;4.336243200000142;13.10686400000006;-0.08067743999981758;27.47314182127996;4.694444444444445;652.8686896695837;0.08333333333333333;-1;-1;9;3;26.0;2.907;2997.44;2.4;0.0188;2.708;1192.8381508307575
1719;59;86;8.30309772;-79.7578125;145;1203.9491694;7.006573560000106;6.631390200000169;16.149064480000106;12.663581050000175;-79.62599;8.3021285;144.914517987;1203.8086325000002;5.225974000000162;12.700428500000154;-0.14053690000014285;27.600185534004485;5.027586206896552;651.364378602506;0.08304547985373997;-1;1;9;4;27.0;7.674;1806.014;7.037;0.0493;7.149;1199.43048653557
1720;59;87;8.28309155;-77.0686035;146;1209.3313663;5.382196899999826;7.1919027499998265;16.80005493999988;12.388770459999932;-76.67348600000001;8.280325000000001;145.91768763;1208.9274500000001;5.887625200000358;12.065531600000105;-0.4039162999997643;27.7269375249599;5.36986301369863;649.8738370576219;0.0827605888602368;-1;-1;9;5;28.0;36.882;4252.43;34.3686;0.2353;34.356;1205.8055417418059
1721;59;88;8.27217484;-75.6755371;147;1216.0097014799999;6.678335179999976;7.311164879999978;17.513712379999788;12.060532079999803;-75.444093;8.27054;146.919007438;1215.7693800000002;7.201000800000271;11.960747500000055;-0.24032147999992048;27.853400455274738;5.72108843537415;648.3968459724501;0.08247860988423225;-1;1;9;6;29.0;17.02;2702.7013;15.8571;0.1079;15.855;1211.9677642951317
1722;59;89;8.25082874;-72.7171631;148;1221.1226535199999;5.112952039999982;7.8790436899998895;18.15620393999984;11.791287219999958;-72.535452;8.2495409;147.922129992;1220.9320532;8.262011199999833;12.00460319999978;-0.19060031999993043;27.97957694388431;6.081081081081081;646.9331912295414;0.08219949365267865;-1;-1;9;7;30.0;16.147;4872.6133;15.0858;0.1016;15.041;1217.9214819969102
1723;59;90;8.23812962;-71.0043945;149;1227.48131338;6.358659860000216;7.9823782200001006;18.86047282000004;11.471611900000198;-71.03937300000001;8.238304;148.9237361;1227.507296;9.254762500000187;11.737915999999968;0.025982619999922463;28.105469568479982;6.449664429530201;645.4826635123392;0.08192319205190404;-1;1;9;8;31.0;10.6;3336.1617;10.0853;0.0663;9.874;1223.670906625379
1724;59;91;8.21553135;-67.7813721;150;1232.3297025;4.848389119999865;8.55727625999998;19.494165419999945;11.207048980000081;-68.300509;8.2189316;149.926676391;1232.83974;10.424655000000028;11.907686800000025;0.5100374999999531;28.23108086643085;6.826666666666667;644.045058166176;0.08164965809277261;-1;-1;9;9;32.0;9.677;5379.4422;9.0682;0.0601;9.015;1229.2201377962383
1725;59;92;8.2017765;-65.8485107;151;1238.4682515;6.138549000000012;8.738647499999843;20.28409260999979;10.986938119999877;-66.779681;8.2078824;150.928309066;1239.3902424;11.904658800000092;11.882946400000016;0.9219909000000825;28.356413335678806;7.211920529801325;642.6201750641914;0.08137884587711594;-1;1;9;10;33.0;12.506;4163.5021;11.6789;0.0772;11.65;1234.573166670089
1726;59;93;8.17967701;-62.619873;152;1243.31090552;4.8426540200000545;9.576812060000066;21.164155519999895;10.981203020000066;-63.75807;8.1871049;151.9315529;1244.4399448;12.93594479999994;11.600204799999949;1.1290392799999154;28.48146943560797;7.605263157894737;641.2078184779639;0.08111071056538127;-1;-1;9;11;34.0;19.9;6391.5934;30.7035;0.122;18.537;1239.733879513755
1727;59;94;8.16502953;-60.4870605;153;1249.24951809;5.938612570000032;9.743482650000033;22.056267469999966;10.781266590000087;-61.56849;8.172037099999999;152.933903511;1250.3216763;13.928676299999934;10.93143389999983;1.0721582099997704;28.606251587889357;8.006535947712418;639.8077969526628;0.08084520834544433;-1;1;9;12;35.0;12.755;5761.8901;12.1896;0.0777;11.882;1244.706061122177
1728;59;95;8.14114571;-56.9025879;154;1253.73643934;4.486921250000023;10.377687469999955;22.831516940000256;10.425533820000055;-57.859602;8.1472994;153.937885165;1254.6841076;14.83010759999999;10.24416280000005;0.947668259999773;28.730762177301624;8.415584415584416;638.4199231865338;0.08058229640253803;-1;-1;9;13;36.0;107.36;7720.0;100.0;0.6494;100.005;1249.493398107196
1729;59;96;8.12436485;-54.3713379;155;1259.27655175;5.540112409999892;10.472603050000089;23.624881119999827;10.027033659999915;-55.415335;8.1310398;154.940509193;1260.311169;15.971168999999994;9.98949270000006;1.0346172500001103;28.855003552528782;8.832258064516129;637.0440139145388;0.08032193289024989;-1;1;9;14;37.0;18.462;6868.4609;19.4725;0.111;17.198;1254.0994820592373
1730;59;97;8.09884071;-50.442627;156;1263.4191507599999;4.142599009999913;11.103272359999892;24.305850719999853;9.682711419999805;-51.449307;8.1052337;155.9447669;1264.4164572;16.884457200000064;9.732349600000074;0.9973064400001022;28.978978026935593;9.256410256410257;635.6798897959849;0.08006407690254357;-1;-1;9;15;38.0;1.1;8752.8229;1.6585;0.0066;1.025;1258.5278125875855
1731;59;98;8.08008003;-47.5245361;157;1268.5725647099998;5.153413949999958;11.172478949999686;25.01070500999981;9.29601295999987;-48.434805999999995;8.085817;156.9480031;1269.473269;17.869269000000088;9.162100000000093;0.9007042900002489;29.102687879321483;9.687898089171975;634.3273753059754;0.07980868844676221;-1;1;9;16;39.0;3.4;8059.3109;3.8207;0.0202;3.167;1262.7818002446566
1732;59;99;8.0530529;-43.2629395;158;1272.3823582000002;3.809793490000402;11.799967800000104;25.611224800000173;8.96320744000036;-44.15;8.059;157.952603;1273.322;44.326;8.905542799999937;0.9396417999996629;29.226135354653636;10.126582278481013;632.9862986305365;0.07955572841757301;-1;-1;9;17;40.0;322.0;9685.0;300.0;2.0;300.0;1266.8647693394037
1733;59;100;8.03246117;-39.9707031;159;1277.1613260299998;4.778967829999601;11.845734289999882;26.240809829999762;8.588761320000003;-40.77;8.037;158.956232;1277.883;36.793;8.409730999999912;0.7216739700002108;29.34932266478004;10.572327044025156;631.6564915652663;0.07930515857181442;-1;1;9;18;41.0;429.0;8954.0;401.0;3.0;400.0;1270.7799606447236
1734;59;101;8.00405025;-35.3859863;160;1280.64804;3.48671397000021;12.469449180000083;26.772416140000132;8.265681799999811;-36.2;8.009;159.961138;1281.44;30.587;8.118;0.7919600000000173;29.472251989123087;11.025;630.3377894173702;0.07905694150420949;-1;-1;9;19;42.0;429.0;10525.0;402.0;2.0;400.0;1274.530534003502
1735;59;102;7.98176384;-31.7304688;161;1285.06397824;4.4159382400000595;12.490736640000023;27.338899660000152;7.902652210000269;-32.49;7.986;160.965121;1285.746;22.899711999999823;7.863;0.6820217599997704;29.59492547535442;11.48447204968944;629.0300309109494;0.07881104062391006;-1;1;9;20;43.0;537.0;9741.0;640.0;3.0;500.0;1278.1195708376927
1736;60;64;8.0330677;-42.1903076;124;996.1003948;14.142856539999912;1.7612841700000672;1.4013669600000185;26.2245605600001;-44.83;8.054;123.951873;998.696;-21.7;-282.744;2.5956052000000227;24.8664882538245;0.12903225806451613;709.8981324075706;0.08980265101338746;1;1;10;14;4.0;537.0;0.0;0.0;4.0;500.0;994.5068929694949
1737;60;65;8.06062317;-45.5964966;125;1007.57789625;11.477501449999977;2.083866569999941;2.226361920000045;25.62035798999989;-48.07;8.08;124.948395;1010.0;-20.25;-275.746;2.4221037500000193;24.999999999999996;0.2;708.0000000000001;0.08944271909999159;1;-1;10;15;5.0;429.0;0.0;0.0;3.0;400.0;1007.3669999999998
1738;60;66;8.10383701;-51.0305786;126;1021.0834632599999;13.505567009999936;2.5260345099998176;3.0224092999999357;24.983068459999913;-53.38;8.122;125.942694;1023.372;-19.05852059999993;24.676;2.2885367400000405;25.133156184720164;0.2857142857142857;706.1220070945191;0.0890870806374748;1;1;10;16;6.0;322.0;-13631.0;583.0;2.0;300.0;1019.8758228495346
1739;60;67;8.1258831;-53.8629761;127;1031.9871537;10.903690439999991;2.808190439999862;3.73896244999969;24.409257449999927;-55.91;8.142;126.939978;1034.034;-17.626609399999957;24.034;2.04684629999997;25.26596056564665;0.3858267716535433;704.2637826959776;0.08873565094161137;1;-1;10;15;7.0;322.0;-10600.0;500.0;2.0;300.0;1032.041666536859
1740;60;68;8.16316891;-58.6900024;128;1044.88562048;12.898466780000035;3.2454698300000473;4.433209159999933;23.802157220000026;-60.53;8.177;127.935018;1046.656;-16.630515200000023;23.284;1.7703795200000059;25.398416831491186;0.5;702.4249654959284;0.08838834764831845;1;1;10;14;8.0;215.0;-12311.0;361.0;2.0;200.0;1043.872577042745
1741;60;69;8.18017578;-60.975708;129;1055.24267562;10.357055140000057;3.4887696999999207;5.057503960000076;23.255521920000092;-62.375;8.191;128.933038;1056.639;-15.472401899999939;22.605;1.3963243800001237;25.530528603808893;0.627906976744186;700.6052035463839;0.08804509063256238;1;-1;10;13;9.0;217.0;-9195.0;362.0;2.0;202.0;1055.376351331055
1742;60;70;8.21202183;-65.2244873;130;1067.5628379;12.320162279999977;3.9218069099997592;5.668550540000069;22.677217420000034;-66.596239;8.222513600000001;129.928506;1068.9267679999998;-14.39136400000006;22.270767999999922;1.3639301000000614;25.66229943873142;0.7692307692307693;698.8041539469942;0.08770580193070292;1;1;10;12;10.0;30.0;-11127.0;202.0;0.215;27.945;1066.5605469080642
1743;60;71;8.22118092;-66.5650024;131;1076.97470052;9.411862619999965;3.629421020000109;5.5922621400000025;21.732024899999942;-67.76804;8.2303045;130.92724802;1078.1698895;-13.505104399999837;21.530889500000047;1.195188980000239;25.79373282864238;0.9236641221374046;697.0214825449928;0.0873704056661038;1;-1;10;11;11.0;29.541;-7998.0;202.0;0.2101;27.517;1077.4324909446625
1744;60;72;8.24716759;-70.1449585;132;1088.62612188;11.651421360000086;4.079833580000013;6.275477180000053;21.06328398000005;-71.425815;8.2568104;131.923321237;1089.8989728000001;-12.60757079999987;20.97220480000018;1.27285092000011;25.92483220379743;1.0909090909090908;695.256863647295;0.08703882797784893;1;1;10;10;12.0;25.985;-9798.0;151.0;0.1834;24.205;1087.9992889845876
1745;60;73;8.25518322;-71.3868408;133;1097.9393682599998;9.313246379999782;4.273944419999907;6.922510499999817;20.964667739999868;-72.33238;8.262232;132.922348;1098.8768559999999;-11.650547299999976;20.706966499999865;0.9374877400000514;26.055600933891245;1.2706766917293233;693.5099797441732;0.086710996952412;1;-1;10;9;13.0;50.0;-6924.7272;68.5519;0.3502;46.575;1098.267833260448
1746;60;74;8.27793217;-74.6190186;134;1109.2429107799999;11.303542520000065;4.729873880000014;7.583284459999959;20.616788899999847;-75.646443;8.2855391;133.918790207;1110.2622394;-10.751155000000027;20.363266599999974;1.019328620000124;26.186042329573482;1.462686567164179;691.7805212439564;0.08638684255813601;1;1;10;8;14.0;12.686;-8882.5343;43.5512;0.0882;11.817;1108.2448106379932
1747;60;75;8.2833252;-75.5535889;135;1118.248902;9.005991220000169;4.898489219999874;8.207854430000225;20.309533740000234;-76.21361999999999;8.2881536;134.918181318;1118.900736;-9.967387499999953;20.023880000000123;0.6518339999997806;26.31615964391579;1.6666666666666667;690.0681862182365;0.08606629658238704;1;-1;10;7;15.0;20.534;-6151.2907;85.0809;0.1417;19.128;1117.936710207887
1748;60;76;8.30298233;-78.4389648;136;1129.20559688;10.956694879999986;5.359075130000065;8.846923800000013;19.962686100000155;-79.199297;8.3085127;135.914976061;1129.9577272;-8.873959200000158;19.69548779999977;0.7521303199998783;26.445956073831777;1.8823529411764706;688.372680157092;0.08574929257125442;1;1;10;6;16.0;12.686;-8029.3747;70.0764;0.0869;11.817;1127.3498305430912
1749;60;77;8.30585575;-79.064209;137;1137.9022377499998;8.696640869999783;5.501877109999668;9.449054299999716;19.65333574999977;-79.583969;8.3095892;136.914563099;1138.4137204;-7.899488499999977;19.512984399999958;0.5114826500000618;26.575434761451795;2.1094890510948905;686.6937157338642;0.0854357657716761;1;-1;10;5;17.0;12.586;-5511.1108;17.5366;0.0856;11.725;1136.4902866389377
1750;60;78;8.32253551;-81.6004639;138;1148.5099003799999;10.60766263000005;5.96633141999996;10.064885099999856;19.304303499999833;-82.017182;8.3254946;137.911950938;1148.9182547999999;-7.113375600000145;18.960527600000148;0.4083544200002507;26.70459879545431;2.347826086956522;685.0310125790455;0.08512565307587486;1;1;10;4;18.0;12.456;-7102.8119;16.0995;0.0841;11.603;1145.3640165519448
1751;60;79;8.32297421;-81.9127197;139;1156.89341519;8.383514810000179;6.083417750000081;10.643863340000053;18.99117744000023;-82.01692999999999;8.3236642;138.911951208;1156.9893238;-6.505505799999926;18.575603399999906;0.09590860999992401;26.833451212355452;2.597122302158273;683.3842970628657;0.08481889296799709;1;-1;10;3;19.0;29.545;-4515.9014;25.87;0.198;27.521;1153.976787752543
1752;60;80;8.3367815;-84.097168;140;1167.14941;10.255994809999947;6.551055449999922;11.23648030000004;18.639509620000126;-84.257246;8.337864;139.90954613;1167.30096;-5.381670000000159;18.382705199999968;0.15155000000004293;26.9619949977585;2.857142857142857;681.7533020861794;0.08451542547285165;1;1;10;2;20.0;3.5;-6045.2;24.0;0.0233;3.26;1162.3342032059825
1753;60;81;8.33485317;-84.0908203;141;1175.21429697;8.064886970000089;6.643759569999929;11.792664770000101;18.320881780000036;-84.19152;8.335507400000001;140.90961669;1175.3065434;-2.804236199999927;18.317219600000186;0.09224643000015931;27.09023308756464;3.127659574468085;680.1377668792827;0.08421519210665189;1;-1;10;1;21.0;3.417;-3668.5879;14.3304;0.0226;3.183;1170.441707194912
1754;60;82;8.34587288;-85.9189453;142;1185.11394896;9.899651989999938;7.113876919999939;12.361472959999901;17.964538960000027;-85.95005499999999;8.346031;141.907728824;1185.1364020000003;-0.14753799999970943;17.83544200000027;0.022453040000073088;27.218168369146653;3.408450704225352;678.537436808304;0.08391813582966891;1;1;10;0;22.0;1.348;-4808.5196;23.6216;0.0088;1.256;1178.304590896328
1755;60;83;8.32999706;-83.9232178;143;1191.18957958;6.075630620000084;7.247976939999944;13.03769284000009;15.975282610000022;-84.00231;8.3304893;142.909819815;1191.2599699;0.8312304000000004;15.953426499999827;0.07039031999988765;27.34580368248674;3.699300699300699;676.9520631888328;0.08362420100070908;1;-1;10;1;23.0;1.347;-1041.6463;2.683;0.0088;1.255;1185.9279977249205
1756;60;84;8.32692337;-83.7393799;144;1199.07696528;7.887385699999868;7.7913769300000695;13.734965740000007;13.963016319999952;-83.748028;8.3269237;143.910092798;1199.0770128;1.751399999999674;13.940610799999675;4.751999995278311e-05;27.47314182127996;4.0;675.3814031064659;0.08333333333333333;1;1;10;2;24.0;1.346;-2331.9117;2.6464;0.0087;1.255;1193.3169284541393
1757;60;85;8.30932426;-81.4429932;145;1204.8520177;5.7750524200000655;7.909421860000066;14.40404755999998;13.662438119999933;-81.432004;8.3091883;144.912579151;1204.8323034999999;2.8002544999998062;13.572333600000013;-0.019714199999953053;27.600185534004485;4.310344827586207;673.8252192439718;0.08304547985373997;1;-1;10;3;25.0;1.364;-164.4982;2.5361;0.0088;1.271;1200.4762461257096
1758;60;86;8.30418587;-80.9306641;146;1212.4111370199998;7.559119319999809;8.461967619999768;15.093357819999937;13.334171739999874;-80.925916;8.3040927;145.913122459;1212.3975341999999;3.7353515999999365;13.320521399999969;-0.013602819999732674;27.7269375249599;4.63013698630137;672.2832797147813;0.0827605888602368;1;1;10;4;26.0;1.366;-1471.556;4.1194;0.0087;1.273;1207.4106807577111
1759;60;87;8.28499508;-78.3425293;147;1217.89427676;5.48313974000007;8.562910460000012;15.754813209999838;13.042259059999878;-78.146794;8.283603600000001;146.916105969;1217.6897291999999;4.568201399999904;12.857425700000022;-0.2045475599998099;27.853400455274738;4.959183673469388;670.7553579025347;0.08247860988423225;1;-1;10;5;27.0;1.368;895.1896;0.5664;0.0087;1.275;1214.1248338608148
1760;60;88;8.27793312;-77.5108643;148;1225.13410176;7.23982500000011;9.124400280000145;16.435565160000124;12.72296474000018;-77.408066;8.277177799999999;147.916899027;1225.0223144000001;5.444949599999934;12.624780200000155;-0.11178736000010758;27.97957694388431;5.297297297297297;669.2412323064223;0.08219949365267865;1;1;10;6;28.0;2.203;-542.1891;5.8755;0.0139;2.053;1220.6231827717295
1761;60;89;8.25726509;-74.6379395;149;1230.3324984100002;5.198396650000177;9.20984489000034;17.08888858000023;12.438221650000287;-74.375535;8.255443699999999;148.920154583;1230.0611113;6.14093069999991;12.371382100000046;-0.2713871100004326;28.105469568479982;5.644295302013423;667.740686392075;0.08192319205190404;1;-1;10;7;29.0;2.205;1688.8697;2.4588;0.0138;2.054;1226.9100848124313
1762;60;90;8.24840641;-73.4949951;150;1237.2609615;6.9284630899996955;9.77964811999982;17.76202633999992;12.126859739999873;-73.679951;8.249578900000001;149.920901322;1237.436835;7.268385000000009;12.41452059999993;0.1758735000003071;28.23108086643085;6.0;666.2535084477682;0.08164965809277261;1;1;10;8;30.0;1.211;-82.6155;20.001;0.0075;1.129;1232.989781283302
1763;60;91;8.22644806;-70.3562012;151;1242.1936570599999;4.9326955599999565;9.863954559999911;18.42123081999989;11.861158649999652;-70.943183;8.2302741;150.923839363;1242.7713891;8.153426200000103;12.71027780000004;0.5777320400002282;28.356413335678806;6.364238410596027;664.7794914457152;0.08137884587711594;1;-1;10;9;31.0;1.215;2443.0767;4.4734;0.0075;1.133;1238.8664012978625
1764;60;92;8.21825314;-69.2657471;152;1249.17447728;6.980820220000169;10.706225780000068;19.44487327999991;11.913515780000125;-70.149663;8.224007799999999;151.924691242;1250.0491855999999;9.577185599999968;12.612350600000005;0.8747083199998542;28.48146943560797;6.7368421052631575;663.3184329082385;0.08111071056538127;1;1;10;10;32.0;26.276;1104.805;18.5011;0.161;24.476;1244.54396546638
1765;60;93;8.19686031;-66.1395264;153;1254.11962743;4.945150150000018;10.808721910000031;20.385533970000097;11.925970370000186;-67.33038;8.204583199999998;152.927717868;1255.3012296;10.799229599999963;12.529840499999933;1.1816021699996782;28.606251587889357;7.117647058823529;661.8701347786166;0.08084520834544433;1;-1;10;11;33.0;2.949;3317.6236;9.3521;0.018;2.747;1250.0263894352652
1766;60;94;8.1862812;-64.6357422;154;1260.6873048;6.567677369999956;11.437786709999955;21.181269359999988;11.512827519999973;-65.579602;8.1923491;153.929597404;1261.6217614;11.757761399999959;11.572575799999992;0.9344565999999759;28.730762177301624;7.5064935064935066;660.4344032964142;0.08058229640253803;1;1;10;12;34.0;1.1;2687.0;25.0;0.0067;1.025;1255.3174872887912
1767;60;95;8.16292191;-61.130127;155;1265.25289605;4.565591249999898;11.51645670999983;21.894144179999785;11.133268619999853;-62.283796;8.170305;154.933135598;1266.397275;12.91227500000014;11.096045400000177;1.1443789500001458;28.855003552528782;7.903225806451613;659.0110488771091;0.08032193289024989;1;-1;10;13;35.0;9.826;4656.2095;10.2781;0.0591;9.154;1260.420974819358
1768;60;96;8.15013027;-59.2260742;156;1271.42032212;6.167426070000147;12.143770370000084;22.616373420000173;10.733017320000044;-60.20213;8.1563265;155.935370358;1272.386934;13.778934000000124;10.765172600000165;0.9666118800000731;28.978978026935593;8.307692307692308;657.5998859958464;0.08006407690254357;1;1;10;14;36.0;1.4;3964.7175;1.7642;0.0084;1.304;1265.3404726721794
1769;60;97;8.12495613;-55.3525391;157;1275.6181124099999;4.19779028999983;12.198961650000001;23.302234009999893;10.365216359999977;-56.494116999999996;8.1321671;156.939351074;1276.7502347;14.941234699999914;10.352959699999774;1.1321222900000976;29.102687879321483;8.719745222929935;656.200733075147;0.07980868844676221;1;-1;10;15;37.0;2.294;5802.9994;7.3246;0.0136;2.137;1270.0795093699899
1770;60;98;8.11011219;-53.060791;158;1281.3977260200002;5.779613610000297;12.82516131000034;23.997640260000026;9.977403900000127;-53.835123;8.1149529;157.94220562;1282.1625582000001;15.792558200000087;9.775624199999962;0.7648321799999849;29.226135354653636;9.139240506329115;654.8134123764171;0.07955572841757301;1;1;10;16;38.0;1.4;5271.0196;1.5776;0.0083;1.304;1274.6415242230817
1771;60;99;8.0832653;-48.8306885;159;1285.2391827000001;3.8414566799999648;12.856824499999902;24.656792300000006;9.621070290000262;-49.724007;8.0888224;158.946619085;1286.1227616;16.825761600000085;9.372526900000171;0.8835788999997476;29.34932266478004;9.566037735849056;653.437749895103;0.07930515857181442;1;-1;10;17;39.0;32.0;6830.3441;31.4529;0.1875;29.808;1279.0298701297077
1772;60;100;8.06651115;-46.1621094;160;1290.641784;5.402601299999787;13.480457970000089;25.32619225999997;9.244057979999752;-46.724515;8.0699662;159.949839172;1291.194592;51.78959199999995;9.032033799999859;0.5528079999999136;29.472251989123087;10.0;652.0735752593484;0.07905694150420949;1;1;10;18;40.0;50.0;6170.1238;46.6198;0.2911;46.575;1283.2478162716434
1773;60;101;8.03812408;-41.586792;161;1294.13797688;3.4961928800000805;13.48993687999996;25.959386060000043;8.898794179999868;-42.23;8.042;160.954664;1294.762;45.162;8.639238399999915;0.6240231199999471;29.59492547535442;10.440993788819876;650.7207216320166;0.07881104062391006;1;-1;10;19;41.0;429.0;7856.0;400.0;2.0;400.0;1287.2985507094568
1774;60;102;8.01960087;-38.5528564;162;1299.1753409399998;5.037364059999845;14.111362699999745;26.602099339999768;8.533556939999926;-39.01;8.022;161.958121;1299.564;37.91499879999994;8.369408000000053;0.3886590600002364;29.717345240051635;10.88888888888889;649.3790256159433;0.07856742013183861;1;1;10;20;42.0;429.0;7030.0;500.0;2.0;400.0;1291.18518288182
1775;60;103;7.98979092;-33.6420898;163;1302.33591996;3.160579020000114;14.099382779999814;27.210457229999975;8.197943079999959;-34.08;7.992;162.963414;1302.696;31.32;7.934;0.3600800399999571;29.839513369337435;11.343558282208589;648.0483271622979;0.07832604499879574;1;-1;10;21;43.0;537.0;8880.0;640.0;3.0;500.0;1294.9107460129671
1776;61;65;7.99005604;-37.4765625;126;1006.74706104;11.898034789999883;-0.830835210000032;1.253031359999909;26.42722739999988;-39.75;8.008;125.957327;1009.008;-22.176;-290.556;2.260938959999976;25.133156184720164;0.12698412698412698;730.058346318062;0.0890870806374748;-1;-1;11;15;4.0;537.0;0.0;0.0;4.0;500.0;1006.888226156757
1777;61;66;8.03621101;-43.2568359;127;1020.5987982700001;13.85173723000014;-0.4846649899998283;2.0413695199999893;25.749772020000023;-45.31;8.052;126.951358;1022.604;-20.828;-280.092;2.0052017299998397;25.26596056564665;0.1968503937007874;728.137131261943;0.08873565094161137;-1;1;11;16;5.0;429.0;0.0;0.0;3.0;400.0;1019.8022575470112
1778;61;67;8.06187248;-46.5064697;128;1031.91967744;11.320879169999898;-0.06747625999992124;2.740714179999941;25.172616400000038;-48.22;8.075;127.948234;1033.6;-19.701004799999996;24.592;1.6803225599999223;25.398416831491186;0.28125;726.2359812754514;0.08838834764831845;-1;-1;11;15;6.0;322.0;-9070.0;583.0;2.0;300.0;1032.3698927944172
1779;61;68;8.10174942;-51.6411133;129;1045.1256751800001;13.205997740000157;0.24005470000020068;3.485524530000248;24.526876910000055;-53.18;8.114;128.942909;1046.706;-18.10912320000003;24.102;1.580324819999987;25.530528603808893;0.3798449612403101;724.3545324801596;0.08804509063256238;-1;1;11;14;7.0;322.0;-10850.0;583.0;2.0;300.0;1044.599193095221
1780;61;69;8.12228775;-54.3414307;130;1055.8974075;10.771732319999956;0.6547318800000994;4.14350158000002;23.977730060000113;-55.47;8.131;129.940451;1057.03;-17.258344999999974;23.43;1.1325924999998733;25.66229943873142;0.49230769230769234;722.4924303519771;0.08770580193070292;-1;-1;11;13;8.0;215.0;-7770.0;447.0;2.0;200.0;1056.497972099945
1781;61;70;8.15639496;-58.8603516;131;1068.48773976;12.590332259999968;0.9249018600000909;4.84670876999985;23.362064579999924;-59.77;8.163;130.935834;1069.353;-16.13185089999996;22.647;0.8652602399999978;25.79373282864238;0.6183206106870229;720.6493294109247;0.0873704056661038;-1;1;11;12;9.0;215.0;-9490.0;447.0;2.0;200.0;1068.07380534323
1782;61;71;8.16591263;-60.2017822;132;1077.9004671599998;9.412727399999767;0.9257666399998925;4.555187660000001;22.003059659999735;-61.628;8.177;131.93384;1079.364;-15.118976400000044;22.334;1.4635328400001981;25.92483220379743;0.7575757575757576;718.8248929234744;0.08703882797784893;-1;-1;11;11;10.0;160.0;-6488.0;335.0;1.0;149.0;1079.3340392457571
1783;61;72;8.19402695;-64.0354004;133;1089.80558435;11.905117190000055;1.1794624699998622;5.259296049999875;21.317844589999822;-65.407653;8.2042841;132.929782;1091.1697853;-14.09463509999984;21.816785300000106;1.3642009500001677;26.055600933891245;0.9097744360902256;717.018792616857;0.086710996952412;-1;1;11;10;11.0;54.0;-8177.0;302.0;0.3782;50.301;1090.2857997107437
1784;61;73;8.20561409;-65.7106934;134;1099.55228806;9.74670371000002;1.6129198000000997;5.886864220000007;21.651820900000075;-66.763908;8.2134131;133.928326;1100.5973554;-13.328792399999918;21.2333554;1.0450673400000596;26.186042329573482;1.0746268656716418;715.2307084047685;0.08638684255813601;-1;-1;11;9;12.0;45.0;-5388.0;200.0;0.3128;41.917;1100.936000336161
