Z,N,BE/A_DZ10,MassExcess_DZ10,A,BE,S1n,S1p,S2p,S2n,MassExcess_AME,BE/A_AME,Atomic_Mass,diff
84,126,7.83759975,-16.6236572,210,1645.8959475,8.35014507999972,5.172120339999992,8.61819214000002,15.150425899999846,-15.953059999999999,7.8343462,209.982873686,0.0032535500000001605
86,124,7.79689789,-9.64086914,210,1637.3485569000002,8.920552950000229,4.160042910000129,6.603035300000101,16.260398340000165,-9.604764,7.7966653,209.989688862,0.00023259000000042107
79,131,7.76835108,1.83032227,210,1631.3537268,3.2422408099998847,8.821048550000114,19.705425679999962,7.6096703200000775,2.68,7.764,210.002877,0.004351080000000174
83,127,7.83245754,-14.7613525,210,1644.8160834,4.092256240000097,3.9769509400000516,12.350148040000022,12.092373640000005,-14.791905,7.8325424,209.984120237,-8.486000000029748e-05
89,121,7.69868517,8.63671875,210,1616.7238857,8.25149435000003,0.6554875799999991,3.4205327399999987,18.087388579999924,8.764078999999999,7.698018200000001,210.009408625,0.0006669699999992673
81,129,7.81362724,-9.24230957,210,1640.8617204,3.601938660000087,7.51434968999979,17.11766392000004,8.395785039999964,-9.246996,7.813589,209.990072942,3.823999999941208e-05
90,120,7.66901398,14.0853271,210,1610.4929358,10.173444259999997,2.0205444499999885,2.3423917999998594,18.7029812400001,14.059521,7.6690764,210.015093515,-6.241999999989645e-05
84,127,7.82025814,-12.7307129,211,1650.07446754,4.178520039999967,5.258384139999862,9.235335079999913,12.528665119999687,-12.432492,7.8187842,210.986653171,0.00147394000000034
90,121,7.67186642,13.8858643,211,1618.76381462,8.270878820000007,2.0399289199999657,2.695416499999965,18.444323080000004,13.876396000000002,7.6718506,211.014896923,1.581999999977768e-05
89,122,7.70746279,7.15734863,211,1626.27464869,9.550762990000067,0.6766270900000109,3.7849241200001416,17.802257340000097,7.143485,7.7074679999999995,211.007668846,-5.209999999422621e-06
81,130,7.79886627,-5.87011719,211,1645.56078297,4.699062570000024,7.431767369999989,17.449296979999872,8.30100123000011,-6.077999,7.7997915,210.993475,-0.0009252299999999991
87,124,7.76811886,-4.07641602,211,1639.0730794600001,8.905560760000299,1.7245225599999685,5.884565470000098,16.583354890000237,-4.140314,7.7683613,210.995555189,-0.00024243999999917776
88,123,7.74057055,0.953979492,211,1633.26038605,7.662364450000041,3.0928673500002333,4.832382100000132,17.191987930000096,0.83187,7.741088700000001,211.000893049,-0.0005181500000004391
85,126,7.81340027,-12.06604,211,1648.62745697,8.297357869999814,2.731509469999992,7.903629809999984,15.438942979999865,-11.647191000000001,7.8113545,210.987496226,0.0020457699999996137
80,131,7.77851343,-0.793212891,211,1641.26633373,3.1373181300000397,9.912606930000038,18.733655480000152,7.918963019999865,-0.39,7.777,210.999581,0.0015134300000001488
83,128,7.82029581,-11.9562988,211,1650.08241591,5.266332509999984,4.074315809999916,12.822634170000129,9.35858875000008,-11.859116,7.8197745,210.987268715,0.000521309999999886
86,125,7.79354095,-8.65808105,211,1644.43714045,7.088583549999839,4.107041349999918,6.891338029999815,16.009136500000068,-8.75533,7.7939412,210.990600767,-0.00040025000000021294
88,124,7.74767876,-0.222290039,212,1642.50789712,9.247511069999973,3.434817659999908,5.159340219999876,16.909875520000014,-0.198763,7.7475078,211.999786619,0.00017096000000016431
80,132,7.76390743,2.59619141,212,1645.9483751599998,4.682041429999799,10.339892490000011,19.074124759999677,7.819359559999839,3.02,7.762,212.003242,0.0019074300000001543
87,125,7.76649714,-3.42932129,212,1646.49739368,7.424314219999815,2.060253229999944,6.1672945799998615,16.329874980000113,-3.515998,7.7668455000000005,211.99622542,-0.00034836000000026957
86,126,7.79754305,-9.22875977,212,1653.0791265999999,8.641986149999866,4.451669629999969,7.183179099999961,15.730569699999705,-8.659218999999998,7.7947963,211.990703946,0.00274675000000002
84,128,7.81069708,-10.4527588,212,1655.86778096,5.793313420000004,5.785365049999882,9.859680859999798,9.97183345999997,-10.369408,7.8102438,211.988867982,0.00045327999999944524
83,129,7.80242348,-7.91625977,212,1654.11377776,4.031361849999939,4.605256529999906,13.25205735999998,9.297694359999923,-8.117943,7.803314,211.99128503,-0.0008905200000004498
81,131,7.77875423,-1.33374023,212,1649.09589676,3.5351137899999685,7.8295630299999175,17.742169959999956,8.234176359999992,-1.551,7.78,211.998335,-0.00124577000000059
89,123,7.70881701,7.23425293,212,1634.26920612,7.994557429999986,1.008820069999956,4.101687420000189,17.545320420000053,7.299600000000001,7.7084479,212.007836442,0.0003691099999993952
90,122,7.68231964,12.0692139,212,1628.6517636800002,9.88794906000021,2.377114990000109,3.05374208000012,18.158827880000217,12.110886,7.6820628,212.01300157,0.00025684000000048
85,127,7.79864502,-8.67993164,212,1653.31274424,4.685287270000117,3.2382767000001422,8.496660840000004,12.982645139999931,-8.628148999999999,7.7983400000000005,211.990737301,0.00030501999999987817
80,133,7.74178171,7.61645508,213,1648.99950423,3.0511290700001155,10.233737829999882,19.403531969999904,7.733170499999915,8.2,7.739,213.008803,0.0027817099999998263
84,129,7.79329824,-6.48596191,213,1659.97252512,4.104744160000109,5.858747360000052,10.464003889999958,9.898057580000113,-6.653519,7.794024,212.992857154,-0.0007257599999999087
86,127,7.78334761,-5.93127441,213,1657.85304093,4.773914330000025,4.540296689999877,7.77857339000002,13.415900479999891,-5.695949,7.7821824,212.993885147,0.0011652099999999166
88,125,7.74600315,0.458496094,213,1649.89867095,7.390773829999944,3.401277270000037,5.461530499999981,16.638284899999917,0.345557,7.7464726,213.000370971,-0.00046944999999976034
90,123,7.68380356,12.142334,213,1636.6501582800001,7.998394599999983,2.3809521600001062,3.3897722300000623,17.886343660000193,12.120108,7.683847,213.01301147,-4.343999999978365e-05
87,126,7.77045107,-3.9666748,213,1655.10607791,8.608684230000108,2.026951310000186,6.478620940000155,16.032998449999923,-3.554199,7.7684543,212.99618441,0.00199676999999987
89,124,7.71606207,6.0534668,213,1643.52122091,9.252014789999976,1.0133237899999585,4.448141449999866,17.246572219999962,6.1410290000000005,7.7155908,213.006592665,0.00047127000000024566
81,132,7.76381683,2.14050293,213,1653.6929847899999,4.597088029999895,7.744609630000014,18.084502120000025,8.132201819999864,1.7838109999999998,7.7654311,213.001915,-0.0016142700000001398
83,130,7.79006195,-5.0144043,213,1659.28319535,5.169417589999966,4.688434109999889,13.722412379999923,9.200779439999906,-5.231671,7.7910217,212.99438357,-0.0009597499999998149
85,128,7.78969908,-6.50183105,213,1659.20590404,5.893159799999921,3.3381230800000594,9.123488129999942,10.578447070000038,-6.579522,7.7900036,212.992936593,-0.00030452000000025237
86,128,7.77687263,-4.25756836,214,1664.25074282,6.3977018900000076,5.044838779999964,8.382961860000023,11.171616220000033,-4.3196639999999995,7.777102299999999,213.99536265,-0.00022966999999951554
91,123,7.64923143,19.1459961,214,1636.93552602,8.324645910000072,0.285367739999856,2.666319899999962,18.25239665999993,19.459895,7.6477037,214.020891055,0.0015277300000002825
80,134,7.72699308,11.1107178,214,1653.5765191199998,4.577014889999873,10.673330489999898,19.754130559999794,7.6281439599999885,11.77,7.724,214.012636,0.0029930799999995372
83,131,7.77219009,-0.908447266,214,1663.24867926,3.9654839100001027,5.220741899999894,14.152782500000058,9.134901500000069,-1.20078,7.7734955,213.998710909,-0.0013054100000005064
88,126,7.75162554,-0.419433594,214,1658.84786556,8.94919460999995,3.7417876499998783,5.768738960000064,16.339968439999893,0.09273999999999999,7.7491719,214.00009956,0.0024536399999997016
81,133,7.74372005,6.74890137,214,1657.1560907,3.463105910000195,8.156586470000093,18.390324299999975,8.06019394000009,6.465,7.745,214.00694,-0.0012799499999998076
87,127,7.75871325,-1.15380859,214,1660.3646354999998,5.258557589999782,2.511594569999943,7.05189125999982,13.86724181999989,-0.958327,7.7577393,213.998971193,0.0009739499999996681
85,129,7.77485228,-3.04272461,214,1663.81838792,4.612483880000127,3.845862800000077,9.70461016000013,10.505643680000048,-3.379151,7.7763632,213.996372331,-0.001510919999999416
89,125,7.71608973,6.40307617,214,1651.24320222,7.7219813100000465,1.3445312700000613,4.745808540000098,16.973996100000022,6.433272,7.7158874,214.0069064,0.0002023300000004724
84,130,7.78350639,-4.11254883,214,1665.67036746,5.697842340000079,6.387172110000165,11.075606220000054,9.802586500000189,-4.469971999999999,7.785116299999999,213.995201287,-0.001609909999999104
90,124,7.69269609,10.6268311,214,1646.23696326,9.586804979999897,2.7157423500000277,3.7290661399999863,17.58519957999988,10.694932000000001,7.6923173,214.01148148,0.00037879000000007323
83,132,7.75961351,2.09472656,215,1668.31690465,5.068225389999952,5.289657609999949,14.623919860000115,9.033709300000055,1.6292719999999998,7.7617177,215.001749095,-0.0021041899999998392
92,123,7.62143135,24.7626953,215,1638.60774025,8.345630889999939,1.6722142300000087,1.9575819699998647,18.60420079000005,24.889312,7.6207821000000004,215.026719774,0.0006492499999994905
85,130,7.76559591,-0.756225586,215,1669.60312065,5.78473272999986,3.9327531899998576,10.319925300000023,10.397216609999987,-1.256583,7.767862699999999,214.998651002,-0.002266789999999297
91,124,7.65835428,17.6066895,215,1646.5461702,9.610644180000008,0.3092069399999673,3.024949289999995,17.93529009000008,17.804537,7.657373300000001,215.019113955,0.000980979999999576
86,129,7.76250839,-0.874755859,215,1668.93930385,4.6885610300000735,5.12091592999991,8.966778729999987,11.086262920000081,-1.16899,7.7638164,214.998745037,-0.001308009999999804
80,135,7.70481634,16.2231445,215,1656.5355131,2.9589939800000593,10.565902179999966,20.094480349999913,7.536008869999932,17.11,7.701,215.018368,0.0038163400000001957
90,125,7.69277382,10.9887695,215,1653.9463713,7.709408039999971,2.7031690799999524,4.047700350000014,17.29621301999987,10.921434,7.6930266000000005,215.01172464,-0.00025278000000028555
84,131,7.76602077,-0.0653076172,215,1669.69446555,4.024098089999825,6.445786289999887,11.66652818999978,9.721940429999904,-0.541771,7.7681768,214.999418385,-0.0021560300000000865
81,134,7.72858953,10.3295898,215,1661.64674895,4.490658250000024,8.070229830000244,18.743560320000142,7.953764160000219,10.03,7.73,215.010768,-0.0014104700000006076
88,127,7.74045467,2.30200195,215,1664.19775405,5.349888490000012,3.8331185500001084,6.344713120000051,14.299083099999962,2.5319949999999998,7.7393249,215.002718208,0.001129770000000363
89,126,7.72176695,5.53759766,215,1660.17989425,8.936692029999904,1.3320286900000156,5.073816339999894,16.65867333999995,6.03055,7.7194137000000005,215.006474061,0.0023532499999996404
87,128,7.75286198,0.416870117,215,1666.8653256999999,6.500690200000008,2.6145828799999435,7.659421659999907,11.75924778999979,0.318137,7.7532607,215.000341534,-0.0003987200000006297
86,130,7.75614882,0.807739258,216,1675.32814512,6.388841270000057,5.725024470000108,9.657777659999965,11.07740230000013,0.25331200000000004,7.7586553,216.000271942,-0.0025064800000000886
85,131,7.75152159,2.58959961,216,1674.3286634400001,4.7255427900001905,4.634197890000223,11.07998418000011,10.51027552000005,2.256678,7.753002400000001,216.002422643,-0.0014808100000003321
88,128,7.73694134,3.39196777,216,1671.17932944,6.981575389999989,4.314003740000089,6.928586620000033,12.331463880000001,3.291466,7.7373458,216.003533534,-0.00040446000000038396
84,132,7.75607681,2.38806152,216,1675.3125909599999,5.618125409999948,6.995686309999883,12.285343919999832,9.642223499999773,1.782336,7.7588205,216.001913416,-0.0027436899999999653
89,127,7.71292067,7.79797363,216,1665.99086472,5.810970470000029,1.7931106700000328,5.626229220000141,14.747662499999933,8.149736,7.7112319,216.008749101,0.0016887700000003392
90,126,7.70007992,9.78930664,216,1663.21726272,9.270891419999998,3.0373684700000467,4.369397160000062,16.98029945999997,10.298537,7.697661699999999,216.011055933,0.0024182200000009146
81,135,7.70847511,15.0169678,216,1665.03062376,3.383874809999952,8.495110660000137,19.061012840000103,7.874533059999976,14.87,7.709,216.015964,-0.000524889999999445
92,124,7.63217211,22.8927002,216,1648.54917576,9.94143551000002,2.0030055600000196,2.312212499999987,18.287066399999958,23.066429,7.6313072,216.024762829,0.0008649099999997745
91,125,7.66009808,17.6430664,216,1654.58118528,8.035015079999994,0.6348139799999899,3.3379830599999423,17.645659260000002,17.823798999999998,7.6592006,216.019134633,0.000897479999999895
80,136,7.68980932,19.8312988,216,1660.99881312,4.463300020000133,11.017504070000086,20.455754280000065,7.422294000000193,20.92,7.685,216.022459,0.004809320000000561
83,133,7.74170589,6.27453613,216,1672.20847224,3.8915675900000224,5.8213000900000225,15.052381539999942,8.959792979999975,5.873988000000001,7.7434996,216.006305985,-0.0017937099999993933
87,129,7.7409215,3.3145752,216,1672.0390439999999,5.173718300000019,3.0997401499998887,8.220656079999799,11.674408500000027,2.971022,7.7424513,216.003189523,-0.0015298000000001366
88,129,7.72549534,6.21008301,217,1676.43248878,5.253159340000138,4.393444780000209,7.493184930000098,12.234734730000127,5.889536,7.7269122,217.006322676,-0.0014168599999999643
92,125,7.63405609,22.9229736,217,1656.59017153,8.040995769999881,2.008986249999907,2.643800229999897,17.9824312799999,22.971,7.634,217.02466,5.608999999928699e-05
81,136,7.69311523,18.7131348,217,1669.40600491,4.3753811500000666,8.40719179000007,19.424695860000156,7.759255960000019,18.66,7.693,217.020032,0.00011523000000046579
83,134,7.7288909,9.38500977,217,1677.1693252999999,4.960853059999863,5.876803219999829,15.522576349999781,8.852420649999885,8.729963,7.731849100000001,217.009372,-0.002958200000001021
84,133,7.73927021,6.3503418,217,1679.42163557,4.109044610000183,7.213163330000043,13.034463420000066,9.72717002000013,5.883452,7.7413614,217.006316145,-0.0020911899999997985
87,130,7.73607397,4.69689941,217,1678.7280514899999,6.6890074899999945,3.399906369999826,9.124930839999934,11.862725790000013,4.3146629999999995,7.737775,217.00463198,-0.0017010300000004364
86,131,7.7435708,3.85241699,217,1680.3548635999998,5.026718479999772,6.026200159999689,10.660398049999912,11.41555974999983,3.658566,7.7444036999999994,217.003927632,-0.0008328999999998032
89,128,7.71003389,8.78295898,217,1673.07735413,7.086489410000013,1.8980246900000566,6.212028430000146,12.897459880000042,8.702321,7.7103448,217.009342325,-0.000310909999999609
90,127,7.69180775,11.9555664,217,1669.12228175,5.9050190299999485,3.131417029999966,4.924527699999999,15.175910449999947,12.20578,7.6905945000000004,217.013103443,0.0012132499999992774
91,126,7.66755533,16.4361572,217,1663.85950661,9.278321329999926,0.6422438899999179,3.6796123599999646,17.31333640999992,17.054748,7.6646437999999995,217.018309024,0.0029115300000004396
85,132,7.74330473,4.69262695,217,1680.2971264100001,5.968462970000019,4.984535450000294,11.980221760000177,10.69400576000021,4.394598,7.7446171999999995,217.004717794,-0.0013124699999993439
88,130,7.72361898,6.96496582,218,1683.7489376400001,7.316448860000037,5.020886150000251,8.420792520000077,12.569608200000175,6.645556,7.7250241,218.007134297,-0.0014051199999993713
81,137,7.67294884,23.4875488,218,1672.7028471200001,3.2968422100000225,8.844581750000089,19.75313144000006,7.672223360000089,23.71,7.672,218.025454,0.0009488400000003949
84,134,7.72943497,8.82641602,218,1685.01682346,5.595187890000034,7.847498160000214,13.724301380000043,9.704232500000217,8.356652,7.731529999999999,218.008971234,-0.0020950299999995536
89,129,7.70089149,11.1373291,218,1678.79434482,5.716990690000102,2.3618560400000206,6.75530082000023,12.803480100000115,10.850845,7.702145000000001,218.01164886,-0.0012535100000006238
87,131,7.72612906,7.20019531,218,1684.2961350799999,5.568083590000015,3.9412714800000685,9.967471639999758,12.25709108000001,7.0594399999999995,7.726714299999999,218.00757862,-0.0005852399999994873
90,128,7.6911397,12.480835,218,1676.6684546,7.546172849999948,3.591100469999901,5.489125159999958,13.451191879999897,12.366747,7.6916026,218.013276248,-0.0004629000000004879
85,133,7.72922516,8.08996582,218,1684.97108488,4.673958469999889,5.54944931,12.762612640000043,10.642421439999907,8.100218,7.7291175,218.008695941,0.00010766000000028697
86,132,7.73800564,5.39343262,218,1686.88522952,6.530365920000122,6.588103109999793,11.572638560000087,11.557084399999894,5.217413,7.7387527,218.005601123,-0.0007470600000001326
91,127,7.6614871,18.1627197,218,1670.2041878,6.344681190000074,1.0819060500000433,4.213323080000009,15.62300252,18.649568,7.659193500000001,218.020021133,0.0022935999999997847
92,126,7.64311695,21.3851318,218,1666.1994951,9.609323570000015,2.339988489999996,2.982232379999914,17.650319339999896,21.894655,7.6407191,218.023504877,0.0023978499999994796
83,135,7.71092415,13.6442871,218,1680.9814647,3.8121394000002056,6.409536090000074,15.950840940000035,8.772992460000069,13.216038000000001,7.712828,218.014188,-0.0019038499999997072
92,127,7.63762379,23.0163574,219,1672.63961001,6.440114910000148,2.4354222100000698,3.517328260000113,16.049438480000163,23.295953,7.636286699999999,219.025009233,0.0013370900000007069
83,136,7.69784212,16.869751,219,1685.82742428,4.845959579999999,6.451163339999994,16.421419369999967,8.658098980000204,16.32,7.7,219.01752,-0.0021578800000003895
88,131,7.71431065,9.35131836,219,1689.43403235,5.68509470999993,5.137897270000167,9.079168750000235,13.001543569999967,9.393853,7.714055999999999,219.010084715,0.000254650000000467
90,129,7.68249798,14.7536621,219,1682.4670576199999,5.798603019999973,3.672712799999772,6.0345688399997925,13.344775869999921,14.46278,7.683765500000001,219.015526432,-0.0012675200000007436
84,135,7.71188068,13.0129395,219,1688.90186892,3.885045459999901,7.920404219999909,14.329940309999984,9.480233349999935,12.681361,7.713334,219.013614,-0.001453319999999536
85,134,7.71998787,10.4549561,219,1690.67734353,5.7062586499998815,5.660520069999848,13.508018230000062,10.38021711999977,10.396021000000001,7.720197,219.011160587,-0.00020913000000000181
91,128,7.66144848,18.5811768,219,1677.8572171199999,7.65302931999986,1.1887625199999547,4.779862989999856,13.997710509999933,18.583223,7.6613783,219.019949909,7.017999999980873e-05
89,130,7.69992733,11.7188721,219,1686.28408527,7.489740449999999,2.535147629999983,7.556033780000234,13.206731140000102,11.569552999999999,7.700548899999999,219.012420425,-0.000621569999998961
87,132,7.7212534,8.61328125,219,1690.9544946,6.658359520000204,4.06926508000015,10.657368189999943,12.226443110000218,8.616939,7.7211759,219.009250664,7.749999999973056e-05
86,133,7.72447634,8.68981934,219,1691.6603184599999,4.775088939999932,6.689233579999836,12.238682889999836,11.305454860000054,8.829336999999999,7.7237784000000005,219.009478683,0.0006979399999993419
89,131,7.6931119,13.5898438,220,1692.484618,6.20053272999985,3.0505856499999027,8.18848292000007,13.69027317999985,13.743754999999998,7.6923515,220.014754527,0.0007603999999998834
88,132,7.71194315,10.229248,220,1696.627493,7.193460649999906,5.672998399999869,9.74226348000002,12.878555359999837,10.272091,7.7116879,220.011027542,0.00025524999999948506
83,137,7.67977953,21.217041,220,1689.5514966,3.7240723200000048,6.9833529600000475,16.84864947999995,8.570031900000004,20.96,7.681,220.022501,-0.001220469999999807
86,134,7.71784019,10.496582,220,1697.9248418000002,6.2645233400003235,7.247498270000278,12.908018340000126,11.039612280000256,10.611994000000001,7.717255199999999,220.011392443,0.0005849900000010066
85,135,7.7051053,14.0806885,220,1695.1231659999999,4.445822469999939,6.221297079999886,14.141701299999795,10.15208111999982,14.375748,7.7037033,220.015433,0.0014019999999996813
91,129,7.65499496,20.4108887,220,1684.0988912,6.241674080000166,1.6318335800001478,5.30454637999992,13.894703400000026,20.278397000000002,7.6555364,220.021769753,-0.0005414400000001152
92,128,7.63968372,22.9968262,220,1680.7304184,8.090808389999893,2.873201280000103,4.061963800000058,14.53092330000004,23.013,7.64,220.024706,-0.0003162799999998356
90,130,7.683815,14.8526611,220,1690.4393,7.972242380000125,4.155214729999898,6.690362359999881,13.770845400000098,14.689538,7.6844964,220.015769866,-0.0006813999999994991
93,127,7.60460138,29.9327393,220,1673.0123036,6.859721059999856,0.3726935899999262,2.808115799999996,16.493717620000098,30.475022,7.6020758,220.03271628,0.0025255800000003603
87,133,7.71031046,11.3708496,220,1696.2683012,5.313806599999907,4.607982740000125,11.297216319999961,11.97216612000011,11.482332,7.7097430000000005,220.012326789,0.000567459999999187
84,136,7.7011776,15.7270508,220,1694.259072,5.35720308000009,8.43164772,14.882811059999995,9.242248539999991,15.263461999999999,7.7032244,220.016386,-0.002046799999999571
88,133,7.70154428,12.8869629,221,1702.04128588,5.413792880000074,5.772984680000036,10.380967420000161,12.60725352999998,12.963877,7.7011351999999995,221.013917293,0.00040908000000072775
90,131,7.67762423,16.6083984,221,1696.75495483,6.315654830000085,4.270336830000133,7.320922480000036,14.28789721000021,16.939926,7.676064,221.018185757,0.0015602299999999403
86,135,7.70341444,14.038208,221,1702.4545912400001,4.529749439999932,7.3314252400002715,13.552722320000157,10.794272780000256,14.471354,7.701394100000001,221.015535637,0.0020203399999996208
87,134,7.70426846,13.0671387,221,1702.6433296599998,6.3750284599998395,4.718487859999641,11.96598612999992,11.688835059999747,13.277251,7.7032572,221.014253714,0.0010112599999994032
83,138,7.66640711,24.5638428,221,1694.27597131,4.724474709999868,7.011594709999827,17.31787402000009,8.448547029999872,24.2,7.668,221.02598,-0.001592890000000402
84,137,7.68292284,20.1317139,221,1697.92594764,3.666875639999944,8.37445103999994,15.357803999999987,9.024078720000034,19.773757,7.684481399999999,221.021228,-0.0015585599999994315
85,136,7.69490194,16.7017822,221,1700.57332874,5.4501627400002235,6.314256740000019,14.74590446000002,9.895985210000163,16.782729,7.6944754,221.018017,0.00042654000000030834
93,128,7.60729408,29.8043213,221,1681.21199168,8.199688079999987,0.48157328000002053,3.3547745600001235,15.059409139999843,29.91,7.607,221.03211,0.0002940799999997523
89,132,7.69142056,14.3417969,221,1699.80394376,7.319325760000083,3.1764507600000798,8.84944915999995,13.519858489999933,14.531048,7.6905038999999995,221.015599721,0.0009166600000005687
92,129,7.63374043,24.7421875,221,1687.0566350299998,6.326216629999863,2.9577438299997993,4.589577409999947,14.417025019999755,24.519996,7.6346849,221.026323297,-0.0009444700000003081
91,130,7.65669394,20.4516602,221,1692.12936074,8.030469540000013,1.6900607400000354,5.845275469999933,14.272143620000179,20.374937000000003,7.6569809,221.021873393,-0.00028695999999950317
94,127,7.57806778,35.4810791,221,1674.75297938,6.957454379999945,1.7406757799999468,2.113369369999873,16.91834753000012,35.93,7.576,221.038572,0.0020677799999999635
93,129,7.6034236,31.1278076,222,1687.9600392,6.74804752,0.903404170000158,3.8611479999999574,14.947735599999987,31.274641,7.6027013,222.033574706,0.0007223000000005086
94,128,7.58274794,34.9354248,222,1683.37004268,8.617063300000154,2.158051000000114,2.6396242800001346,15.574517680000099,35.06,7.582,222.037638,0.0007479400000001135
85,137,7.67926645,20.5495605,222,1704.7971519,4.223823159999938,6.871204260000013,15.245655299999953,9.673985900000162,20.953028,7.6773878,222.022494,0.0018786500000000927
89,133,7.6834693,16.4870605,222,1705.7301845999998,5.926240839999764,3.68889871999977,9.461883399999806,13.245566599999847,16.621796999999997,7.682801499999999,222.017844232,0.0006678000000004403
86,136,7.69576263,16.1048584,222,1708.45930386,6.004712619999964,7.885975120000012,14.20023186000003,10.534462059999896,16.371957000000002,7.6944991,222.017576017,0.0012635300000001237
88,134,7.69796705,14.0507812,222,1708.9486851,6.907399219999888,6.305355440000085,11.023843299999726,12.321192099999962,14.320205,7.6966931,222.015373371,0.0012739499999998571
83,139,7.64821625,29.0072021,222,1697.9040075,3.6280361900001026,7.543784910000113,17.744687100000192,8.35251089999997,28.95,7.648,222.031079,0.00021625000000025096
84,138,7.67140484,23.0770264,222,1703.05187448,5.12592683999992,8.775903169999992,15.787497879999819,8.792802479999864,22.486268,7.6740054,222.02414,-0.002600560000000307
87,135,7.692379,16.0737305,222,1707.708138,5.064808340000127,5.253546759999836,12.584972000000107,11.439836799999966,16.378103,7.6909474,222.017582615,0.0014316000000000884
91,131,7.6528573,21.7181396,222,1698.9343206,6.804959860000054,2.179365770000004,6.449702600000137,14.835429400000066,22.064361,7.6512373,222.023687064,0.0016199999999999548
92,130,7.63711596,24.4304199,222,1695.43974312,8.383108090000178,3.3103823799999645,5.00044312,14.70932472000004,24.272834,7.637765099999999,222.026057957,-0.0006491399999992709
90,132,7.67830276,16.8515625,222,1704.5832127200001,7.828257890000032,4.779268960000081,7.955719720000161,14.143912720000117,17.203039,7.6766592000000005,222.01846822,0.0016435599999997663
94,129,7.57938957,36.1729736,223,1690.20387411,6.833831429999918,2.2438349100000323,3.1472390800001904,15.450894730000073,36.121,7.58,223.038777,-0.0006104300000000507
89,134,7.68048143,17.5412598,223,1712.74735889,7.0171742900001846,3.798673790000066,10.104029230000151,12.943415129999948,17.825055,7.6791479,223.019135982,0.0013335300000001382
87,136,7.68522978,18.0469971,223,1713.80624094,6.09810293999999,5.3469370799998615,13.232912199999873,11.162911280000117,18.382329000000002,7.6836655,223.019734241,0.0015642800000001955
86,137,7.68048954,19.8864746,223,1712.74916742,4.289863559999958,7.952015520000032,14.823219780000045,10.294576179999922,20.389738,7.678172,223.021889283,0.0023175399999999513
84,139,7.65280008,27.6257324,223,1706.5744178399998,3.5225433599998723,8.670410339999762,16.214195249999875,8.648470199999792,27.079,7.655,223.02907,-0.002199920000000688
90,133,7.67089415,18.8968506,223,1710.60939545,6.026182729999846,4.879210850000163,8.568109569999933,13.854440619999878,19.385402,7.6686426,223.020811083,0.002251549999999547
83,140,7.63452196,32.4842529,223,1702.49839708,4.59438957999987,7.558409259999962,18.212335179999855,8.222425769999973,32.24,7.636,223.034611,-0.0014780400000002913
91,132,7.65420294,21.8366699,223,1706.8872556200001,7.952935020000041,2.304042900000013,7.083311860000094,14.757894880000094,22.337614000000002,7.6518957,223.023980414,0.0023072400000003768
88,135,7.6865344,16.9736328,223,1714.0971712,5.148486100000127,6.389033200000085,11.642579959999921,12.055885320000016,17.233245,7.6853101,223.018500648,0.001224300000000511
92,131,7.63389111,25.5837402,223,1702.3577175300002,6.91797441000017,3.423396930000081,5.602762700000085,15.301082500000348,26.045278,7.631761099999999,223.027960754,0.0021300100000010147
85,138,7.66815376,23.4196777,223,1709.99828848,5.201136579999911,6.946414000000004,15.722317169999997,9.42495973999985,23.428008000000002,7.6680557,223.025151,9.806000000001092e-05
93,130,7.60674381,30.8553467,223,1696.30386963,8.343830430000025,0.8641265100000055,4.17450888999997,15.091877950000026,30.658583,7.6075654,223.03291334,-0.0008215900000001497
91,133,7.64911556,23.3934326,224,1713.4018854400001,6.514629819999982,2.792489990000149,7.671700840000312,14.467564840000023,23.862351,7.6469612,224.025617286,0.002154360000000466
86,138,7.67188263,22.2052002,224,1718.50170912,5.752541699999938,8.503420640000058,15.449834640000063,10.042405259999896,22.445098,7.6707514,224.024095803,0.0011312299999994835
90,134,7.67024136,19.4434814,224,1718.1340646400001,7.524669190000168,5.3867057500001465,9.185379540000213,13.550851920000014,19.995580999999998,7.6677162,224.021466137,0.0025251600000002483
83,141,7.61616898,37.0322266,224,1706.0218515200002,3.5234544400002505,8.089359370000238,18.6388436000002,8.11784402000012,37.07,7.616,224.039796,0.0001689800000006514
88,136,7.68181086,18.416748,224,1720.72563264,6.62846143999991,6.919391700000006,12.266328779999867,11.776947540000037,18.825832,7.6799236,224.020210361,0.00188725999999928
92,132,7.63747168,25.2192383,224,1710.79365632,8.43593878999991,3.906400699999949,6.210443599999962,15.353913200000079,25.74269,7.6350742,224.027635913,0.002397479999999952
87,137,7.67245054,21.2957764,224,1718.62892096,4.822680020000007,5.879753539999911,13.831769059999942,10.920782959999997,21.748614,7.670368000000001,224.023348096,0.002082539999999078
89,135,7.67146015,19.9527588,224,1718.4070735999999,5.659714709999889,4.309902399999828,10.698935599999913,12.676889000000074,20.234148,7.6701438,224.021722249,0.0013163499999997441
94,130,7.58387518,35.6600342,224,1698.78804032,8.584166209999921,2.484170689999928,3.3482971999999336,15.41799763999984,35.28,7.586,224.037875,-0.0021248200000005824
93,131,7.60574341,31.5439453,224,1703.6865238399998,7.382654209999828,1.3288063099996634,4.752203239999744,15.726484639999853,32.032248,7.6035032000000005,224.03438803,0.0022402099999991876
