Z;N;dz_BE/A;dz_ME;A;dz_BE;dz_S1n;dz_S1p;dz_S2p;dz_S2n;N-Z;ame_ME;ame_ME_unc;ame_BE/A;ame_BE/A_unc;ame_BDE;ame_BDE_unc;ame_AM;ame_AM_unc;ame_BE;ame_S2p;ame_S1p;ame_S2n;ame_S1n;Difference_BE_DZ_AME;Surf;Asym;Coul;Pair;Z_parity;N_parity;ldm_BE;Z_distance;N_distance;rescaled_ame_BE;rescaled_N;rescaled_Z;rescaled_Surf;rescaled_Asym;rescaled_Coul;rescaled_Pair;rescaled_Z_parity;rescaled_N_parity;rescaled_Z_distance;rescaled_N_distance;rescaled_ame_S1p;rescaled_ame_S1n;rescaled_ame_S2p;rescaled_ame_S2n
47;78;8.29431152;-64.6369019;125;1036.78894;6.116633440000214;12.878372040000158;28.91201272000012;11.033554360000153;31;-64.519939;433.145;8.2933151;3.4652;8828.1511;433.1544;124.930735;465.0;1036.6643875;29.909387499999955;13.416387499999953;11.093991399999942;6.361308299999917;-0.1245525000001634;25.0;7.688;432.4000000000001;0.0894427190999915;-1;1;1025.10212;3;4;0.49825944229381713;0.4406779661016949;0.3983050847457627;0.554084152907694;0.5013432921574261;0.2080209249070575;0.03315056886650876;0.0;1.0;0.13636363636363635;0.13793103448275862;0.9282848392951724;0.940148415299326;0.9084369218492927;0.9136744604825199
47;79;8.26628685;-61.3287354;126;1041.5521431;4.763203099999828;13.577179350000051;29.640025939999987;10.879836540000042;32;-60.72;200.0;8.261;2.0;11535.0;200.0;125.934814;215.0;1040.886;30.534;14.011;10.582920799999965;4.221612500000046;-0.6661430999999993;25.133156184720164;8.126984126984127;431.2530450108334;0.0890870806374748;-1;-1;1028.8755211678952;3;3;0.5002752813576027;0.4463276836158192;0.3983050847457627;0.5571583083999895;0.5299699502514786;0.2074691426737707;0.03277294424872129;0.0;0.0;0.13636363636363635;0.10344827586206896;0.9305720158101995;0.9341505508174202;0.910608940082233;0.9122846846650856
47;80;8.24765778;-59.1577148;127;1047.45253806;5.900394960000085;13.654631520000066;30.45353180999996;10.663598059999911;33;-58.65;200.0;8.244;2.0;10092.0;200.0;126.937037;215.0;1046.988;31.488;14.166;10.323612500000047;6.102;-0.4645380599999953;25.26596056564665;8.5748031496063;430.1181633301423;0.0887356509416113;-1;1;1032.4408482742165;3;2;0.5031890139579347;0.4519774011299435;0.3983050847457627;0.560224341854493;0.559172742016843;0.20692316872169522;0.03239978859047078;0.0;1.0;0.13636363636363635;0.06896551724137931;0.9311682231886673;0.9394215381224708;0.9139263655167623;0.9115795366784868
47;81;8.21922493;-55.6946411;128;1052.06079104;4.608252979999861;14.363714799999798;31.17403393999996;10.508647939999946;34;-54.71;300.0;8.211;2.0;12528.0;300.0;127.941266;322.0;1051.008;32.046;14.688;10.122;4.02;-1.0527910399998746;25.398416831491183;9.03125;428.995134294406;0.0883883476483184;-1;-1;1035.8030131402058;3;1;0.5051085821410444;0.4576271186440678;0.3983050847457627;0.5632823384319006;0.5889381643205976;0.2063828968930381;0.03203101443579143;0.0;0.0;0.13636363636363635;0.034482758620689655;0.9331760957793783;0.9335854029805835;0.9158667464312983;0.9110312833119412
47;82;8.19957733;-53.3079224;129;1057.74547557;5.6846845300001405;14.423576050000063;31.97814560000006;10.292937510000002;35;-51.87;400.0;8.188;3.0;11252.0;400.0;128.944315;429.0;1056.252;32.632;14.716;9.264;5.244;-1.4934755700001006;25.530528603808893;9.496124031007753;427.8837429568593;0.0880450906325623;-1;1;1038.9667752534265;3;0;0.5076126158605038;0.4632768361581921;0.3983050847457627;0.5663323817424754;0.6192531327316174;0.20584822378024864;0.03166653670618794;0.0;1.0;0.13636363636363635;0.0;0.9332837977574241;0.9370164449660158;0.9179044941300762;0.9086980877586094
47;83;8.15205383;-47.2580566;130;1059.7669979;2.021522329999925;15.040535150000096;32.50088462000008;7.706206860000066;36;-45.898;424.0;8.142;3.0;15220.0;425.0;129.950727;455.0;1058.46;33.18;15.366;7.452;2.208;-1.306997899999942;25.66229943873142;9.96923076923077;426.7837798964411;0.0877058019307029;-1;-1;1041.9367476212997;3;1;0.5086669458476446;0.4689265536723164;0.3983050847457627;0.5693745538860582;0.6501049654166576;0.20531904863410666;0.031306272618179615;0.0;0.0;0.13636363636363635;0.034482758620689655;0.9357840222477729;0.9285061153354827;0.9198101011930973;0.9037706398068178
47;84;8.11262131;-42.1730957;131;1062.75339161;2.986393709999902;14.9866872099999;33.11828152999988;5.007916039999827;37;-40.75;500.0;8.102;4.0;14462.0;501.0;130.956253;537.0;1061.362;-167.634;15.382;5.11;2.902;-1.3913916099998005;25.79373282864238;10.450381679389311;425.6950410345408;0.0873704056661038;-1;1;1044.7174023568368;3;2;0.5100526639738595;0.4745762711864407;0.3983050847457627;0.5724089354907499;0.681481367774023;0.20479527327556188;0.030950141604311462;0.0;1.0;0.13636363636363635;0.06896551724137931;0.9358455662352276;0.9304514937161118;0.22150247938013368;0.8974019405225487
47;85;8.06451035;-35.8637695;132;1064.5153662;1.7619745900001362;15.6236059700002;33.65357319999998;4.748368300000038;38;-34.4;500.0;8.053;4.0;16065.0;504.0;131.96307;537.0;1062.996;-176.409;15.913;4.536;1.634;-1.5193661999999222;25.92483220379743;10.93939393939394;424.6173274591671;0.0870388279778489;-1;-1;1047.313076010743;3;3;0.5108329063647056;0.480225988700565;0.3983050847457627;0.5754356057503129;0.7133704177657066;0.2042768020111444;0.030598065237463973;0.0;0.0;0.13636363636363635;0.10344827586206896;0.9378880573188819;0.926897113620092;0.19098842467573673;0.8958410381360541
47;86;8.02399826;-30.4686279;133;1067.19176858;2.676402380000127;15.563125460000265;34.2835358100001;4.438376970000263;39;-29.08;500.0;8.013;4.0;15059.0;539.0;132.968781;537.0;1065.729;-183.871;-184.436;4.367;2.733;-1.4627685800001018;26.055600933891245;11.436090225563907;423.5504452561871;0.086710996952412;-1;1;1049.727974663236;3;4;0.5121379262265062;0.4858757062146893;0.3983050847457627;0.5784546424603482;0.7457605519112346;0.20376354155177628;0.030249967158298335;0.0;1.0;0.13636363636363635;0.13793103448275862;0.16724578590825945;0.9299777632459009;0.16504017667525694;0.8953814693149432
48;46;8.08662605;-38.9859009;94;760.1428487;17.68949914999996;1.057009009999888;-0.0577586599999904;33.01255029999993;-2;-40.44;500.0;8.102;5.0;0.0;0.0;93.956586;537.0;761.588;0.2356060000000288;1.313;-301.408;-304.141;1.4451513000000205;20.673717099616518;0.0425531914893617;496.1692103907964;0.1031421246258793;1;1;753.0310636673926;2;4;0.3669092230476153;0.2598870056497175;0.4067796610169492;0.4542039530702763;0.0027749423924404216;0.23869930170189146;0.047696894196508646;1.0;1.0;0.09090909090909091;0.13793103448275862;0.8817291687664305;0.06976732350933401;0.8052497546723903;0.06387462745012717
48;47;8.15646172;-45.6355591;95;774.8638633999999;14.721014699999955;1.5579343199998448;2.040476629999944;32.41051384999992;-1;-47.056;566.0;8.171;6.0;0.0;0.0;94.949483;607.0;776.245;2.618575899999938;1.873;-289.484;14.657;1.3811366000001044;20.820080460021323;0.0105263157894736;494.4221212400854;0.1025978352085154;1;-1;767.9626899063351;2;3;0.3739080068435948;0.2655367231638418;0.4067796610169492;0.4575830205105521;0.0006864331181299936;0.23785880424345945;0.047118955911253146;1.0;0.0;0.09090909090909091;0.10344827586206896;0.8838832083273465;0.9634023912150962;0.8135362588191172;0.09630006308873762
48;48;8.24949741;-54.6520996;96;791.95175136;17.087887960000103;3.142700210000044;4.123538560000043;31.808902660000054;0;-55.572;410.0;8.259;4.0;-17482.0;647.0;95.940341;440.0;792.864;4.04577919999999;2.939;31.276;16.619;0.9122486400000298;20.965931153671168;0.0;492.6993821112725;0.1020620726159657;1;1;782.3855368906889;2;2;0.3818436545140174;0.2711864406779661;0.4067796610169492;0.4609502520956344;0.0;0.23703002120241126;0.0465500715931603;1.0;1.0;0.09090909090909091;0.06896551724137931;0.8879835764915186;0.968902149691745;0.8184991943827067;0.9685562468727564
48;49;8.29929733;-59.6608276;97;805.03184101;13.08008964999999;3.5831408499999498;5.067146009999988;30.167977610000094;1;-60.734027000000005;420.172;8.310301299999999;4.3317;-13344.0;580.0;96.934799343;451.073;806.0992261;5.34605959999992;3.511357299999916;29.85422609999997;13.23522609999997;1.067385090000016;21.111276288848163;0.0103092783505154;491.0004052334172;0.1015346165133619;1;-1;796.3153755490627;2;1;0.3881635348418338;0.2768361581920904;0.4067796610169492;0.4643058119332927;0.0006722798579623661;0.23621266981127537;0.045990007285897486;1.0;0.0;0.09090909090909091;0.034482758620689655;0.8901851483971951;0.9594169615217204;0.8230207701384505;0.9646899571975547
48;50;8.37212849;-67.0262451;98;820.46859202;15.436751009999966;4.095280150000008;6.043024660000015;28.51684065999996;2;-67.636425;51.797;8.3782953;0.5285;-13730.0;300.0;97.927389315;55.605;821.0729394;6.030952200000175;4.021365699999966;28.20893940000003;14.97371330000006;0.6043473800000356;21.256122803129635;0.0408163265306122;489.3246228965354;0.101015254455221;1;1;809.7673337799259;2;0;0.39531355067110874;0.2824858757062147;0.4067796610169492;0.4676498601902628;0.0026616794376469323;0.23540647695359485;0.045438537410252194;1.0;1.0;0.09090909090909091;0.0;0.8921468953079086;0.9642901825791852;0.8254024054960625;0.96021585974721
48;51;8.3913126;-69.2261353;99;830.7399473999999;10.271355379999932;4.399164999999812;6.776299199999926;25.708106389999895;3;-69.93113199999999;1.584;8.3983734;0.016;-8555.0;298.0;98.924925845;1.7;831.4389666000001;6.703227500000037;4.153679799999925;25.339740500000072;10.366027200000012;0.6990192000001798;21.40047746918492;0.0909090909090909;487.67148657051706;0.1005037815259212;1;-1;822.7559288844753;2;1;0.4002633755463249;0.288135593220339;0.4067796610169492;0.4709825532260759;0.005928286020213628;0.2346111787400523;0.044895444382381494;1.0;0.0;0.09090909090909091;0.034482758620689655;0.8926558413898138;0.9513741985393216;0.827740165642001;0.9524135262797225
48;52;8.43228054;-73.6428223;100;843.228054;12.488106600000153;4.82982893999997;7.547993120000001;22.759461980000083;4;-74.194595;1.677;8.437737499999999;0.0168;-10016.4492;2.7945;99.920348829;1.8;843.7737499999998;7.451559799999813;4.771084399999818;22.70081059999985;12.33478339999984;0.5456959999997935;21.544346900318832;0.16;486.040466071193;0.1;1;1;835.2950980558851;2;2;0.40615329041204334;0.2937853107344633;0.4067796610169492;0.4743040437210403;0.010433783395575987;0.23382652010727767;0.044360518253109285;1.0;1.0;0.09090909090909091;0.06896551724137931;0.8950306876996196;0.9568928955828507;0.8303424052704067;0.9452373730067217
48;53;8.44450474;-75.2384644;101;852.8949787399999;9.6669247399999;5.11236673999997;8.286594559999912;22.15503134000005;5;-75.836466;1.49;8.4503657;0.0148;-7291.5642;11.7569;100.918586209;1.6;853.4869357;8.231548900000053;4.987465700000059;22.04796909999999;9.713185700000148;0.5919569600000614;21.68773755577532;0.2475247524752475;484.4310487705855;0.0995037190209989;1;-1;847.398227059507;2;3;0.410791380518102;0.2994350282485876;0.4067796610169492;0.4776144807986857;0.016141372827314333;0.2330522544379118;0.04383355636691656;1.0;0.0;0.09090909090909091;0.10344827586206896;0.8958629982004105;0.9495441931501614;0.833054727785078;0.9434620736071528
48;54;8.47788048;-79.0158691;102;864.7438089599999;11.848830219999968;5.571102499999824;9.063533959999972;21.515754959999867;6;-79.65970200000001;1.662;8.4841322;0.0163;-8964.8059;4.8654;101.914481797;1.784;865.3814844;9.024964400000057;5.614287899999879;21.607734400000076;11.894548699999929;0.6376754400000664;21.830655745813875;0.3529411764705882;482.84273884858936;0.0990147542976674;1;1;859.0781772280425;2;4;0.41647108132331784;0.3050847457627119;0.4067796610169492;0.48091401014296115;0.023015698666711732;0.23228814320060215;0.04331436303936431;1.0;1.0;0.09090909090909091;0.13793103448275862;0.8982740693012319;0.9556588565802822;0.8358137390637466;0.9422649248373834
48;55;8.48409748;-80.0626831;103;873.8620404400001;9.11823148000019;5.833359220000034;9.807683810000071;20.96706170000016;7;-80.65162600000001;1.811;8.489754699999999;0.0176;-6019.2293;9.1242;102.913416922;1.943;874.4447341;9.79742969999998;5.693904099999927;20.95779839999997;9.063249700000044;0.5826936599999044;21.973107636570678;0.4757281553398058;481.2750565835286;0.0985329278164293;1;-1;870.3473108860804;2;5;0.42079882404961083;0.3107344632768362;0.4067796610169492;0.4842027741104646;0.03102277829995287;0.23153395560870038;0.04280274925178397;1.0;0.0;0.09090909090909091;0.1724137931034483;0.8985803129521067;0.9477223322810076;0.838499898428014;0.9404975264863923
48;56;8.51081848;-83.2543945;104;885.12512192;11.263081479999869;6.319145340000091;10.58982806000006;20.38131296000006;8;-83.968391;1.673;8.5176232;0.0161;-7785.7166;6.0127;103.909856228;1.795;885.8328127999999;10.64336540000001;6.454656799999997;20.4513284;11.388078699999957;0.7076908799999728;22.115099254715485;0.6153846153846154;479.72753767921296;0.098058067569092;1;1;881.2175153096099;2;6;0.42623668313898105;0.3163841807909604;0.4067796610169492;0.48748091183795456;0.04012993613683072;0.23078946829651975;0.04229853236215328;1.0;1.0;0.09090909090909091;0.20689655172413793;0.901506547616167;0.9542391508332545;0.8414415426703163;0.9391202612743924
48;57;8.51180267;-83.7971802;105;893.73928035;8.614158429999975;6.56178290999992;11.338731489999873;19.877239909999844;9;-84.333849;1.392;8.5168532;0.0133;-4693.2673;10.3405;104.909463893;1.494;894.269586;11.454804100000066;6.506346000000019;19.82485190000001;8.436773200000054;0.5303056500000594;22.25663649191485;0.7714285714285715;478.19973262628497;0.0975900072948533;1;-1;891.7002253180723;2;7;0.4302652805028696;0.3220338983050847;0.4067796610169492;0.49074855934539224;0.05030574137152708;0.23005446501208923;0.04180153583115352;1.0;0.0;0.09090909090909091;0.24137931034482757;0.9017053700834388;0.9459662316483387;0.8442632275570475;0.9374166573302586
48;58;8.53264999;-86.4474487;106;904.46089894;10.721618590000048;7.072869640000022;12.125335340000106;19.335777020000023;10;-87.132153;1.104;8.5390492;0.0104;-6524.0031;12.1765;105.906459791;1.184;905.1392152;12.314971200000029;7.350281199999968;19.30640240000002;10.869629199999968;0.6783162599999741;22.397725109111345;0.9433962264150944;476.6912060958039;0.0971285862357264;1;1;901.8064445891608;2;8;0.43545557761095893;0.327683615819209;0.4067796610169492;0.49400584963473554;0.06151994926636784;0.22932873632541603;0.041311588962474485;1.0;1.0;0.09090909090909091;0.27586206896551724;0.9049515661685269;0.95278586488405;0.8472543598583947;0.9360068157591316
48;59;8.52905273;-86.5238037;107;912.60864211;8.147743170000012;7.297782170000005;12.879637810000077;18.86936176000006;11;-86.990325;1.66;8.5333524;0.0155;-3423.6586;9.58;106.906612049;1.782;913.0687068;13.15036229999992;7.336898599999957;18.799120799999915;7.929491599999951;0.4600646899999674;22.538370740628164;1.1308411214953271;475.20153636315086;0.0966736489045663;1;-1;911.546765779842;2;9;0.4392419457163308;0.3333333333333333;0.4067796610169492;0.4972529127847007;0.07374344572807794;0.22861207935133523;0.04082852665649987;1.0;0.0;0.09090909090909091;0.3103448275862069;0.9049000900081199;0.9445442508737981;0.850159336465228;0.9346273435290532
48;60;8.54467964;-88.6691284;108;922.82540112;10.216759010000033;7.8328268300000445;13.670311260000176;18.364502180000045;12;-89.252423;1.123;8.550019599999999;0.0104;-5132.5944;8.5845;107.904183588;1.205;923.4021168;13.922816400000013;8.134688399999984;18.26290159999998;10.333410000000033;0.5767156799998929;22.678578898107716;1.3333333333333333;473.7303147604724;0.0962250448649376;1;1;920.9313895308884;2;10;0.4441761957310141;0.3389830508474576;0.4067796610169492;0.5004898760416927;0.08694819496313322;0.22790429748608912;0.040352189176566175;1.0;1.0;0.09090909090909091;0.3448275862068966;0.90796878784829;0.9512827679979432;0.8528454568827823;0.9331691800639588
48;61;8.53703499;-88.3092041;109;930.53681391;7.711412790000054;8.039972550000016;14.429111300000043;17.928171800000086;13;-88.50433;1.536;8.5387646;0.0141;-2014.8047;4.0662;108.904986697;1.649;930.7253414;14.709619200000072;8.186511799999979;17.656634600000107;7.323224600000074;0.1885274899999558;22.818354974292443;1.5504587155963303;472.2771451559978;0.0957826285221151;1;-1;929.9701424265502;2;11;0.44767306860164235;0.3446327683615819;0.4067796610169492;0.5037168639070917;0.10110719001446913;0.22720520015683465;0.039882421927042555;1.0;0.0;0.09090909090909091;0.3793103448275862;0.9081681265157564;0.942844800276264;0.8555814732566597;0.931520532664738
48;62;8.54799271;-89.9802246;110;940.2791981;9.742384190000053;8.597993190000125;15.22340042000019;17.453796980000106;14;-90.347969;0.38;8.5512755;0.0035;-3878.0;11.547;109.90300747;0.407;940.640305;15.401702199999823;8.917515499999979;17.238188199999975;9.9149635999999;0.3611068999997542;22.957704246655545;1.7818181818181815;470.8416434586811;0.0953462589245592;1;1;938.672493975788;2;12;0.45240750856762496;0.3502824858757062;0.4067796610169492;0.5069339982210755;0.1161944059961871;0.2265146025833345;0.039419075242533214;1.0;1.0;0.09090909090909091;0.41379310344827586;0.910979931674642;0.9501098046261676;0.8579881124044632;0.9303826337372462
48;63;8.53674984;-89.2089233;111;947.57923224;7.300034139999866;8.787995339999952;15.985969620000104;17.04241832999992;15;-89.252247;0.357;8.537080099999999;0.0032;-860.1972;3.417;110.904183776;0.383;947.6158911;16.22369859999989;9.083912099999958;16.89054969999986;6.975586099999957;0.0366588599998749;23.09663188088886;2.027027027027027;469.4234371467143;0.0949157995752499;1;-1;947.0475726767008;2;13;0.4557383824820781;0.3559322033898305;0.4067796610169492;0.5101413982431438;0.1321847558561147;0.225832325551132;0.03896200418754761;1.0;0.0;0.09090909090909091;0.4482758620689655;0.9116199760660739;0.9418703212817763;0.8608465104804084;0.9294372857158392
48;64;8.54349804;-90.4300537;112;956.87178048;9.29254823999986;9.367812899999876;16.783508279999864;16.592582379999726;16;-90.574857;0.25;8.544730600000001;0.0022;-2584.7306;4.2434;111.902763896;0.268;957.0098272;16.821897200000006;9.648381400000073;16.369522200000123;9.393936100000166;0.1380467200001476;23.235142934254814;2.2857142857142856;468.02216481856135;0.0944911182523068;1;1;955.1041812213952;2;14;0.4602240294601191;0.3615819209039548;0.4067796610169492;0.5133391807295031;0.14905404850822837;0.22515819519556066;0.03851106836603102;1.0;1.0;0.09090909090909091;0.48275862068965514;0.913791206785936;0.9486492921849388;0.8629266774096959;0.9280204336806842
48;65;8.5290308;-89.267395;113;963.7804804;6.908699920000004;9.541177039999866;17.54892468999992;16.201248159999864;17;-89.043286;0.245;8.5269874;0.0022;323.837;0.2653;112.904408105;0.262;963.5495762;17.635348400000016;9.748537799999934;15.93368510000012;6.5397489999999525;-0.2309041999998271;23.373242358808824;2.557522123893805;466.6374757652453;0.0940720868383597;1;-1;962.8508108944808;2;15;0.46334678918796063;0.3672316384180791;0.4067796610169492;0.5165274600074635;0.16677894918813382;0.22449204279597815;0.0380661317401865;1.0;0.0;0.09090909090909091;0.5172413793103449;0.9141764583000049;0.9406486093627329;0.8657553605340443;0.9268352434898952
48;66;8.53196144;-90.059082;114;972.64360416;8.863123760000121;10.141326649999884;18.348971679999977;15.771823680000123;18;-90.014934;0.276;8.531513499999999;0.0024;-1445.1268;0.3817;113.903364998;0.296;972.592539;18.27184299999988;10.277080999999772;15.582711799999815;9.042962799999865;-0.051065160000121;23.510935004498357;2.8421052631578947;465.2690295627044;0.0936585811581694;1;1;970.295655214657;2;16;0.4676648448277426;0.3728813559322034;0.4067796610169492;0.5197063480469846;0.18533694189509975;0.22383370457965504;0.037627062458057095;1.0;1.0;0.09090909090909091;0.5517241379310345;0.9162094993043849;0.9476654652829235;0.8679686974050926;0.9258808270063301
48;67;8.51458263;-88.5211182;115;979.17700245;6.533398289999923;10.298658689999913;19.117115979999998;15.396522050000044;19;-88.08448;0.651;8.510725200000001;0.0057;1451.8768;0.6514;114.905437426;0.699;978.733398;19.071914500000076;10.442637600000133;15.183821800000034;6.140859000000171;-0.4436044499998388;23.64822562214429;3.139130434782609;463.91649568310913;0.0932504808240313;1;-1;977.446622865414;2;15;0.47059713277634024;0.3785310734463277;0.4067796610169492;0.5228759545295063;0.20470629379363756;0.22318302153478561;0.037193732689372136;1.0;0.0;0.09090909090909091;0.5172413793103449;0.9168463126364769;0.9395304652960921;0.8707508541593302;0.9247961086214024
48;68;8.51402569;-88.8996582;116;987.62698004;8.449977590000117;10.918047789999946;19.918342400000142;14.98337588000004;20;-88.712489;0.16;8.5123511;0.0014;-462.7305;0.272;115.90476323;0.172;987.4327276;19.80008919999993;11.018868099999963;14.840188600000111;8.699329599999938;-0.1942524400000138;23.78511886631017;3.4482758620689653;462.57955312410144;0.0928476690885259;1;1;984.3113499577012;2;14;0.4747511020088138;0.384180790960452;0.4067796610169492;0.5260363869141912;0.224866021456379;0.2225398392321205;0.03676601846919442;1.0;1.0;0.09090909090909091;0.48275862068965514;0.9190627828029162;0.9467022137005802;0.8732829980488064;0.9238616523810562
48;69;8.49399567;-86.9989624;117;993.79749339;6.170513349999965;11.05941802999996;20.68768509000006;14.620490940000082;21;-86.418397;1.013;8.488974;0.0087;2524.6381;4.9829;116.907226039;1.087;993.209958;20.570524999999908;11.164711199999903;14.47655999999994;5.7772304000000005;-0.5875353899999709;23.92161929806432;3.769230769230769;461.25789005498393;0.0924500327042048;1;-1;990.8972116644896;2;13;0.4775097556561605;0.3898305084745763;0.4067796610169492;0.5291877505016925;0.24579585883808813;0.2219040076547539;0.03634379954893183;1.0;0.0;0.09090909090909091;0.4482758620689655;0.9196237681727135;0.9385111638306471;0.8759621000599089;0.9228728218069482
48;70;8.49023247;-86.977417;118;1001.84743146;8.049938070000053;11.696927520000033;21.489810660000103;14.220451420000018;22;-86.701649;20.001;8.487834999999999;0.1695;526.5277;21.4501;117.906921956;21.471;1001.56453;21.448571999999928;11.808704499999992;14.131802399999929;8.354571999999928;-0.2829014600001756;24.05773138763989;4.101694915254237;459.9512034789459;0.0920574617898323;1;1;997.2113332644444;2;12;0.4814991015752397;0.3954802259887006;0.4067796610169492;0.5323301484955665;0.2674762268781132;0.22127538103562563;0.035926959254309804;1.0;1.0;0.09090909090909091;0.41379310344827586;0.9221008878962225;0.9457358102688833;0.8790154076600266;0.9219353079383034
48;71;8.46662903;-84.5874634;119;1007.52885457;5.681423109999969;11.749796129999936;22.122169450000115;13.731361180000022;23;-83.976939;37.695;8.461438099999999;0.3168;3721.7197;38.088;118.909847052;40.467;1006.9111339;22.1309907999998;11.712113899999997;13.701175899999914;5.346603899999987;-0.6177206700001534;24.19345951699733;4.445378151260504;458.6591989104704;0.0916698497028211;1;-1;1003.2606006294376;2;11;0.4840521291210431;0.4011299435028249;0.4067796610169492;0.5354636820614316;0.2898882046354883;0.2206538177023268;0.03551538434992067;1.0;0.0;0.09090909090909091;0.3793103448275862;0.921729352229057;0.9373040579470362;0.8813884406622494;0.9207642871516519
48;72;8.45808315;-83.9571533;120;1014.969978;7.441123430000061;12.405169160000014;22.925008320000074;13.12254654000003;24;-83.95736500000001;3.726;8.458024;0.0311;1770.3754;40.1837;119.909868065;4.0;1014.96288;23.146955399999975;12.600580599999754;13.398349999999978;8.05174609999999;-0.0070980000001554;24.3288079822936;4.8;457.38159006711976;0.0912870929175276;1;1;1009.0516701882988;2;10;0.4878968743031419;0.4067796610169492;0.4067796610169492;0.538588450383975;0.31301350186727955;0.22003917992882255;0.03510896490999513;1.0;1.0;0.09090909090909091;0.3448275862068966;0.9251468386939784;0.9448869472156349;0.8849213408767378;0.9199407999216829
48;73;8.43229294;-81.2233276;121;1020.30744574;5.3374677399999655;12.516003339999996;23.69617715000004;12.778591170000029;25;-81.073837;1.942;8.4309972;0.0161;4760.7564;27.4876;120.91296366;2.085;1020.1506612;24.2444926;12.711289199999882;13.239527300000072;5.187781200000085;-0.1567845400001033;24.463780996262468;5.1652892561983474;456.1180985749433;0.0909090909090909;1;-1;1014.5909783970836;2;9;0.4903740632913145;0.4124293785310734;0.4067796610169492;0.5417045507219057;0.3368344329666835;0.2194313337937283;0.034707594195059865;1.0;0.0;0.09090909090909091;0.3103448275862069;0.9255726792370746;0.9368588558621184;0.8887379004392348;0.9195089066613006
48;74;8.4224329;-80.3813477;122;1027.5368138;7.22936806000007;13.187537530000212;24.49718660000008;12.566835800000035;26;-80.612384;2.299;8.4242667;0.0188;2958.9765;50.1126;121.91345905;2.468;1027.7605374;24.91073339999991;13.49853480000014;12.797657400000142;7.609876200000057;0.2237235999998574;24.598382690509563;5.540983606557377;454.8684536867999;0.0905357460425185;1;1;1019.884750744132;2;8;0.49400781359751433;0.4180790960451977;0.4067796610169492;0.5448120784609408;0.36133389218285694;0.21883014904479917;0.03431116853416642;1.0;1.0;0.09090909090909091;0.27586206896551724;0.9286008188202131;0.9436483245203746;0.8910546763044768;0.9183073112232691
48;75;8.39595509;-77.4755859;123;1032.70247607;5.165662269999757;13.282350329999758;25.266373869999825;12.395030329999829;27;-77.41418300000001;2.696;8.395395500000001;0.0219;6014.8503;19.898;122.91689246;2.894;1032.6336465;25.80978010000009;13.597036300000152;12.482985300000058;4.8731091000000015;-0.0688295699999343;24.732617117726065;5.926829268292683;453.632392012927;0.0901669634667432;1;-1;1024.9390103163746;2;7;0.49633474523462423;0.423728813559322;0.4067796610169492;0.5479111271649119;0.3864953300495373;0.21823549896931072;0.03391958721239843;1.0;0.0;0.09090909090909091;0.24137931034482757;0.9289797047627302;0.9359767862651049;0.8941810079495609;0.9174516101224792
48;76;8.38486958;-76.4255371;124;1039.72382792;7.021351850000201;13.96844228000009;26.06491916000016;12.187014119999958;28;-76.699436;2.609;8.3870179;0.021;4168.342;30.5355;123.917659772;2.8;1039.9902196;26.661208600000013;14.419823500000057;12.22968220000004;7.356573100000038;0.2663916799999697;24.8664882538245;6.32258064516129;452.4096572631298;0.0898026510133874;1;1;1029.7595859516216;2;6;0.4998475421648432;0.4293785310734463;0.4067796610169492;0.551001788625074;0.4123027309542123;0.2176472602700304;0.03353275236337745;1.0;1.0;0.09090909090909091;0.20689655172413793;0.9321445550823999;0.9429382807531032;0.897141752773023;0.9167627923292797
48;77;8.35776138;-73.3505859;125;1044.7201725;4.9963445799999135;14.047865940000063;26.831289990000077;12.017696430000116;29;-73.34809;2.888;8.3576815;0.0231;7064.2177;3.3869;124.92125759;3.1;1044.7101875;27.496276100000017;14.40710830000008;12.076541000000084;4.719967900000047;-0.009984999999915;25.0;6.728;451.2000000000001;0.0894427190999915;1;-1;1034.35212;2;5;0.5021013481862707;0.4350282485875706;0.4067796610169492;0.554084152907694;0.4387405917839702;0.2170653129464948;0.03315056886650876;1.0;0.0;0.09090909090909091;0.1724137931034483;0.9320956460755698;0.9355475102137166;0.9000456040980218;0.9163463490112473
48;78;8.34552765;-72.095459;126;1051.5364839;6.816311399999904;14.747543899999757;27.625915939999917;11.812655979999818;30;-72.255727;2.304;8.3467393;0.0183;5553.65;4.7831;125.92243029;2.473;1051.6891517999998;28.44115179999988;15.024764299999925;11.698932199999806;6.97896429999976;0.1526678999998694;25.133156184720164;7.142857142857143;450.0031774026088;0.0890870806374748;1;1;1038.7220757162247;2;4;0.5054338352065039;0.4406779661016949;0.4067796610169492;0.5571583083999895;0.4657939015882137;0.21648954018132596;0.03277294424872129;1.0;1.0;0.09090909090909091;0.13793103448275862;0.9344714593952783;0.94187979084553;0.9033313008272128;0.9153195014901989
