;Z;N;dz_BE/A;dz_ME;A;dz_BE;dz_S1n;dz_S1p;dz_S2p;dz_S2n;ame_ME;ame_BE/A;ame_AM;ame_BE;ame_S1p;ame_S1n;ame_S2p;ame_S2n;BE_diff_dz_ame;Surf;Asym;Coul;Pair;Z_parity;N_parity;Z_distance;N_distance;Difference_BE_DZ_AME;N-Z;ame_AM_unc;ame_BDE;ame_BDE_unc;ame_BE/A_unc;ame_ME_unc;ldm_BE;rescaled_Asym;rescaled_Coul;rescaled_N;rescaled_N_distance;rescaled_N_parity;rescaled_Pair;rescaled_Surf;rescaled_Z;rescaled_Z_distance;rescaled_Z_parity;rescaled_ame_BE;rescaled_ame_S1n;rescaled_ame_S1p;rescaled_ame_S2n;rescaled_ame_S2p
1871;75.0;100.0;7.99319267;-44.9935303;175.0;1398.80871725;9.613257949999934;2.459778649999862;7.578055959999801;17.797844120000036;-45.288312;7.9948168;174.951381;1399.09294;2.350187200000044;9.686514399999986;7.4696950000000655;17.877063599999993;;31.286623728379865;3.571428571428572;992.23292395719;0.0755928946018454;-1.0;1.0;7.0;18.0;0.2842227500000263;25.0;30.0;-5182.9513;30.3243;0.1597;27.945;1396.9344108761395;0.23289695079410688;0.4773478505199091;0.5649717514124294;0.6206896551724138;1.0;0.018444525415737947;0.6992224272072259;0.635593220338983;0.3181818181818182;0.0;0.671320715435477;0.9494694297922311;0.8857187085179943;0.9321199545325994;0.830405468345607
1872;75.0;101.0;7.99259663;-44.8104248;176.0;1406.69700688;7.888289630000145;2.8826666300001307;8.08681300000012;17.50154758000008;-45.06289;7.9939707;175.951623;1406.9388432;2.719068199999864;7.845903200000059;7.900056000000099;17.532417600000045;;31.405697642158756;3.840909090909091;990.3501245112564;0.0753778361444409;-1.0;-1.0;7.0;19.0;0.2418363199999476;26.0;30.0;-2931.7058;30.0134;0.1588;27.945;1405.410224659441;0.2504700843540258;0.47644206494600155;0.5706214689265536;0.6551724137931034;0.0;0.01821617169042758;0.7019714675676251;0.635593220338983;0.3181818181818182;0.0;0.6750671697017651;0.9443099409800932;0.8871376089952618;0.9311827441425371;0.8319019992967911
1873;75.0;102.0;7.99980736;-46.0079346;177.0;1415.96590272;9.268895839999914;2.99428464000016;8.646977470000138;17.15718547000006;-46.269175;8.0012229;176.950328;1416.2164533;2.916547699999996;9.277610099999931;8.438473299999954;17.123513299999992;;31.52454624917325;4.11864406779661;988.481534931704;0.0751646028002828;-1.0;1.0;7.0;20.0;0.250550579999981;27.0;30.0;-4312.7271;31.5349;0.1579;27.945;1413.687811160703;0.26858150054289875;0.4755431155181335;0.576271186440678;0.6896551724137931;1.0;0.017989755909869357;0.7047153063068704;0.635593220338983;0.3181818181818182;0.0;0.6794972704886447;0.9483232142519338;0.8878972137371729;0.9300707934496486;0.8337742836211204
1874;75.0;103.0;7.99748373;-45.5228271;178.0;1423.55210394;7.586201220000021;3.429492510000045;9.157816260000118;16.855097059999935;-45.653457;7.9981576;177.950989;1423.6720527999998;3.24069849999994;7.4555995000000115;8.866027199999895;16.733209599999945;;31.6431712450704;4.404494382022472;986.6269685962964;0.0749531688995861;-1.0;-1.0;7.0;21.0;0.1199488599997948;28.0;30.0;-2109.2143;31.0925;0.157;27.945;1421.7705106504254;0.28722212718158613;0.474650912455245;0.5819209039548022;0.7241379310344828;0.0;0.017765250817329895;0.7074539825720932;0.635593220338983;0.3181818181818182;0.0;0.683057352972776;0.9432158655047912;0.889144059535213;0.929009424152109;0.8352610532044453
1875;75.0;104.0;8.00262737;-46.3695068;179.0;1432.47029923;8.918195290000085;3.5313065300001654;9.720480339999996;16.504396510000106;-46.584312;8.0037666;178.949989686;1432.6742214;3.4662261999999173;9.002168599999976;9.447506099999885;16.457768099999985;;31.7615743032901;4.698324022346369;984.7862423645817;0.0747435092751935;-1.0;1.0;7.0;22.0;0.2039221699997142;29.0;26.45;-3564.1747;29.1116;0.1376;24.639;1429.6615889658628;0.30638309482120824;0.47376536765130883;0.5875706214689266;0.7586206896551724;1.0;0.01754262968977681;0.7101875349977326;0.635593220338983;0.3181818181818182;0.0;0.6873559291975394;0.9475511134749482;0.8900115516564314;0.9282604044749493;0.8372830792972148
1876;75.0;105.0;7.9986043;-45.5766602;180.0;1439.748774;7.278474770000002;3.97869390000028;10.235503460000244;16.196670060000088;-45.837364;7.999992199999999;179.950791568;1439.998596;3.831100099999923;7.324374599999981;9.768595999999905;16.326543199999957;;31.879757075478327;5.0;982.9591764939154;0.0745355992499929;-1.0;-1.0;7.0;21.0;0.2498219999997672;30.0;22.965;-1481.1659;26.5482;0.1188;21.392;1437.3642395732493;0.32605573111174957;0.4728863946349302;0.5932203389830508;0.7241379310344828;0.0;0.01732186632451825;0.7129160017150741;0.635593220338983;0.3181818181818182;0.0;0.6908533511983692;0.9428480238859723;0.8914150388266916;0.9279035590749884;0.838399632547771
1877;75.0;106.0;8.00171471;-46.0670166;181.0;1448.31036251;8.561588509999865;4.0720429099999365;10.800942990000069;15.840063279999868;-46.51741199999999;8.0041434;180.950061507;1448.7499554;4.170143400000176;8.75135940000019;10.737900300000096;16.07573400000017;;31.997721191890317;5.30939226519337;981.1455945579628;0.0743294146247166;-1.0;1.0;7.0;20.0;0.4395928900000854;31.0;13.471;-2967.4438;28.2755;0.0693;12.549;1444.881585561802;0.3462315553573385;0.4720139085301393;0.5988700564971752;0.6896551724137931;1.0;0.017102935026248003;0.7156394203615591;0.635593220338983;0.3181818181818182;0.0;0.6950321648956821;0.9468480604557228;0.892719168614306;0.9272215230491444;0.841770276927875
1878;75.0;107.0;7.99600172;-44.9573975;182.0;1455.27231304;6.961950529999967;4.530150369999774;11.318265639999936;15.523539039999832;-45.446144;7.9986264;181.95121156;1455.7500048;4.501163399999961;7.000049399999901;11.090452799999854;15.751408800000092;;32.11546826178415;5.626373626373627;979.345323367594;0.0741249316661101;-1.0;-1.0;7.0;19.0;0.4776917599999706;32.0;109.483;-837.0348;104.2757;0.5603;101.983;1452.2166815721362;0.3669022732510237;0.4711478260183353;0.6045197740112994;0.6551724137931034;0.0;0.0168858105944827;0.7183578280898711;0.635593220338983;0.3181818181818182;0.0;0.6983747201465366;0.9419388953090655;0.8939924367847594;0.9263395718667742;0.8429962377564977
1879;75.0;108.0;7.99711084;-45.085083;183.0;1463.47128372;8.198970680000002;4.615731020000112;11.885896350000166;15.16092120999997;-45.809663;8.0010101;182.950821306;1464.1848483;4.852501100000227;8.434843500000191;11.948543300000251;15.434892900000094;;32.232999873805014;5.950819672131147;977.5581928940868;0.0739221270954572;-1.0;1.0;7.0;18.0;0.7135645800001384;33.0;8.625;-2145.9028;50.4129;0.0439;8.034;1459.3725156615876;0.3880597717821806;0.47028806530134054;0.6101694915254238;0.6206896551724138;1.0;0.016670468311377543;0.7210712615768068;0.635593220338983;0.3181818181818182;0.0;0.7024023960699468;0.9459608224312481;0.8953438569723341;0.9254788568429527;0.8459801489198407
1880;75.0;109.0;7.98972034;-43.6508789;184.0;1470.10854256;6.637258839999959;5.086191099999724;12.407568739999988;14.83622951999996;-44.219819;7.992751699999999;183.952528073;1470.6663128;5.1431305999998;6.481464499999769;12.367070399999852;14.916307999999962;;32.35031759636025;6.282608695652174;975.7840361945624;0.0737209780774485;-1.0;-1.0;7.0;17.0;0.5577702400000817;34.0;4.59;32.746;4.1387;0.0232;4.276;1466.352011108842;0.409696114309981;0.4694345460655285;0.615819209039548;0.5862068965517241;0.0;0.016456883929906727;0.7237797570319351;0.635593220338983;0.3181818181818182;0.0;0.7054973246854082;0.9404852298148566;0.896461763116206;0.9240686470728999;0.847435528842879
1881;75.0;110.0;7.98884535;-43.4073486;185.0;1477.93638975;7.827847190000057;5.162890549999929;12.97721537999996;14.465106030000015;-43.819047;7.9910101;184.95295832;1478.3368685;5.4025717000002045;7.6705557000001425;13.103448500000171;14.152020199999912;;32.46742297798574;6.621621621621622;974.0226893395724;0.0735214622093807;-1.0;1.0;7.0;16.0;0.4004787500000475;35.0;0.879;-1013.1393;0.419;0.0044;0.82;1473.1580281601643;0.4318035357966413;0.4685871894469874;0.6214689265536724;0.5517241379310345;1.0;0.016245033662394964;0.7264833502060556;0.635593220338983;0.3181818181818182;0.0;0.709160049727321;0.943818417585861;0.8974597031039353;0.9219902870537556;0.8499961991137086
