Z,N,dz_BE/A,dz_ME,A,dz_BE,dz_S1n,dz_S1p,dz_S2p,dz_S2n,ame_ME,ame_BE/A,ame_AM,ame_BE,ame_S2p,ame_S2n,BE_diff_dz_ame
33,40,8.69856644,-71.6021729,73,634.99535012,10.99848548,5.99441924000007,15.735169850000034,19.852532269999983,-70.95275699999999,8.689609899999999,72.923829086,634.3415226999999,-0.3112793000000529,19.202137699999962,-0.6538274200000842
28,45,8.46879673,-50.9172363,73,618.2221612899999,4.347962409999923,17.572411209999927,33.74167252999996,11.137886039999898,-50.108159,8.4576529,72.946206681,617.4086616999999,24.575661699999937,10.844557299999986,-0.8134995899999922
32,41,8.71569443,-72.0701294,73,636.2456933899999,7.244762509999987,10.118305549999945,18.571030449999967,17.776308279999853,-71.297532,8.70505,72.923458954,635.4686499999999,4.139428499999922,17.533512199999997,-0.7770433899999034
31,42,8.69516563,-69.7891846,73,634.74709099,8.619703149999964,8.817456910000033,21.51703798999995,15.486910719999969,-69.699343,8.693874,72.92517468,634.6528020000001,9.14719929999998,15.702847000000068,-0.09428898999999547
26,47,8.12216187,-24.0481567,73,592.91781651,3.0872652299999572,20.398216589999947,39.60830083999997,8.437327750000009,-23.99,8.121,72.974246,592.833,2.289,8.148,-0.08481650999988233
27,46,8.30438232,-38.1326294,73,606.21990936,5.570159279999984,16.389358079999965,36.70345656999996,9.732792359999962,-37.97,8.302,72.959238,606.046,29.711,9.735857599999989,-0.17390936000003876
35,38,8.56867027,-63.6844482,73,625.51292971,12.930723310000076,3.362111949999985,10.370111859999952,23.46620811999992,-63.645787,8.5680803,72.931673441,625.4698619000001,-8.871660799999955,23.285996000000043,-0.04306781000002502
38,35,8.093009,-31.3082275,73,590.789657,14.499137000000019,1.1241750800001,0.08579388000009658,32.42918073999999,-31.95,8.102,72.9657,591.446,-26.147483099999953,-244.09,0.6563429999999926
34,39,8.64984894,-68.828125,73,631.43897262,9.288154859999963,7.442107979999946,12.969587509999883,21.6591277,-68.227396,8.6415591,72.926754881,630.8338143000001,-4.6348356999998215,21.22351170000003,-0.6051583199999868
34,40,8.69098759,-72.4508057,74,643.13308166,11.694109040000058,8.137731540000004,14.132150780000075,20.98226390000002,-72.21321,8.6877155,73.922475933,642.8909470000001,-2.7739344000000274,20.48765260000003,-0.24213466000003336
32,42,8.72468567,-73.3797607,74,645.6267395799999,9.381046190000006,10.879648589999988,19.69710550000002,16.625808699999993,-73.422451,8.7252011,73.92117776,645.6648814000001,6.101033600000083,16.979176600000123,0.03814182000007804
35,39,8.58705139,-65.5419312,74,635.4418028599999,9.928873149999959,4.00283023999998,11.444938219999926,22.859596460000034,-65.288161,8.5835615,73.929910279,635.183551,-7.136597000000067,22.369043799999986,-0.258251859999973
33,41,8.68890381,-71.5142822,74,642.97888194,7.983531819999939,6.733188550000023,16.851494099999968,18.98201729999994,-70.860064,8.680002,73.923928596,642.320148,1.2457456000000238,18.772888800000075,-0.6587339399999337
38,36,8.21239185,-40.1641235,74,607.7169968999999,16.92733989999988,1.7554403799998681,1.2451799399998436,31.426476899999898,-40.827,8.221,73.95617,608.354,-23.090886000000058,-229.574,0.637003100000129
37,37,8.36433411,-50.6254883,74,618.96072414,12.99916761999998,1.4291063500000973,6.37851774000012,29.29524222000009,-51.916016000000006,8.381712299999998,73.944265867,620.2467101999999,-14.936840800000006,29.702710199999974,1.2859860599999138
36,38,8.52818775,-61.9683228,74,631.0858935000001,13.554275710000184,5.572963790000131,8.935075740000116,24.614076540000042,-62.331844,8.533039,73.933084016,631.4448860000001,-11.446060999999988,24.533896400000085,0.3589924999998857
31,43,8.66380882,-68.0925903,74,641.12185268,6.374761690000014,9.58075013999985,22.511859559999948,14.994464839999978,-68.049626,8.663167600000001,73.926945725,641.0744024,10.478718200000003,15.603972800000106,-0.04745027999990725
27,47,8.24686813,-34.1095581,74,610.2682416199999,4.048332259999938,17.350425109999946,37.748641699999894,9.618491539999923,-33.54,8.239,73.963993,609.686,18.24,9.35,-0.582241619999877
26,48,8.08245182,-21.1604614,74,598.1014346799999,5.1836181699999315,21.439021649999972,40.760064759999864,8.270883399999889,-20.66,8.076,73.977821,597.624,-8.646993299999973,7.584,-0.4774346799998739
28,46,8.44264317,-49.3792725,74,624.75559458,6.533433290000062,18.535685220000005,34.92504329999997,10.881395699999985,-48.7,8.433,73.947718,624.042,26.418,10.58675040000002,-0.713594579999949
29,45,8.52462959,-56.2285767,74,630.82258966,5.166315689999919,12.600428370000031,30.17283957999996,12.212596539999936,-56.006213,8.5215633,73.93987486,630.5956842,20.90968420000002,12.365841000000016,-0.22690545999989808
30,44,8.64070606,-65.6005859,74,639.41224844,7.871145899999874,13.755974469999956,25.53804955999999,13.48261436000007,-65.75672,8.6427547,73.92940726,639.5638478,15.521847799999989,13.753866199999932,0.15159935999997742
36,39,8.55311584,-64.2947998,75,641.483688,10.397794499999918,6.04188514000009,10.04471538000007,23.9520702100001,-64.323632,8.553439899999999,74.930945744,641.5079924999999,-9.410550000000047,23.914509399999982,0.0243044999998574
27,48,8.20835114,-31.3963013,75,615.6263355,5.3580938800000695,17.524900820000084,38.96392247000006,9.406426140000008,-30.56,8.197,74.967192,614.775,6.421,8.729,-0.8513355000000047
35,40,8.63517094,-69.6665649,75,647.6378205,12.196017640000036,4.504738839999959,12.642470379999963,22.124890789999995,-69.10702,8.6276497,74.925810566,647.0737275,-5.4918824999999485,21.60386560000002,-0.5640930000000708
31,44,8.65729523,-68.1964722,75,649.2971422500001,8.175289570000132,9.884893810000108,23.640868280000063,14.550051260000146,-68.460639,8.6607565,74.926504484,649.5567374999999,12.425729999999982,14.903935499999905,0.2595952499998475
37,38,8.44139767,-56.6983032,75,633.1048252500001,14.144101110000065,2.018931749999979,7.59189554000011,27.143268730000045,-57.218702,8.4482762,74.9385732,633.620715,-13.453012500000069,27.349721699999996,0.5158897499999284
26,49,8.01490688,-16.1055908,75,601.118016,3.016581320000114,21.475543880000032,41.821556180000016,8.200199490000045,-14.7,7.996,74.984219,599.7,-20.54671019999997,6.867,-1.418015999999966
30,45,8.59666634,-62.8670044,75,644.7499755,5.33772706000002,13.927385840000056,26.527814210000088,13.208872959999894,-62.558915999999996,8.5924981,74.932840244,644.4373575000001,16.762357500000043,13.108136000000057,-0.31261800000004314
32,43,8.69707298,-71.9621582,75,652.2804735,6.653733920000036,11.15862082000001,20.73937095999986,16.034780110000042,-71.856973,8.6956096,74.92285837,652.17072,7.73336249999993,16.702070000000067,-0.10975350000001072
28,47,8.38598919,-45.5015259,75,628.94918925,4.193594670000039,18.680947630000105,36.03137274000005,10.7270279600001,-44.24,8.369,74.952506,627.675,27.975,10.266338300000061,-1.2741892500000631
34,41,8.68697071,-72.7692261,75,651.52280325,8.389721590000022,8.543921310000087,15.27710986000011,20.08383063000008,-72.169489,8.6789139,74.92252287,650.9185425,-1.2521774999999906,20.084728199999894,-0.604260750000094
38,37,8.28412914,-45.6854858,75,621.3096854999999,13.592688599999974,2.348961359999862,3.7780677099999593,30.520028499999853,-46.618702,8.2965116,74.949952767,622.23837,-19.26962249999994,30.792369999999995,0.9286845000001449
29,46,8.50064659,-54.8831177,75,637.5484942500001,6.725904590000141,12.79289967000011,31.328584890000116,11.89222028000006,-54.470219,8.4950801,74.941523817,637.1310074999999,22.356007499999947,11.625404799999902,-0.41748675000019375
33,42,8.70354176,-73.2296753,75,652.765632,9.786750060000031,7.138892420000047,18.018541010000035,17.77028187999997,-73.03420299999999,8.7008748,74.921594562,652.56561,3.008872500000056,18.224087300000015,-0.20002199999998993
34,42,8.71074581,-75.1917114,76,662.01668156,10.493878310000014,9.25104956000007,16.389941980000117,18.883599900000036,-75.251959,8.7114781,75.919213702,662.0723356,0.47436919999995736,19.18138859999995,0.05565404000003582
36,40,8.60950565,-69.0621948,76,654.3224293999999,12.83874139999989,6.684608899999944,11.189347739999903,23.236535899999808,-69.013706,8.6088077,75.925910743,654.2693851999999,-7.802950400000089,22.824499199999845,-0.05304419999993115
27,49,8.15281582,-27.3126221,76,619.61400232,3.987666820000072,18.495986320000043,39.971530200000075,9.345760700000142,-25.66,8.131,75.972453,617.956,11.281,8.27,-1.6580023200000369
28,48,8.35903358,-43.7675171,76,635.28655208,6.337362829999961,19.660216579999997,37.18511740000008,10.5309575,-42.19,8.338,75.954707,633.688,30.02,9.646,-1.5985520799999904
35,41,8.64085579,-70.6624146,76,656.70504004,9.067219539999996,5.1822367899999335,13.72615810000002,21.263237180000033,-70.28907799999999,8.635883,75.924541574,656.327108,-3.566999199999962,21.14355700000003,-0.3779320400000188
31,45,8.62369537,-66.2288818,76,655.40084812,6.103705869999885,10.650872619999973,24.57825846000003,14.278995440000017,-66.296648,8.624527200000001,75.928827624,655.4640672,13.750330399999978,14.389664800000027,0.06321908000006715
32,44,8.70031738,-72.8344727,76,661.22412088,8.943647380000016,11.926978629999894,21.811872440000002,15.597381300000052,-73.212898,8.7052364,75.921402725,661.5979664,9.34518040000007,15.933084999999963,0.3738455200000317
26,50,7.97625351,-13.1115112,76,606.19526676,5.07725075999997,22.520943509999938,42.924381479999965,8.093832080000084,-10.59,7.943,75.988631,603.668,-18.570369999999997,6.044,-2.527266759999975
37,39,8.47493744,-59.6173706,76,644.09524544,10.990420189999895,2.611557439999956,8.653442580000046,25.13452129999996,-60.479089,8.4862161,75.935073031,644.9524236,-11.374684400000028,24.705713400000008,0.8571781599999895
38,38,8.38634491,-53.666626,76,637.36221316,16.052527660000123,4.25738790999992,6.276319659999899,29.645216260000097,-54.247645,8.393929400000001,75.94176276,637.9386344000001,-16.330750799999805,29.5846344000001,0.5764212400000588
33,43,8.6859417,-72.524292,76,660.1315692000001,7.365937200000076,7.851095700000087,19.009716520000097,17.152687260000107,-72.29138400000001,8.682817199999999,75.922392011,659.8941072,4.430039999999921,17.573959199999926,-0.23746200000016415
30,46,8.58290958,-62.3468018,76,652.30112808,7.551152580000007,14.752633829999922,27.545533500000033,12.888879640000027,-62.303024,8.5822735,75.933114956,652.252786,18.564785999999962,12.688938199999974,-0.04834207999999762
29,47,8.45467472,-51.8186035,76,642.5552787199999,5.006784469999843,13.606089469999915,32.28703710000002,11.732689059999984,-50.981627,8.4436018,75.945268974,641.7137368000001,23.75773680000007,11.118052600000054,-0.8415419199999405
34,43,8.69746208,-74.8082275,77,669.70458016,7.687898599999926,9.57301095999992,17.424106660000007,18.18177690999994,-74.599497,8.6946908,76.91991415,669.4911916,1.8219355000000215,18.57264910000004,-0.2133885599999985
35,42,8.67067242,-73.527771,77,667.6417763400001,10.93673630000012,5.62509478000004,14.87614434000011,20.003955840000117,-73.234818,8.6668073,76.921379193,667.3441621000001,-2.246213199999882,20.270434600000037,-0.2976142400000299
32,45,8.66948318,-71.0891113,77,667.55020486,6.326083980000021,12.14935674000003,22.800229360000003,15.269731360000037,-71.21287,8.6710293,76.923549843,667.6692561,10.85897120000003,15.498536100000027,0.11905124000008982
27,50,8.11453247,-24.446167,77,624.81900019,5.204997869999943,18.623733430000016,41.144676939999954,9.192664690000015,-21.91,8.082,76.976479,622.314,-15.624634400000097,7.539,-2.505000189999919
29,48,8.42883968,-50.2125854,77,649.02065536,6.465376640000045,13.73410328,33.394319859999996,11.472161109999888,-48.862828,8.4112501,76.947543599,647.6662577,25.35225769999996,10.535250200000009,-1.3543976600000178
40,37,8.07013321,-31.197998,77,621.40025717,14.736738449999962,1.1219829300000583,0.09057167000014488,32.80168366999999,-31.6,8.075,76.966076,621.775,-27.790747600000003,-256.157,0.37474282999994557
36,41,8.62106037,-70.4899902,77,663.82164849,9.49921909000011,7.116608450000058,12.298845239999991,22.33796049,-70.169451,8.616837,76.924669999,663.496449,-5.994742599999998,21.988456500000087,-0.32519949000004544
28,49,8.30361366,-39.7877808,77,639.37825182,4.091699739999967,19.76424949999989,38.260235819999934,10.429062569999928,-37.35,8.272,76.959903,636.944,15.796,9.269,-2.434251819999872
31,46,8.61292171,-65.9515991,77,663.19497167,7.794123549999995,10.89384358999996,25.646477419999883,13.89782941999988,-65.992352,8.6133907,76.929154299,663.2310838999999,15.564826200000011,13.674346400000038,0.03611223000007158
38,39,8.42666531,-57.0862427,77,648.8532288700001,11.491015710000056,4.757983430000081,7.369540870000037,27.54354337000018,-57.803443,8.4359188,76.937945454,649.5657476,-13.93070140000002,27.327377600000005,0.7125187299999425
37,40,8.53853512,-64.9179077,77,657.46720424,13.371958800000016,3.144774840000082,9.829383740000026,24.36237898999991,-64.8305,8.5373396,76.930401599,657.3751492,-9.969012900000088,23.754434200000016,-0.09205504000010478
30,47,8.53791904,-59.394043,77,657.41976608,5.118638000000033,14.864487360000112,28.470576830000027,12.66979058000004,-58.789203,8.5300037,76.936887197,656.8102848999999,19.866284899999968,12.372927399999927,-0.6094811800001025
33,44,8.69379807,-73.7437134,77,669.42245139,9.290882189999934,8.198330510000005,20.1253091399999,16.65681939000001,-73.916334,8.6959789,76.920647555,669.5903753,6.359291399999988,17.02476529999997,0.16792391000001317
28,50,8.27658653,-37.9119263,78,645.57374934,6.1954975200000035,20.754749149999952,39.37848257999997,10.28719725999997,-34.88,8.238,77.962555,642.564,20.789,8.876,-3.009749339999985
39,39,8.335639,-51.1238403,78,650.179842,13.344792379999944,1.3266131299999415,6.084596560000023,29.901567760000034,-52.173,8.349,77.94399,651.222,-16.329393599999953,30.074,1.0421579999999722
34,44,8.71426678,-76.7450562,78,679.7128088400001,10.008228680000116,10.290357450000101,18.488687960000107,17.69612728000004,-77.025952,8.7178072,77.917309244,679.9889615999999,3.599200799999875,17.91662599999993,0.2761527599998317
38,40,8.49767303,-62.9801025,78,662.81849634,13.965267469999958,5.351292100000023,8.496066940000105,25.456283180000014,-63.173949,8.500097100000001,77.932179979,663.0075738,-12.56902919999999,25.068939399999916,0.18907746000013503
30,48,8.52187443,-58.6090698,78,664.70620554,7.286439459999997,15.685550180000064,29.419653460000063,12.40507746000003,-57.483242,8.50738,77.938289204,663.5756399999999,21.011639999999897,11.322853999999934,-1.1305655400001342
29,49,8.38355255,-47.0376587,78,653.9170988999999,4.89644353999995,14.538847079999982,34.303096579999874,11.361820179999995,-44.789474,8.3546695,77.951916524,651.664221,27.89822100000002,9.950484199999948,-2.2528778999999304
32,46,8.66816616,-71.5844727,78,676.11696048,8.56675561999998,12.921988810000016,23.815832399999977,14.892839600000002,-71.862058,8.6716636,77.922852911,676.3897608000001,12.81412080000015,14.791794400000013,0.27280032000010124
27,51,8.02599812,-17.5836792,78,626.02785336,1.2088531699999976,19.512596319999943,41.95321727999999,6.41385103999994,-15.32,7.997,77.983553,623.766,-13.64,5.81,-2.261853360000032
33,45,8.67265034,-72.7166138,78,676.4667265200001,7.044275130000074,8.916521660000058,21.065878400000088,16.335157320000008,-72.81697,8.673876,77.921827771,676.562328,7.548192599999951,16.66822080000001,0.09560147999991386
31,47,8.57793617,-63.7642212,78,669.07902126,5.884049590000018,11.659255179999946,26.523742540000057,13.678173140000013,-63.704085,8.5771043,77.931610854,669.0141354,17.34991440000001,13.55006819999998,-0.06488586000000396
35,43,8.66660213,-73.8095093,78,675.99496614,8.353189799999882,6.290385979999996,15.863396939999916,19.289926100000002,-73.452168,8.661959399999999,77.921145858,675.6328332,-0.9294947999999859,19.305725199999987,-0.3621329400000377
40,38,8.18663311,-40.2836914,78,638.5573825800001,17.15712541000005,1.722332960000017,1.1951694200000702,31.89386386000001,-40.85,8.194,77.956146,639.132,-23.875573800000012,-242.569,0.5746174199999814
37,41,8.55879879,-66.9655762,78,667.5863056200001,10.119101380000075,3.764657130000046,10.881265580000104,23.49106018000009,-66.93542699999999,8.558351199999999,77.928141866,667.5513936,-8.081439600000042,22.598969999999973,-0.03491202000020621
36,42,8.65916538,-74.0118408,78,675.4148996399999,11.593251149999901,7.773123299999838,13.398218079999879,21.09247024000001,-74.178283,8.6612385,77.920366341,675.576603,-4.412358599999919,21.3072178000001,0.16170336000004681
32,47,8.63502026,-69.5628052,79,682.16660054,6.0496400600000015,13.08757928,24.746834459999945,14.616395679999982,-69.52717999999999,8.6345089,78.925359506,682.1262031,14.530185599999967,14.456947000000044,-0.04039743999999246
33,46,8.67498207,-73.5021362,79,685.3235835300001,8.856857009999999,9.206623050000076,22.128611860000092,15.901132140000072,-73.636081,8.6766172,78.920948419,685.4527588000001,9.523031300000032,15.862383500000112,0.12917527000001883
35,44,8.68848705,-76.133728,79,686.3904769500001,10.395510810000133,6.677668110000013,16.968025560000115,18.748700610000014,-76.068067,8.6875956,78.918337574,686.3200524,0.8672935999999755,18.97589029999997,-0.07042455000009795
34,45,8.69652081,-75.9860229,79,687.0251439900001,7.312335149999967,10.558417469999995,19.474939130000053,17.320563830000083,-75.917466,8.6955923,78.918499252,686.9517917000001,4.825588600000017,17.46060010000004,-0.07335229000011623
40,39,8.25909424,-46.1234131,79,652.4684449599999,13.911062379999862,2.2886029599999347,3.615216089999876,31.06818778999991,-46.77,8.267,78.94979,653.093,-20.2916081999999,31.318,0.6245550400000184
39,40,8.4140234,-57.5804443,79,664.7078485999999,14.528006599999912,1.889352259999896,7.240644359999919,27.872798979999857,-57.802935,8.4167788,78.937946,664.9255252,-14.564542699999992,27.519525200000032,0.21767660000000433
38,41,8.5239563,-65.4828491,79,673.3925477,10.574051359999999,5.806242079999947,9.570899209999993,24.539318829999957,-65.479664,8.5238558,78.929704692,673.3846081999999,-10.527318800000009,23.818860599999898,-0.007939500000020416
37,42,8.60325336,-70.9649658,79,679.65701544,12.070709819999934,4.242115800000079,12.015239099999917,22.18981120000001,-70.802778,8.6011401,78.923990095,679.4900679,-6.8299845000000206,22.11491870000004,-0.16694754000002376
29,50,8.35665035,-45.2245483,79,660.1753776500001,6.258278750000159,14.601628310000137,35.35637746000009,11.154722290000109,-42.408038999999995,8.320938,78.9544731,657.354102,18.222101999999957,9.687844299999997,-2.821275650000075
36,43,8.65987301,-74.6555786,79,684.12996779,8.715068150000093,8.13500165000005,14.425387630000046,20.308319299999994,-74.44229,8.657112999999999,78.920082919,683.9119269999999,-3.039864700000151,20.415477999999887,-0.21804079000014553
31,48,8.56390953,-63.1627808,79,676.54885287,7.469831610000028,11.842647329999977,27.52819751000004,13.353881200000046,-62.548355,8.5560725,78.932851582,675.9297275,18.575625500000083,12.698643600000068,-0.6191253700000061
30,49,8.47662926,-55.4852905,79,669.6537115399999,4.947505999999862,15.736612639999976,30.275459719999958,12.233945459999859,-53.432302,8.450582500000001,78.942638067,667.5960175000001,23.746017500000075,10.785732600000104,-2.057694039999774
28,51,8.18655777,-31.0048828,79,646.73806383,1.164314490000038,20.710210469999993,40.222806789999936,7.3598120100000415,-28.16,8.15,78.969769,643.85,-7.372,6.906,-2.8880638299999646
33,47,8.65117455,-72.2011719,80,692.093964,6.770380469999964,9.927363460000038,23.014942740000038,15.627237479999962,-72.214601,8.6512824,79.92247444,692.102592,11.42623199999996,15.540263999999967,0.00862799999993058
36,44,8.68993664,-77.6491699,80,695.1949312,11.064963410000018,8.804454249999935,15.482122359999948,19.78003156000011,-77.893455,8.6929301,79.91637794,695.434408,-1.4307280000001192,19.857804999999935,0.23947679999992033
35,45,8.67970467,-76.0482788,80,694.3763736,7.985896649999859,7.351229609999905,17.9096470799999,18.38140745999999,-75.88902499999999,8.6776541,79.918529784,694.212328,2.1097360000000336,18.579494799999985,-0.16404560000000856
37,43,8.61241436,-72.2297363,80,688.9931488000001,9.336133360000076,4.863181010000062,12.998182660000111,21.40684318000001,-72.17547599999999,8.611676,79.922516442,688.93408,-5.278248000000022,21.382686400000004,-0.05906880000009096
38,42,8.57591438,-70.092041,80,686.0731504,12.680602700000009,6.416134960000022,10.6582507600001,23.254654060000007,-70.31146700000001,8.578596600000001,79.924517538,686.2877280000001,-9.146679999999819,23.280154200000105,0.21457759999998416
40,40,8.36028099,-54.4061279,80,668.8224792,16.354034240000033,4.114630600000055,6.003982859999951,30.265096619999895,-54.76,8.365,79.941213,669.2,-17.08772800000012,30.068,0.37752080000007027
39,41,8.44809055,-60.6484985,80,675.847244,11.139395400000126,2.4546963000000233,8.26093837999997,25.66740200000004,-61.148162,8.4542759,79.93435475,676.342072,-12.592007999999915,25.120072000000043,0.49482799999998406
34,46,8.70757866,-77.4957886,80,696.6062927999999,9.581148809999831,11.282709269999827,20.489332319999903,16.8934839599998,-77.759487,8.710814200000002,79.916521761,696.865136,6.659480000000098,16.876174400000135,0.25884320000022853
28,52,8.12118053,-25.8898926,80,649.6944424000001,2.9563785700000835,21.61816384000008,41.14055854000003,4.1206930600001215,-23.24,8.088,79.975051,647.04,-6.053,4.476,-2.6544424000001072
30,50,8.4590807,-54.4865723,80,676.726456,7.072744460000081,16.551078349999898,31.152706660000035,12.020250459999943,-51.648619,8.4235457,79.944552929,673.8836560000001,26.843656000000074,10.308016000000178,-2.842800000000011
31,49,8.52821922,-60.8000488,80,682.2575376,5.708684729999959,12.603826060000074,28.34043870000005,13.178516339999987,-59.223675,8.5084545,79.936420773,680.6763599999999,20.996359999999985,11.662224599999957,-1.5811776000000464
32,48,8.63011456,-69.7340088,80,690.4091648000001,8.242564260000108,13.86031193000008,25.702959260000057,14.29220432000011,-69.535314,8.6275707,79.925350773,690.205656,16.321999999999882,13.815895199999911,-0.2035088000001224
29,51,8.27852917,-39.2601318,80,662.2823336,2.1069559499999286,15.544269770000028,36.25448024000002,8.365234700000087,-36.679,8.246,79.960623,659.68,22.466,8.01577899999998,-2.6023335999999517
32,49,8.59539223,-67.4802246,81,696.22677063,5.817605829999934,13.969233030000055,26.57305909000013,14.060170090000042,-66.291695,8.5806587,80.928832941,695.0333547,18.527332500000018,12.907151599999983,-1.1934159300000147
29,52,8.2148571,-34.3098145,81,665.4034250999999,3.1210914999999204,15.708982699999865,37.327146539999944,5.228047449999849,-31.91,8.185,80.965743,662.985,10.905,5.630898000000045,-2.418425099999922
34,47,8.68631649,-76.409729,81,703.59163569,6.985342890000084,11.497671689999947,21.425035149999985,16.566491699999915,-76.389019,8.6859998,80.917993019,703.5659837999999,8.532629099999903,16.61419209999987,-0.02565189000006285
35,46,8.69494629,-77.8911133,81,704.2906494900001,9.914275890000113,7.684356690000186,18.967065960000014,17.90017253999997,-77.977051,8.6959465,80.916288197,704.3716665000001,3.8790414000001037,18.051614100000005,0.0810170099998686
33,48,8.64901066,-72.6056519,81,700.56986346,8.475899459999937,10.160698659999866,24.021010589999946,15.2462799299999,-72.533314,8.6480571,80.922132288,700.4926250999999,13.340659499999951,15.039866299999877,-0.07723835999991024
31,50,8.51175594,-59.9232788,81,689.4522311400001,7.194693540000117,12.72577514000011,29.276853490000008,12.903378270000076,-57.627962,8.4833576,80.938133841,687.1519656,24.166965599999997,11.22223809999996,-2.3002655400001686
37,44,8.64793396,-75.6478271,81,700.48265076,11.48950195999987,5.287719559999914,14.09217380999985,20.825635319999947,-75.456704,8.6455139,80.9189939,700.2866259,-4.085040600000066,20.796557999999962,-0.19602485999996588
36,45,8.68507957,-77.8742676,81,703.4914451699999,8.296513969999864,9.115071569999941,16.466301179999846,19.361477379999883,-77.696199,8.6828206,80.916589703,703.3084685999999,-0.2575152000000235,19.396541599999995,-0.18297656999993706
38,43,8.59021282,-71.7547607,81,695.80723842,9.734088019999945,6.814089619999891,11.677270629999953,22.414690719999953,-71.52813400000001,8.5873545,80.923211393,695.5757145,-7.732754099999903,22.1911063000001,-0.23152391999997235
30,51,8.38219833,-48.6467896,81,678.9580647299999,2.231608729999948,16.675731129999917,32.220000899999945,9.304353190000029,-46.199669,8.3519262,80.950402617,676.5060222,28.506022200000007,8.910004699999932,-2.4520425299999715
28,53,8.0284729,-18.4303589,81,650.3063049000001,0.6118625000000293,21.562332100000162,42.01035049000018,3.568241070000113,-16.09,8.0,80.982727,648.0,-21.2,4.15,-2.3063049000001
40,41,8.40045547,-57.9490967,81,680.4368930700001,11.614413870000135,4.589649070000064,7.044345370000087,27.968448110000168,-57.524418,8.3951519,80.938245,680.0073039,-15.568410599999945,26.914303900000057,-0.42958917000009933
39,42,8.50662899,-65.7667847,81,689.03694819,13.18970418999993,2.963797789999944,9.379932749999966,24.329099590000055,-65.712919,8.5059031,80.929454283,688.9781511,-11.308474799999967,24.052625899999985,-0.058797089999984564
37,45,8.65136337,-76.5055542,82,709.41179634,8.929145580000068,5.920351170000117,15.035422740000058,20.418647539999938,-76.18781299999999,8.6474275,81.918209023,709.0890549999999,-2.875559600000153,20.154974999999975,-0.3227413400001069
32,50,8.58770275,-67.3737183,82,704.1916255,7.964854869999954,14.739394359999892,27.465169500000002,13.782460699999888,-65.415075,8.5637567,81.929774031,702.2280494,21.53641440000001,12.022393400000059,-1.9635760999999547
28,54,7.95956326,-12.7368774,82,652.68418732,2.377882419999878,22.50633301000005,42.950911320000046,2.9897449199999073,-10.72,7.935,81.988492,650.67,-17.418,3.63,-2.014187320000019
39,43,8.52867031,-68.0093994,82,699.3509654200001,10.314017230000104,3.5437270000001035,10.357816619999994,23.503721420000034,-68.06409699999999,8.5292762,81.926930189,699.4006484,-9.68840659999987,23.05857640000002,0.0496829799999432
30,52,8.32967377,-44.6506348,82,683.03324914,4.07518441000002,17.629824040000017,33.33880673999988,6.306793139999968,-42.31396,8.3011175,81.954574097,680.691635,30.02163500000001,6.807978999999934,-2.3416141399999333
42,40,8.15920162,-40.0600586,82,669.05453284,17.404891539999994,1.0762125100000048,0.23205364000000372,32.407308039999975,-40.37,8.163,81.956661,669.366,-24.80226119999995,-260.026,0.3114671600000065
29,53,8.13387203,-27.8125,82,666.97750646,1.5740813600000365,16.671201559999872,38.233533660000035,4.695172859999957,-25.73,8.108,81.972378,664.856,12.482,5.176,-2.121506459999978
31,51,8.44582081,-54.9570312,82,692.55730642,3.1050752799999373,13.599241690000099,30.274972820000016,10.299768820000054,-52.930724999999995,8.4210494,81.943176531,690.5260508,25.670050799999967,9.849690799999982,-2.031255620000138
40,42,8.46576023,-63.6331177,82,694.1923388600001,13.755445789999953,5.155390670000088,8.119188460000032,25.36985966000009,-63.614063,8.4654666,81.931707497,694.1682612,-13.960696800000035,24.96826119999995,-0.024077660000102696
41,41,8.30989742,-51.6348267,82,681.4115884400001,13.433268110000085,0.9746953699999494,5.5643444400000135,30.265730039999994,-51.81,8.312,81.94438,681.584,-17.816648400000062,29.504,0.17241155999988678
38,44,8.63319397,-75.7979736,82,707.92190554,12.114667120000036,7.439254780000056,12.72697433999997,21.84875513999998,-76.010062,8.635719,81.918399845,708.128958,-6.146424800000037,21.841229999999864,0.20705245999999988
36,46,8.70835495,-80.3964844,82,714.0851059,10.593660730000124,9.794456409999952,17.47881310000014,18.89017469999999,-80.59179509,8.7106754,81.91348115368,714.2753828,1.4332042000000365,18.840974800000083,0.190276899999958
34,48,8.69262886,-77.5422974,82,712.79556652,9.20393082999999,12.22570306,22.386401719999867,16.189273720000074,-77.593895,8.6931973,81.916699531,712.8421786,10.614129199999967,15.977042599999928,0.04661208000004535
35,47,8.68238735,-77.4848022,82,711.9557627,7.665113209999959,8.364127010000061,19.86179870000001,17.57938910000007,-77.498677,8.682495300000001,81.916801752,711.9646146000001,5.8285600000000555,17.752286600000108,0.008851900000081514
33,49,8.62326622,-71.0722656,82,707.10783004,6.537966579999988,10.88105940999992,24.850292439999976,15.013866039999925,-70.10542699999999,8.6114153,81.924738731,706.1360546000001,15.610003800000063,14.033462600000087,-0.9717754399998739
41,42,8.38177299,-57.8390503,83,695.68715817,14.275569729999916,1.4948193099999116,6.65020998,27.70883784,-57.61291000000001,8.3789889,82.93815,695.4560787,-16.15746059999999,27.368078700000073,-0.23107947000005424
30,53,8.24943256,-38.2489014,83,684.70290248,1.6696533400000817,17.725396020000062,34.396597579999934,5.7448377500001016,-36.29,8.226,82.961041,682.758,13.392,6.2519777999999935,-1.944902479999996
