;Unnamed: 0;Z;N;dz_BE/A;dz_ME;A;dz_BE;dz_S1n;dz_S1p;dz_S2p;dz_S2n;ame_ME;ame_BE/A;ame_AM;ame_BE;ame_S1p;ame_S1n;ame_S2p;ame_S2n;BE_diff_dz_ame;Surf;Asym;Coul;Pair;Z_parity;N_parity;Z_distance;N_distance;Difference_BE_DZ_AME;N-Z;ame_AM_unc;ame_BDE;ame_BDE_unc;ame_BE/A_unc;ame_ME_unc;ldm_BE;rescaled_Asym;rescaled_Coul;rescaled_N;rescaled_N_distance;rescaled_N_parity;rescaled_Pair;rescaled_Surf;rescaled_Z;rescaled_Z_distance;rescaled_Z_parity;rescaled_ame_BE;rescaled_ame_S1n;rescaled_ame_S1p;rescaled_ame_S2n;rescaled_ame_S2p;BE_Predictions;Difference_BE_AME_ANN;Difference_BE_DZ_ANN;Prediction_S2p;Prediction_S2n;Prediction_S1n;Difference_S2n_AME_Predictions;Difference_S2p_AME_Predictions;Difference_S2n_DZ_Predictions;Difference_S2p_DZ_Predictions
1343;1379;59.0;83.0;8.33761692;-83.9643555;142.0;1183.9416026400002;5.941530600000078;5.789715900000147;14.036322040000186;15.371065240000007;-83.786367;8.3363032;141.91005164;1183.7550544;5.644274800000014;5.843141200000187;14.05224040000001;15.242772400000131;;27.218168369146653;4.056338028169014;655.9195222480273;0.0839181358296689;-1.0;-1.0;9.0;1.0;-0.1865482400000928;24.0;1.607;2163.6885;1.3656;0.0106;1.498;1178.9832210068128;0.2645184522822081;0.3155526958432699;0.4689265536723164;0.0344827586206896;0.0;0.0272844467628213;0.6052946504837466;0.5;0.4090909090909091;0.0;0.5684959010534227;0.9386959209565412;0.8983894138885704;0.9249564154719692;0.8532955139786298;1186.8194496912956;-3.0643952912955683;0.18654824000009285;14.392731425941065;4.613418217837761;2.253221468389029;10.62935418216237;-0.3404910259410556;10.757647022162246;-0.35640938594087856
1310;1346;58.0;84.0;8.34747887;-84.5823975;142.0;1185.34199954;7.190112799999952;8.823496279999972;15.79907673999992;12.589523539999846;-84.532896;8.34707;141.909250208;1185.28394;8.892034999999916;7.173160399999936;15.842939999999944;12.601309999999824;;27.218168369146653;4.76056338028169;633.6849621718229;0.0839181358296689;1.0;1.0;8.0;2.0;-0.058059539999931;26.0;2.623;-746.5288;2.4868;0.0172;2.443;1178.0828220559836;0.3104417946923136;0.3048559942892607;0.4745762711864407;0.0689655172413793;1.0;0.0272844467628213;0.6052946504837466;0.4915254237288136;0.3636363636363636;1.0;0.5692259508428194;0.9424241494831996;0.9108819209513704;0.9177733754650068;0.8595224661784634;1186.290939376235;-1.006999376234944;0.058059539999931076;17.26758288228507;1.7247111533283714;-0.5285103150606574;10.876598846671452;-1.4246428822851254;10.864812386671474;-1.4685061422851486
1276;1312;57.0;85.0;8.32053471;-79.973877;142.0;1181.51592882;4.997425560000011;7.55971422000016;17.55110442;11.61064822000003;-80.02395;8.3208263;141.91409076;1181.5573346;7.580421200000215;5.165429600000149;17.552156600000103;11.854520600000164;;27.218168369146653;5.52112676056338;611.8337565796911;0.0839181358296689;-1.0;-1.0;7.0;3.0;0.0414057800001046;28.0;6.748;4508.9455;5.8446;0.0443;6.286;1175.60339404384;0.3600390044952277;0.2943437186241138;0.480225988700565;0.1034482758620689;0.0;0.0272844467628213;0.6052946504837466;0.4830508474576271;0.3181818181818182;0.0;0.567446479908281;0.9367962012231956;0.90583679949808;0.9157425995823094;0.8654660706039982;1183.602701741576;-2.04536714157598;-0.04140578000010464;18.999159427046607;-3.2167479497195473;-2.68823763465889;15.071268549719711;-1.4470028270465036;14.827396169719577;-1.4480550070466052
1242;1278;56.0;86.0;8.31065559;-77.7888184;142.0;1180.11309378;6.156879180000033;10.611538709999875;19.39453897999988;10.57017097999983;-77.842257;8.310971799999999;141.916432904;1180.1579956;10.653884199999972;6.181082200000063;19.433745600000023;10.716995600000024;;27.218168369146653;6.338028169014085;590.3659054716318;0.0839181358296689;1.0;1.0;6.0;4.0;0.0449018200001773;30.0;6.355;2181.6932;8.3754;0.0417;5.92;1171.5449369703829;0.4133100816909502;0.2840158688478291;0.4858757062146893;0.1379310344827586;1.0;0.0272844467628213;0.6052946504837466;0.4745762711864407;0.2727272727272727;1.0;0.5667782892063445;0.9396432165117686;0.9176588725177424;0.9126492799182022;0.8720090802538203;1179.4428986595271;0.715096940472904;-0.04490181999995002;30.46311486756781;-6.848040716707828;-4.1598030820489384;17.565036316707854;-11.029369267567787;17.418211696707658;-11.068575887567931
1207;1243;55.0;87.0;8.26450443;-70.4530029;142.0;1173.55962906;4.058073990000139;9.409499160000223;21.23151926000014;9.594804660000136;-70.514556;8.2648777;141.924299514;1173.6126333999998;9.606210699999938;4.108521999999881;21.48627339999983;9.60745539999986;;27.218168369146653;7.211267605633803;569.2814088476449;0.0839181358296689;-1.0;-1.0;5.0;5.0;0.0530043399996884;32.0;7.586;7327.7007;8.3627;0.0498;7.067;1165.9074508356114;0.470255026279481;0.2738724449604066;0.4915254237288136;0.1724137931034483;0.0;0.0272844467628213;0.6052946504837466;0.4661016949152542;0.2272727272727273;0.0;0.5636528491501135;0.9338335424402516;0.9136289972214506;0.9096320604999234;0.8791465099485769;1174.338792192161;-0.7261587921611863;-0.05300433999991583;32.45295495551818;-9.263909549415075;-5.104106467366137;18.871364949414936;-10.966681555518349;18.85871420941521;-11.22143569551804
1178;1214;53.0;89.0;8.16844368;-55.2475586;142.0;1159.91900256;3.12427724999975;11.347402889999785;25.094497759999967;7.590892759999861;-54.802969;8.1652517;141.941166595;1159.4657413999998;11.44374139999994;2.947617199999979;25.04574139999994;7.339381399999838;;27.218168369146653;9.126760563380282;528.2624790518887;0.0839181358296689;-1.0;-1.0;3.0;7.0;-0.4532611600000109;36.0;5.3;10426.6792;5.6276;0.0348;4.937;1149.895391382127;0.5951665176349682;0.2541388748521483;0.5028248587570622;0.2413793103448275;0.0;0.0272844467628213;0.6052946504837466;0.4491525423728814;0.1363636363636363;0.0;0.556897644231435;0.930579365062891;0.920697057618232;0.9034643913024556;0.8915241511190104;1161.2976691014767;-1.8319277014768431;0.4532611600002383;-125.10291025066363;-18.14522955805046;-13.041123090684323;25.484610958050297;150.14865165066357;25.73612231805032;150.1974080106636
1145;1181;52.0;90.0;8.11747074;-47.2271729;142.0;1152.68084508;4.109245409999858;14.452530239999987;27.12784727999997;6.565961880000032;-46.55;8.113;141.950027;1152.046;14.317;4.024;26.726;6.376061999999918;;27.218168369146653;10.169014084507042;508.3280458801193;0.0839181358296689;1.0;1.0;2.0;8.0;-0.6348450799998773;38.0;537.0;8253.0;500.0;4.0;500.0;1139.5208180634131;0.6631330644019244;0.2445487286313126;0.5084745762711864;0.2758620689655172;1.0;0.0272844467628213;0.6052946504837466;0.4406779661016949;0.0909090909090909;1.0;0.5533546841522456;0.9335966155360914;0.9317490445702714;0.9008447962668868;0.8973670574253277;1153.3607773034573;-1.3147773034572765;0.6348450799998773;-140.7169323999285;-20.978014888703683;-7.93689179801936;27.354076888703602;167.4429323999285;27.543976768703715;167.84477967992848
1573;1609;66.0;77.0;8.07250023;-51.7952881;143.0;1154.36753289;10.550583409999716;2.604575809999915;3.5505857699997705;23.45764397999983;-52.168949;8.0750527;142.943994332;1154.7325361;2.898400100000203;10.070536100000144;3.522667100000195;22.925536100000144;;27.34580368248674;0.8461538461538461;820.3741104746024;0.083624201000709;1.0;-1.0;16.0;5.0;0.3650032100001681;11.0;14.0;-10121.0;298.0;0.0912;13.041;1152.3983552422635;0.0551786621881422;0.3946692442893879;0.4350282485875706;0.1724137931034483;0.0;0.0269723403988051;0.6082413465034612;0.559322033898305;0.7272727272727273;1.0;0.5546375172916326;0.9505458959491084;0.8878274090080028;0.9458484785280749;0.8166801321335984;1157.4946167233586;-2.7620806233585427;-0.3650032100001681;5.059918311595993;-3.803052378118082;4.133839419901278;26.728588478118226;-1.5372512115957981;27.26069635811791;-1.5093325415962227
1540;1576;65.0;78.0;8.13881683;-60.4962158;143.0;1163.85080669;12.08784960999992;1.1691998099997818;5.153895499999862;22.424975629999835;-60.419192;8.1382176;142.935137332;1163.7651168;0.7486369999998714;11.93098080000002;5.071489500000141;22.02098670000001;;27.34580368248674;1.181818181818182;795.514288945069;0.083624201000709;-1.0;1.0;15.0;4.0;-0.0856898899999123;13.0;55.0;-8250.2433;52.8659;0.3583;51.232;1161.9097067924042;0.0770677182627772;0.3827095702200125;0.4406779661016949;0.1379310344827586;1.0;0.0269723403988051;0.6082413465034612;0.5508474576271186;0.6818181818181819;0.0;0.5589506154317047;0.9557609808161628;0.879558346929435;0.9433886992298822;0.8220659841496659;1165.9199499155282;-2.154833115528163;0.08568988999991234;5.578941903948589;12.559172612070824;8.425333192169546;9.461814087929184;-0.5074524039484478;9.86580301792901;-0.42504640394872695
1509;1545;64.0;79.0;8.19759178;-68.1186523;143.0;1172.25562454;9.574017659999754;4.15227305999997;6.7095819499998015;21.43867741999975;-68.231311;8.1983188;142.926750678;1172.3595883999997;4.211356399999699;9.343108599999686;6.875302399999928;21.149719399999828;;27.34580368248674;1.573426573426573;771.0369262082977;0.083624201000709;1.0;-1.0;14.0;3.0;0.1039638599997943;15.0;215.032;-7812.1185;206.7497;1.4007;200.301;1169.8518272213323;0.1026049503498512;0.3709338911363198;0.4463276836158192;0.1034482758620689;0.0;0.0269723403988051;0.6082413465034612;0.5423728813559322;0.6363636363636364;1.0;0.5630545144948884;0.9485068156436672;0.8928776943864899;0.9410194253486192;0.8283385363442062;1173.9045249776839;-1.5449365776842114;-0.10396385999956692;6.103707460045825;16.409908254325273;7.984575062155727;4.739811145674555;0.7715949399541024;5.0287691656744755;0.6058744899539761
1476;1512;63.0;80.0;8.2457304;-74.2200928;143.0;1179.1394472;11.036095720000048;2.733388379999951;8.292807119999907;20.442536009999912;-74.241311;8.2458177;142.920298678;1179.1519311;2.548351699999999;11.003699099999851;8.296320599999744;20.45830380000011;;27.34580368248674;2.020979020979021;746.9420222642884;0.083624201000709;-1.0;1.0;13.0;2.0;0.0124839000000065;17.0;11.793;-6010.0;200.0;0.0768;10.986;1176.224716529048;0.1317903584493645;0.3593422070383099;0.4519774011299435;0.0689655172413793;1.0;0.0269723403988051;0.6082413465034612;0.5338983050847458;0.5909090909090909;0.0;0.5662978888570022;0.9531616814329734;0.8864809481118676;0.9391392297735336;0.8332799639328943;1181.4480922592281;-2.296161159228177;-0.012483900000006543;9.069057258009934;15.528142343699983;7.543567281544256;4.930161456300127;-0.7727366580101904;4.9143936662999295;-0.7762501380100275
1445;1481;62.0;81.0;8.28699398;-79.338501;143.0;1185.04013914;8.634080320000066;5.678906960000177;9.825842169999987;19.494096549999995;-79.517135;8.288182500000001;142.914634848;1185.2100975;5.6645621000002135;8.606518100000219;9.903554100000068;19.7258115000003;;27.34580368248674;2.5244755244755246;723.2295771130412;0.083624201000709;1.0;-1.0;12.0;1.0;0.1699583600000096;19.0;2.951;-5275.824;11.3245;0.0192;2.75;1181.0283747155513;0.1646239425613169;0.3479345179259825;0.4576271186440678;0.0344827586206896;0.0;0.0269723403988051;0.6082413465034612;0.5254237288135594;0.5454545454545454;1.0;0.5691906907150679;0.9464420501766996;0.8984674489721143;0.9371473325972988;0.8388689338407859;1187.8505066592693;-2.640409159269211;-0.16995836000000963;11.217550300717448;13.945981681585408;6.4024144000411525;5.779829818414893;-1.31399620071738;5.5481148684145865;-1.3917081307174612
1411;1447;61.0;82.0;8.31739235;-82.9030762;143.0;1189.38710605;10.025873870000169;4.273157090000041;11.38703400999998;18.54046597000001;-82.96066400000001;8.3177341;142.910938068;1189.4359763;4.299574299999746;9.890440900000046;11.524063100000143;18.5803657999998;;27.34580368248674;3.083916083916084;699.8995907545559;0.083624201000709;-1.0;1.0;11.0;0.0;0.0488702499999362;21.0;3.16;-3443.5291;3.5604;0.0206;2.944;1184.2628017808422;0.2011057026857085;0.336710823799338;0.4632768361581921;0.0;1.0;0.0269723403988051;0.6082413465034612;0.5169491525423728;0.5;0.0;0.5712085669564005;0.9500410640924292;0.8932170244696703;0.934032473839928;0.8445040677752554;1190.0902469953894;-0.654270695389414;-0.04887024999993628;10.97027138382191;8.642154736161274;2.2397403361201214;9.938211063838526;0.5537917161782335;9.898311233838736;0.4167626261780697
1378;1414;60.0;83.0;8.32999706;-83.9232178;143.0;1191.18957958;6.075630620000084;7.247976939999944;13.03769284000009;15.975282610000022;-84.00231;8.3304893;142.909819815;1191.2599699;7.504915499999886;6.123567899999674;13.1491902999999;15.953426499999829;;27.34580368248674;3.699300699300699;676.9520631888328;0.083624201000709;1.0;-1.0;10.0;1.0;0.0703903199998876;23.0;1.347;-1041.6463;2.683;0.0088;1.255;1185.9279977249205;0.2412356388225391;0.325671124658376;0.4689265536723164;0.0344827586206896;0.0;0.0269723403988051;0.6082413465034612;0.5084745762711864;0.4545454545454546;1.0;0.5720795321506184;0.9394819959414548;0.9055463668822312;0.9268889271107528;0.8501552609698304;1192.217020436108;-0.9570505361079995;-0.07039031999988765;12.417745548546236;4.366513776838701;2.12677344071858;11.586912723161127;0.7314447514536635;11.60876883316132;0.6199472914538546
1344;1380;59.0;84.0;8.33066845;-83.2369385;143.0;1191.28558835;7.3439857099997425;5.943588809999937;14.76708508999991;13.28551630999982;-83.06819999999999;8.329428;142.910822624;1191.108204;5.824263999999967;7.353149599999888;14.716298999999882;13.196290800000074;;27.34580368248674;4.370629370629371;654.3869944158716;0.083624201000709;-1.0;1.0;9.0;2.0;-0.1773843500000111;25.0;1.949;934.1107;1.3673;0.0127;1.816;1186.0239625477864;0.2850137509718091;0.3148154205030968;0.4745762711864407;0.0689655172413793;1.0;0.0269723403988051;0.6082413465034612;0.5;0.4090909090909091;0.0;0.5720070632469065;0.9429286842071574;0.8990817422052445;0.919391331825005;0.855604701493994;1193.623302252233;-2.5150982522332015;0.17738435000001118;15.8045055552127;3.5330552568436815;1.4062818161251016;9.663235543156393;-1.0882065552128175;9.75246105315614;-1.03742046521279
1311;1347;58.0;85.0;8.32481098;-81.6169434;143.0;1190.44797014;5.105970600000092;8.932041320000053;16.491755540000213;12.296083400000043;-81.60637799999999;8.324676499999999;142.912391953;1190.4287395;8.871404899999732;5.144799499999965;16.45182609999995;12.3179598999999;;27.34580368248674;5.0979020979020975;632.2043844356726;0.083624201000709;1.0;-1.0;8.0;3.0;-0.0192306400001598;27.0;2.621;1461.8214;1.8649;0.0171;2.442;1184.5506962494396;0.332440039133518;0.3041437113335004;0.480225988700565;0.1034482758620689;0.0;0.0269723403988051;0.6082413465034612;0.4915254237288136;0.3636363636363636;1.0;0.5716826158748288;0.936738372187849;0.9108025672878954;0.9170028495986248;0.8616397976615571;1192.7606346123218;-2.331895112321945;0.019230640000159838;18.7319084623457;0.5436141762138504;-0.8626676399112512;11.77434572378605;-2.280082362345752;11.752469223786193;-2.2401529223454872
1277;1313;57.0;86.0;8.30629444;-78.1866455;143.0;1187.80010492;6.284176099999968;7.687011140000095;18.29854984999997;11.281601659999978;-78.171467;8.3061271;142.916079482;1187.7761753;7.618179699999978;6.218840699999826;18.27206389999995;11.384270299999974;;27.34580368248674;5.881118881118881;610.4042332482356;0.083624201000709;-1.0;1.0;7.0;4.0;-0.0239296199999898;29.0;7.868;3434.9108;7.5812;0.0513;7.329;1181.5081988298805;0.3835145033076662;0.2936559971495865;0.4858757062146893;0.1379310344827586;1.0;0.0269723403988051;0.6082413465034612;0.4830508474576271;0.3181818181818182;0.0;0.5704160044713523;0.9397490588310546;0.9059820375387236;0.9144638281266996;0.8679694655594729;1189.223584945917;-1.447409645917105;0.023929619999989882;19.935598818540484;-4.399717306316006;-3.537049666404755;15.78398760631598;-1.6635349185405346;15.681318966315985;-1.6370489685405154
1243;1279;56.0;87.0;8.28147888;-73.8557129;143.0;1184.25147984;4.13838606000013;10.691850779999868;20.10134994000009;10.295265240000164;-73.937205;8.281987800000001;142.920625149;1184.3242554;10.711622000000206;4.166259800000116;20.317832700000142;10.34734200000018;;27.34580368248674;6.72027972027972;588.9865408535608;0.083624201000709;1.0;-1.0;6.0;5.0;0.0727755600000819;31.0;7.253;4234.2623;9.9682;0.0472;6.756;1176.8964702891085;0.4382371434942536;0.2833522779513555;0.4915254237288136;0.1724137931034483;0.0;0.0269723403988051;0.6082413465034612;0.4745762711864407;0.2727272727272727;1.0;0.5687676971055109;0.933995389512104;0.9178809609201722;0.9116440653077212;0.8750833916079919;1184.6989175155163;-0.3746621155162302;-0.0727755600000819;31.984485609173817;-8.061717096805523;-4.524667430400768;18.409059096805706;-11.666652909173674;18.356982336805686;-11.883135669173726
1208;1244;55.0;88.0;8.24327183;-67.6097412;143.0;1178.78787169;5.228242629999841;9.508382489999804;21.99314637999987;9.28631661999998;-67.675519;8.243670700000001;142.927347346;1178.8449101;9.73484110000008;5.232276700000046;22.32678590000002;9.340798699999926;;27.34580368248674;7.615384615384615;567.9513072516478;0.083624201000709;-1.0;1.0;5.0;6.0;0.0570384099999046;33.0;8.13;6261.6865;9.7303;0.053;7.573;1170.7155106271243;0.4966079596932801;0.273232553738807;0.4971751412429378;0.2068965517241379;1.0;0.0269723403988051;0.6082413465034612;0.4661016949152542;0.2272727272727273;0.0;0.5661512849407967;0.9369835829280192;0.9141237739541948;0.9089069296995668;0.8820692956357262;1179.2366872659325;-0.39177716593235345;-0.05703841000013199;33.99142676305769;-9.986897679984622;-5.462230249583854;19.32769637998455;-11.66464086305767;19.273214299984602;-11.998280383057818
1179;1215;53.0;90.0;8.14053822;-51.354126;143.0;1164.09696546;4.177962900000011;11.416120379999938;25.86865061999993;7.302240149999761;-50.79;8.137;142.945475;1163.591;11.545;4.125258600000059;25.862;7.072875800000038;;27.34580368248674;9.573426573426572;527.0282164261082;0.083624201000709;-1.0;1.0;3.0;8.0;-0.5059654599999703;37.0;215.0;9413.0;200.0;1.0;200.0;1153.6458979395186;0.6242941201286505;0.2535450902707583;0.5084745762711864;0.2758620689655172;1.0;0.0269723403988051;0.6082413465034612;0.4491525423728814;0.1363636363636363;0.0;0.5588674738721462;0.9338804574543808;0.9210865487437376;0.9027396713946962;0.8943625966544333;1165.4985397068263;-1.9075397068263555;0.5059654600001977;-131.18065404856202;-19.200377808690064;-13.73814755910621;26.2732536086901;157.042654048562;26.502617958689825;157.04930466856194
1574;1610;66.0;78.0;8.10328388;-56.2293701;144.0;1166.8728787199998;12.505345829999897;3.02207202999989;4.191271839999672;23.05592923999961;-56.570091;8.1055902;143.939269512;1167.2049888;3.439871999999974;12.47245269999979;4.188508999999845;22.54298879999993;;27.47314182127996;1.0;818.4706834256324;0.0833333333333333;1.0;1.0;16.0;4.0;0.3321100800001204;12.0;7.7;-11960.5706;11.1039;0.0498;7.173;1163.4387000716804;0.0652111462223499;0.3937535350960025;0.4406779661016949;0.1379310344827586;1.0;0.026663490813352;0.611181181702048;0.559322033898305;0.7272727272727273;1.0;0.5605931698708015;0.957278801749848;0.8899101802467955;0.9448082015358842;0.8189955208699025;1168.4520311014055;-1.2470423014055996;-0.33211008000012043;5.234673729896485;-10.78465616452695;2.9534913945792596;33.32764496452688;-1.04616472989664;33.840585404526564;-1.0434018898968134
1541;1577;65.0;79.0;8.1516943;-62.4180908;144.0;1173.8439792;9.99317251000025;1.5883546600002774;5.740627720000248;22.08102212000017;-62.368188;8.1512877;143.933045;1173.7854288;1.4258404000001028;10.02031199999992;5.637196799999802;21.951292799999937;;27.47314182127996;1.3611111111111112;793.6685415036435;0.0833333333333333;-1.0;-1.0;15.0;3.0;-0.0585504000002856;14.0;30.0;-5798.0965;28.8506;0.1941;27.945;1172.3173207690843;0.0887596156915318;0.381821609790063;0.4463276836158192;0.1034482758620689;0.0;0.026663490813352;0.611181181702048;0.5508474576271186;0.6818181818181819;0.0;0.5637353597351952;0.950405110821836;0.8821632092765551;0.9431991776709376;0.824033166314779;1176.694120754957;-2.908691954957021;0.058550399999830915;5.753073195755405;11.195581048130862;8.242089653551602;10.755711751869075;-0.11587639575560349;10.885441071869309;-0.012445475755157531
1510;1546;64.0;80.0;8.2203474;-71.5217285;144.0;1183.7300256;11.474401059999993;4.590578399999913;7.323966779999864;21.048418719999745;-71.759511;8.2219382;143.922963;1183.9591008000002;4.807169700000203;11.599512400000355;7.355521400000201;20.94262100000004;;27.47314182127996;1.7777777777777777;769.2479709958391;0.0833333333333333;1.0;1.0;14.0;2.0;0.2290752000003522;16.0;30.0;-9391.3235;39.5199;0.1941;27.945;1179.6363750796909;0.1159309266175109;0.3700732525657534;0.4519774011299435;0.0689655172413793;1.0;0.026663490813352;0.611181181702048;0.5423728813559322;0.6363636363636364;1.0;0.5685933341323577;0.954831828857631;0.8951694897777773;0.940456253943046;0.8300084427642744;1184.4981984350682;-0.5390976350679466;-0.22907520000012482;6.277214625358738;16.046167333662652;7.80407768011105;4.89645366633739;1.0783067746414634;5.002251386337093;1.0467521546411263
1477;1513;63.0;81.0;8.25146389;-75.2202148;144.0;1188.21080016;9.071352960000011;3.1706610199998977;8.849567980000074;20.10744868000006;-75.619175;8.2541744;143.918819481;1188.6011136;3.3910160999998915;9.449182500000113;9.055578200000106;20.45288159999997;;27.47314182127996;2.25;745.2089719022191;0.0833333333333333;-1.0;-1.0;13.0;1.0;0.3903134399999999;18.0;11.58;-3859.6633;29.9546;0.0749;10.787;1185.3958630034997;0.1467250790002873;0.3585084634230736;0.4576271186440678;0.0344827586206896;0.0;0.026663490813352;0.611181181702048;0.5338983050847458;0.5909090909090909;0.0;0.5708099162409316;0.9488041555165924;0.889722256065752;0.9391244849565992;0.8359201950372976;1191.8640144911408;-3.2629008911408164;-0.3903134399999999;9.65798301768291;15.169893736183667;7.365816056072617;5.282987863816302;-0.6024048176828032;4.937554943816394;-0.8084150376828347
1446;1482;62.0;82.0;8.30223942;-81.7495117;144.0;1195.52247648;10.482337339999958;6.135370429999966;10.408527520000009;19.116417660000025;-81.965626;8.30368;143.912006285;1195.72992;6.293943699999946;10.519822499999776;10.59351799999969;19.126340599999995;;27.47314182127996;2.7777777777777777;721.5515442227836;0.0833333333333333;1.0;1.0;12.0;0.0;0.2074435199999698;20.0;1.566;-6346.4515;10.8092;0.0101;1.459;1189.5957845405103;0.1811420728398608;0.3471272423620236;0.4632768361581921;0.0;1.0;0.026663490813352;0.611181181702048;0.5254237288135594;0.5454545454545454;1.0;0.5742139535416749;0.9518053081238488;0.9008883648030286;0.9355171661191723;0.8412682040617144;1195.6912829772234;0.03863702277658376;-0.2074435199999698;11.125054754316807;11.193084542155248;3.8272684860826303;7.933256057844748;-0.5315367543171163;7.923333117844777;-0.7165272343167981
1412;1448;61.0;83.0;8.30536842;-81.4177246;144.0;1195.9730524800002;6.585946430000149;4.783472900000106;12.03144984000005;16.611820300000318;-81.41611599999999;8.3052969;143.912596208;1195.9627536;4.702783700000029;6.526777299999958;12.207699199999915;16.417218200000004;;27.47314182127996;3.361111111111111;698.2756879575325;0.0833333333333333;-1.0;-1.0;11.0;1.0;-0.0102988800001639;22.0;3.126;549.5096;2.6679;0.0202;2.912;1192.2361396907238;0.2191819081362316;0.3359295893826035;0.4689265536723164;0.0344827586206896;0.0;0.026663490813352;0.611181181702048;0.5169491525423728;0.5;0.0;0.574325132638819;0.9406122478861624;0.8947679691106235;0.9281501354232384;0.8468813337984228;1197.6927318179607;-1.7299782179607064;0.01029888000016399;10.873282126665117;5.8287173268199695;2.001448840737339;10.588500873180035;1.334417073334798;10.783102973180348;1.158167713334933
1379;1415;60.0;84.0;8.32692337;-83.7393799;144.0;1199.07696528;7.887385699999868;7.791376930000069;13.734965740000009;13.963016319999952;-83.748028;8.3269237;143.910092798;1199.0770128;7.968808799999999;7.817042900000001;13.793072799999964;13.940610799999677;;27.47314182127996;4.0;675.3814031064659;0.0833333333333333;1.0;1.0;10.0;2.0;4.751999995278311e-05;24.0;1.346;-2331.9117;2.6464;0.0087;1.255;1193.316928454139;0.2608445848893996;0.3249155044848132;0.4745762711864407;0.0689655172413793;1.0;0.026663490813352;0.611181181702048;0.5084745762711864;0.4545454545454546;1.0;0.5758122054931165;0.9442290415511616;0.9073307320969528;0.92141539256423;0.8523942884146402;1199.8834158116579;-0.8064030116579488;-4.751999995278311e-05;13.592476435422896;4.19213283443446;2.190683993697121;9.748477965565217;0.2005963645770681;9.770883485565491;0.14248930457711317
1345;1381;59.0;85.0;8.31210136;-80.8226318;144.0;1196.94259584;5.657007490000069;6.494625699999915;15.426667019999968;13.000993199999812;-80.75058800000001;8.311541100000001;143.913310682;1196.8619184;6.433178900000174;5.753714400000172;15.304583799999904;13.10686400000006;;27.47314182127996;4.694444444444445;652.8686896695837;0.0833333333333333;-1.0;-1.0;9.0;3.0;-0.0806774399998175;26.0;2.907;2997.44;2.4;0.0188;2.708;1192.8381508307575;0.3061301030993649;0.3140849876686528;0.480225988700565;0.1034482758620689;0.0;0.026663490813352;0.611181181702048;0.5;0.4090909090909091;0.0;0.5747544878978866;0.9384452452168164;0.901423932890658;0.9191481497596102;0.8576503943223662;1200.0966174219845;-3.234699021984625;0.08067744000004495;16.493915680408463;2.403885604023799;0.21320161032667784;10.702978395976261;-1.1893318804085595;10.597107595976013;-1.0672486604084952
1312;1348;58.0;86.0;8.3147068;-80.4154053;144.0;1197.3177792;6.869809059999852;9.517674279999936;17.204685420000033;11.975779659999944;-80.43194199999999;8.314761200000001;143.913652763;1197.3256128000005;9.549437500000233;6.896873300000327;17.167617200000212;12.041672800000292;;27.47314182127996;5.444444444444445;630.7375476468859;0.0833333333333333;1.0;1.0;8.0;4.0;0.0078336000003673;28.0;3.041;318.6462;0.8321;0.0197;2.833;1190.799806820578;0.3550384627661273;0.3034380389341222;0.4858757062146893;0.1379310344827586;1.0;0.026663490813352;0.611181181702048;0.4915254237288136;0.3636363636363636;1.0;0.5749759040712515;0.9416496783719808;0.9134106191521664;0.9162515304457552;0.8641288790042725;1198.6369103779791;-1.3112975779786211;-0.007833600000594743;19.194011718451975;-1.2465054336787489;-1.4597070440054267;13.28817823367904;-2.026394518451763;13.222285093678693;-1.9893262984519424
1278;1314;57.0;87.0;8.28146744;-74.8465576;144.0;1192.53131136;4.731206440000051;8.279831520000016;18.971682299999884;11.01538254000002;-74.84966;8.2814283;143.919645589;1192.5256752;8.2014197999998;4.749499899999937;18.91304180000001;10.968340599999763;;27.47314182127996;6.25;608.9879770383726;0.0833333333333333;-1.0;-1.0;7.0;5.0;-0.0056361599999945;30.0;13.888;5582.2823;13.2432;0.0898;12.937;1187.2018964236004;0.4075696638896869;0.2929746582812214;0.4915254237288136;0.1724137931034483;0.0;0.026663490813352;0.611181181702048;0.4830508474576271;0.3181818181818182;0.0;0.5726839121563579;0.9356302925110316;0.9082254701260668;0.913332772967563;0.8701983925913716;1194.684442117214;-2.1587669172140522;0.005636159999994561;20.345649925053067;-5.4121753047704715;-3.9524682607650448;16.380515904770235;-1.4326081250530578;16.42755784477049;-1.373967625053183
1244;1280;56.0;88.0;8.26463413;-71.6402588;144.0;1190.10731472;5.855834879999975;11.319443030000002;20.82782551999981;9.994220940000105;-71.76713000000001;8.2654549;143.922954821;1190.2255056;11.380595500000052;5.901250199999893;21.11543660000013;10.06751000000001;;27.47314182127996;7.111111111111111;587.6199778440438;0.0833333333333333;1.0;1.0;6.0;6.0;0.1181908800001565;32.0;7.661;3082.53;14.7744;0.0496;7.136;1182.0444196398253;0.4637237064700438;0.2826948457099505;0.4971751412429378;0.2068965517241379;1.0;0.026663490813352;0.611181181702048;0.4745762711864407;0.2727272727272727;1.0;0.5715855707683191;0.9388588085535432;0.9204541669633938;0.9108831063589096;0.8778569675666289;1189.8002778263092;0.42522777369072173;-0.11819087999992917;32.84652912259094;-8.836632551669936;-4.8841642909048915;18.904142551669946;-11.731092522590806;18.83085349167004;-12.018703602591128
